#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.07433 1 4.14957 1 1 0.12859 22 0 84.5685
1 2.6234 1.02062 7.899 2 2 0.140426 43 0 77.007
2 2.21449 1.65657 8.60134 3 3 0.00859068 84 0 78.0741
3 1.58204 2.35417 13.4792 4 5 0.0183143 135 0 79.6311
4 0.54762 4.2381 20.8458 5 8 0.0279011 230 0 81.6863
5 0.573378 2.85263 12.4568 3 12 0.00627342 482 0 83.2256
6 0.970732 1.99065 7.446 2 18 0.0113385 879 0 86.0785
7 0.965895 2 3.53626 2 27 0.0317575 1837 0 91.5215
8 0.837135 2 1.90155 2 41 0.0254551 3028 0 100.807
9 0.564804 2 1.14488 2 57 0.0347147 2943 0 110.283
