#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.91701 1 0.00016186 1 1 0.999838 1 0 158.728
1 3.47398 1.125 0 2 1 1 0 0 76.4496
2 2.75224 -nan 0.396918 3 1 0.603082 2 0 77.004
3 1.0985 1.66667 0 5 1 1 1 0 78.2112
4 0.793304 2 112.879 6 1 0.226853 1 0 78.8129
5 0.756733 -nan 59.6569 5 2 0.238805 3 0 79.0117
6 0.669022 2.2 70.2142 4 3 0.484521 4 0 78.7672
7 0.715814 -nan 25.8699 3 5 0.133581 12 0 79.1493
8 0.94121 2.54545 25.6326 2 8 0.336951 15 0 80.3096
9 1.11262 -nan 33.0417 2 12 0.438946 10 0 82.2835
10 0.902999 1.90909 8.3259 2 18 0.485136 45 0 85.4481
11 1.02804 -nan 10.9915 2 27 0.529189 35 0 90.8162
12 0.892889 2 2.75775 2 41 0.553428 119 0 98.3077
13 0.899027 -nan 1.88036 2 57 0.197569 172 20 111.504
14 2.81285 -nan 1.78384 1 58 0.170152 110 8 111.956
15 3.448 1.54545 0.914798 1 58 0.197936 46 49 111.205
16 4.35301 -nan 0.858698 1 57 0.663598 12 0 109.009
17 4.47076 1.4 0.839019 2 57 0.41432 50 19 107.993
18 4.95509 -nan 0.750268 2 56 0.816292 6 0 105.363
19 2.60996 1.63636 0.27955 3 56 0.859621 25 0 105.08
20 3.18877 -nan 0 3 42 0.97619 0 0 96.8077
21 1.04572 2.1 0.175666 5 32 0.935737 16 4 92.4844
22 0.720605 -nan 0 6 19 1 0 0 87.0087
23 0.623536 2.81818 2.54746 6 10 0.640967 36 8 83.4007
24 1.216 -nan 5.68253 4 15 0.139055 48 0 85.2893
25 0.309131 3.5 11.7361 5 22 0.260854 37 0 89.879
26 0.641218 -nan 5.50906 3 33 0.20414 78 0 95.7791
27 0.994147 3.27273 2.45322 2 50 0.166129 185 14 106.655
28 1.35436 -nan 3.03491 2 57 0.323491 94 0 111.002
29 1.17978 2 1.4857 2 57 0.212033 72 66 110.81
30 2.71499 -nan 0.787374 1 58 0.389912 62 58 109.842
31 4.50657 1.1 0.942842 1 57 0.497757 22 39 110.092
32 4.65794 -nan 0.831223 2 57 0.634769 6 0 107.282
33 3.7218 -nan 0 2 56 0.767857 0 0 105.03
34 3.16863 1.45455 0.388332 3 42 0.952368 5 0 97.0178
35 1.16001 -nan 0 5 32 1 0 0 92.7275
36 0.456986 2.27273 0.531781 7 21 0.566692 51 44 90.0302
37 1.33877 -nan 1.74241 4 11 0.26191 46 5 84.0898
38 0.820074 3.36364 3.97801 5 17 0.432766 36 1 87.0615
39 0.363453 -nan 3.32279 5 26 0.328118 72 0 92.2916
40 0.441114 3.9 3.99487 3 39 0.299289 89 0 100.309
41 1.20017 -nan 1.23389 2 57 0.212754 133 108 111.636
42 3.5217 2 0.802455 1 58 0.448931 50 47 111.111
43 4.58777 -nan 0.7547 1 57 0.509222 3 0 107.96
44 4.01053 1.45455 0 2 57 0.701754 0 0 105.253
45 3.33116 -nan 0.599378 2 43 0.737573 28 24 99.0902
46 3.39982 1.5 1.39274 3 38 0.86334 2 0 96.9528
47 2.47279 2 0.332526 4 55 0.86769 46 4 105.887
48 1.688 2.33333 1 4 41 0.926829 1 0 100.334
49 1.12042 5 0.383198 6 53 0.927792 23 5 105.382
50 0.818433 2.28571 3.0518 6 34 0.757279 42 13 96.8669
51 0.176484 5 1.43388 5 51 0.149824 173 48 108.579
52 1.16863 -nan 0.896413 2 57 0.37086 82 75 111.192
53 0.998308 3.5 0.870705 2 56 0.446498 44 61 109.903
54 1.21242 -nan 0.911418 2 56 0.58235 9 0 107.73
55 0.83944 2.09091 0.800087 3 56 0.562098 47 57 107.945
56 0.616504 -nan 0.820987 3 49 0.702691 11 0 103.636
57 1.19299 2.81818 0.740586 2 44 0.627617 61 77 102.411
58 0.732315 -nan 0.950127 3 42 0.497669 10 4 100.296
59 0.51043 2.9 0.611446 3 46 0.683814 45 81 101.72
60 1.24261 -nan 0.858116 2 29 0.630332 18 9 96.7945
61 0.620904 2.81818 1.35362 3 32 0.467657 59 33 94.4016
62 1.24619 -nan 0.712734 2 48 0.597631 19 42 103.255
63 0.624959 2.90909 1.10599 3 46 0.56622 58 56 102.643
64 0.578995 -nan 0.697264 3 56 0.624041 17 20 108.322
65 1.10966 2.6 1.24772 2 42 0.70957 41 36 100.339
66 1.14879 -nan 0.532704 2 57 0.656768 20 32 107.693
67 1.39617 2 0.8736 2 41 0.69073 7 0 97.5908
68 1.14881 3 0.582021 3 50 0.707589 43 53 103.726
69 0.449059 3.44444 1.61587 4 40 0.686207 37 26 99.6484
70 0.997845 -nan 0.599789 2 57 0.552367 31 81 108.158
71 1.08159 2.33333 0.95418 2 43 0.780281 9 0 100.264
72 0.893039 2 0.766473 2 50 0.551639 46 55 105.024
73 1.11257 -nan 0.875066 2 42 0.655489 9 0 98.5992
74 0.534681 2.18182 0.722389 3 45 0.492021 52 59 101.823
75 1.19489 -nan 0.660287 2 35 0.680093 23 6 95.1367
76 0.560102 2.6 0.786133 3 31 0.540993 46 53 94.777
77 1.1446 -nan 0.748749 2 27 0.40985 24 6 91.5872
78 0.52861 2.72727 1.01884 3 25 0.562729 55 36 91.2225
79 1.12034 -nan 0.755497 2 29 0.434916 27 22 92.7171
80 0.531249 2.63636 1.42727 3 27 0.43429 53 23 91.5653
81 1.16455 -nan 0.661754 2 41 0.483751 26 39 99.0742
82 0.563014 2.7 0.930187 3 36 0.582574 42 59 96.7554
83 1.06759 -nan 0.71467 2 37 0.520062 21 15 96.2575
84 0.933871 2.2 1.2023 2 32 0.602736 35 31 92.9677
85 1.09183 -nan 0.674724 2 44 0.560711 17 16 100.208
86 0.938928 2 1.2929 2 38 0.752139 28 22 95.8363
87 1.01095 -nan 0.583513 2 56 0.599993 23 26 106.688
88 1.04905 2 0.901632 2 41 0.891402 5 0 98.0161
89 1.10808 -nan 0.731864 2 45 0.510955 50 52 101.74
90 0.67451 -nan 0.84288 3 40 0.790381 8 0 98.022
91 0.485391 2.63636 0.808162 3 36 0.431138 67 68 98.9049
92 1.06146 -nan 0.569333 2 32 0.554258 32 8 93.7332
93 0.925331 2.54545 1.1011 2 24 0.36706 47 48 92.4673
94 1.23697 -nan 0.853324 2 30 0.518809 9 4 92.2427
95 0.615609 2.2 0.736327 3 33 0.553856 51 51 94.5816
96 0.891917 -nan 0.729598 2 26 0.318315 26 4 91.3087
97 1.14976 2.36364 1.60315 2 20 0.673475 46 6 88.2569
98 1.12778 -nan 0.875754 2 30 0.417386 23 31 91.8754
99 0.681289 2.4 0.74887 3 33 0.494268 57 56 94.4531
100 0.606255 -nan 0.743145 3 26 0.519324 10 0 91.231
101 0.979013 2.9 1.73029 2 21 0.30472 66 18 88.3877
102 1.30773 -nan 0.863511 2 32 0.473174 21 35 92.9359
103 0.988713 2.4 0.688184 3 39 0.679174 45 55 97.5445
104 0.350251 -nan 0.80567 4 32 0.484519 16 5 95.8596
105 1.00929 3.36364 1.27501 2 28 0.357869 70 64 91.7552
106 1.23305 -nan 0.861682 2 40 0.53922 18 33 98.238
107 0.730059 2.45455 0.909239 3 45 0.626427 48 62 101.04
108 0.644822 -nan 0.689648 3 46 0.589519 16 8 101.777
109 0.535771 3 1.37422 3 34 0.546484 43 43 97.2885
110 1.09845 -nan 0.620161 2 51 0.555379 25 47 104.599
111 1.22714 2.2 0.96732 2 41 0.671647 8 0 98.3517
112 0.914883 2 0.538181 3 51 0.726096 44 54 104.994
113 0.631244 -nan 0.897219 3 30 0.628351 12 0 94.6529
114 0.579401 2.9 1.15785 3 30 0.339877 62 65 94.3174
115 1.31338 -nan 0.711649 2 40 0.451428 31 16 97.7606
116 0.922678 2.63636 0.671338 3 41 0.643718 41 61 99.9139
117 0.657135 -nan 0.908392 3 30 0.446381 12 2 93.9698
118 0.540876 3 0.994448 3 31 0.544461 57 64 94.4521
119 1.23824 -nan 0.732067 2 35 0.328878 33 20 95.4505
120 0.666462 2.81818 0.777336 3 34 0.601657 49 65 95.6086
121 0.563394 -nan 0.858489 3 28 0.310693 12 4 92.8759
122 0.971196 2.81818 1.27108 2 26 0.479552 65 39 90.9766
123 1.21948 -nan 0.836033 2 37 0.417887 19 29 96.0572
124 0.750814 2.5 0.673229 3 39 0.615272 46 63 97.8043
125 0.507695 -nan 0.961285 3 28 0.53619 15 1 93.0378
126 0.725682 2.72727 1.2396 2 30 0.424609 65 43 92.882
127 0.980574 -nan 0.667022 2 42 0.61115 19 23 99.5204
128 1.00332 2 0.925241 2 33 0.687419 4 0 93.2519
129 0.940849 -nan 0.815297 2 36 0.413783 49 44 96.5106
130 0.921927 -nan 0.765357 2 33 0.740114 7 0 93.0695
131 0.875623 2 0.903946 2 28 0.377656 63 48 93.238
132 1.07176 -nan 0.698872 2 28 0.593909 9 0 91.043
133 0.930647 2 0.98459 2 24 0.336729 49 39 90.0067
134 1.02119 -nan 0.668368 2 27 0.597599 11 1 90.3738
135 0.812454 2 1.33741 2 22 0.579482 54 11 88.649
136 1.09341 -nan 0.785791 2 33 0.461577 20 22 93.9178
137 0.955522 2 0.948227 2 31 0.669392 47 25 92.898
138 1.10889 -nan 0.785827 2 34 0.376433 15 23 94.7027
139 0.595449 2.4 0.89342 3 32 0.634033 47 41 94.1329
140 1.09441 -nan 0.718796 2 32 0.258819 29 20 94.2391
141 0.982868 2.3 1.35894 2 28 0.808794 25 17 92.0657
142 1.20518 -nan 0.718121 2 42 0.517921 23 30 99.3661
143 0.695135 2.81818 0.820539 3 39 0.711239 46 55 97.2104
144 0.554313 -nan 0.696451 3 34 0.488479 23 31 96.6437
145 1.06414 -nan 0.726487 2 25 0.342525 34 7 90.8456
146 0.930413 2.63636 1.23769 2 22 0.369923 51 37 90.4788
147 1.27117 -nan 0.70427 2 31 0.581015 10 9 92.2635
148 0.670561 2.16667 1.02625 3 30 0.514738 57 40 93.6595
149 1.14494 -nan 0.782531 2 35 0.319173 30 22 95.4916
150 0.40561 2.90909 0.8597 3 34 0.575297 60 52 95.2465
151 1.09842 -nan 0.750851 2 32 0.400327 29 17 94.476
152 0.978498 2.3 1.58676 2 29 0.626641 30 21 92.793
153 1.06841 -nan 0.68047 2 44 0.504062 19 26 100.232
154 1.05435 2 0.774314 2 37 0.845018 5 0 95.265
155 1.01987 -nan 0.84814 2 34 0.36333 53 51 95.2718
156 0.869744 2 0.772743 2 33 0.785204 6 0 93.5269
157 1.02684 -nan 0.900545 2 28 0.312275 49 45 94.5878
158 0.967671 2 0.858921 2 30 0.785013 10 0 91.8807
159 1.15636 -nan 0.981593 2 29 0.224322 54 43 92.5308
160 0.66578 2.375 1.38007 3 35 0.728903 28 15 95.0879
161 0.926677 3 0.659477 2 53 0.536389 34 57 105.534
162 1.25366 -nan 0.911324 2 39 0.73763 5 0 97.2426
163 0.712954 2.18182 0.665197 3 48 0.621663 49 55 103.161
164 0.482135 -nan 0.854831 3 34 0.592288 11 0 94.7055
165 0.808291 2.90909 0.931025 2 32 0.353211 74 77 94.7867
166 0.946054 -nan 0.778073 2 34 0.579735 9 0 94.562
167 0.799412 2 0.936095 2 30 0.488882 50 44 92.5672
168 0.928141 -nan 0.648948 2 32 0.536093 14 2 92.6318
169 0.886628 2 1.21012 2 23 0.675409 38 19 89.806
170 1.11259 -nan 0.695178 2 32 0.496007 21 21 93.1484
171 0.64254 2.45455 1.29541 3 28 0.72564 41 20 91.2967
172 1.09717 -nan 0.65941 2 42 0.43361 30 50 99.3176
173 1.20513 2.2 0.826169 2 36 0.833242 5 0 94.974
174 0.608671 2 0.78502 3 37 0.506038 48 52 97.5916
175 1.13922 -nan 0.701468 2 32 0.488373 31 9 93.9804
176 0.501805 2.6 0.921477 3 28 0.468903 38 50 93.1224
177 1.08382 -nan 0.736368 2 29 0.37917 34 7 92.0372
178 0.898869 2.5 1.04885 2 26 0.403939 52 48 91.1461
179 1.02032 -nan 0.732385 2 31 0.514255 14 7 92.7286
180 0.880561 2 1.05319 2 27 0.588854 47 29 90.9141
181 0.986766 -nan 0.72501 2 32 0.463989 13 10 92.7955
182 0.814465 2 1.01708 2 27 0.607914 48 28 90.9662
183 0.988928 -nan 0.781054 2 31 0.392487 19 14 92.5165
184 0.88582 2 1.10893 2 28 0.597018 39 26 91.4628
185 1.00278 -nan 0.714842 2 35 0.414595 19 16 94.9269
186 0.827026 2 1.05617 2 30 0.750098 37 19 92.092
187 1.18702 -nan 0.736005 2 36 0.39373 22 29 95.7396
188 0.590011 2.33333 0.604106 3 34 0.814325 17 13 94.1426
189 0.914359 3 1.1192 2 21 0.108845 63 60 89.7791
190 1.09794 -nan 0.769857 2 27 0.629635 9 2 90.384
191 0.853564 2.09091 1.10837 2 25 0.453586 59 30 90.5193
192 1.11376 -nan 0.812393 2 32 0.441269 12 9 92.8235
193 0.54743 2.27273 0.88093 3 31 0.469308 59 54 93.798
194 1.07443 -nan 0.697961 2 30 0.320015 25 8 92.4556
195 0.757506 2.4 0.912659 2 26 0.482374 42 46 91.7803
196 1.02256 -nan 0.814595 2 27 0.445064 12 0 90.8897
197 0.883024 2 1.04562 2 25 0.577129 46 31 90.0299
198 1.0526 -nan 0.738854 2 30 0.374708 20 13 92.0579
