#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.53376 1 3.69218 1 1 0.1508 24 0 82.3316
1 2.94749 1.0297 7.06954 2 2 0.0347782 51 0 76.9892
2 2.44971 1.75758 8.74863 3 3 0.0518054 82 0 77.9608
3 1.78247 2.36458 13.9047 4 5 0.063564 129 0 79.5901
4 0.797863 3.57 18.9636 5 8 0.01398 237 0 81.7038
5 0.703729 2.875 11.9399 4 12 0.00671329 483 0 83.4927
6 0.753533 2.82474 7.47772 3 18 0.00636319 889 0 86.7722
7 0.842364 2.85577 3.83267 3 27 0.0133887 1873 0 91.7881
8 0.768068 2.69072 2.34219 3 41 0.0360747 2763 0 101.021
9 0.467664 2.69841 1.26831 3 56 0.0187558 3726 0 109.983
