#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.36982 1 4.1601 1 1 0.16798 23 0 78.3184
1 2.81319 1.03061 7.64745 2 2 0.0975228 47 0 77.001
2 2.40572 1.70192 9.15139 3 3 0.0248886 82 0 78.089
3 1.70105 2.39175 12.7773 4 5 0.0271365 134 0 79.5864
4 0.634141 4.01042 19.6164 5 8 0.0140771 238 0 81.6839
5 0.845192 2.01887 11.8865 3 12 0.0136114 461 0 83.2571
6 0.783724 2.13684 7.01545 3 18 0.029713 845 0 86.738
7 0.756567 2.17757 3.45716 3 27 0.0151446 1827 0 91.8087
8 0.777459 1.95876 2.0069 3 41 0.0443695 2640 0 100.917
9 0.496723 2.08 1.10796 3 56 0.0245922 3088 0 109.908
