#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.43595 1 0.00015376 1 1 0.999846 1 0 176.053
1 1.23482 1.28571 4.59439 2 1 0.51638 3 0 76.631
2 1.03361 -nan 5.54174 2 2 0.0443829 9 0 77.1732
3 0.776691 1 7.77245 2 3 0.511217 5 0 77.5758
4 0.658076 1 5.84781 2 4 0.291155 15 0 78.2258
5 0.402296 1 5.39708 2 6 0.286701 20 0 78.9161
6 1.1432 -nan 4.26085 1 9 0.236892 27 0 80.2251
7 1.84725 1.11111 3.50227 1 14 0.409409 26 0 82.7053
8 1.45434 -nan 1.00008 2 21 0.540896 62 2 86.6417
9 0.908516 1 0.747412 3 28 0.26726 38 12 91.7589
10 0.693848 -nan 0.769482 3 23 0.523142 38 10 89.3907
11 0.688603 1 0.898324 3 19 0.684309 21 3 86.4245
12 0.469004 1.2 0.916154 2 19 0.298608 34 6 86.7282
13 0.928821 1.33333 0.859 1 19 0.425967 21 3 85.2138
14 0.940911 1.16667 0.589231 1 18 0.515584 23 11 84.5535
15 1.59781 1 0 1 12 0.883971 0 0 80.7047
16 0.885988 1 0.0722667 2 9 0.993303 11 2 79.7672
17 0.721817 -nan 2.03425 2 5 0.160668 18 0 78.9252
18 0.64623 1 2.49198 2 8 0.143887 29 0 80.5587
19 1.21868 -nan 1.59765 2 12 0.367259 27 0 82.5682
20 0.810709 1 0.81028 2 18 0.464477 50 7 85.8276
21 1.09412 -nan 0.743493 2 16 0.338956 8 3 84.9611
22 0.764505 1.36364 1.10577 2 14 0.51904 46 6 84.1255
23 0.850566 -nan 0.724297 2 18 0.468986 14 9 85.6053
24 0.720674 1.90909 1.64903 2 14 0.243503 54 3 83.6816
25 0.840844 -nan 0.732981 2 21 0.51605 31 17 87.2327
26 0.951225 1.72727 1.27123 2 17 0.340609 40 21 84.967
27 0.984736 -nan 0.578546 2 25 0.565776 22 12 89.3929
28 0.750654 1.8 1.47756 2 18 0.586523 31 14 85.846
29 0.860314 -nan 0.642239 2 27 0.53566 27 18 90.4884
30 0.868908 1.44444 0.762205 2 18 0.511335 23 4 85.548
31 0.545673 1.5 0.829926 2 15 0.282788 35 17 84.5762
32 0.746892 1.25 1.27787 1 14 0.504021 25 3 83.424
33 0.98594 1 0.557257 1 20 0.434944 26 12 86.0912
34 1.86814 -nan 0 1 14 0.896549 0 0 81.8329
35 0.540241 1 0.127752 2 11 0.989316 13 3 80.9318
36 0.581123 1.44444 4.30299 1 6 0.266386 18 0 79.264
37 0.883108 -nan 3.01155 1 9 0.467063 25 0 80.287
38 0.796056 1 1.03885 1 14 0.450065 71 3 83.2619
39 1.0239 -nan 0.534432 1 16 0.427532 25 2 84.0661
40 1.165 1 0.529288 1 11 0.626801 34 5 81.3634
41 0.656127 -nan 0.375695 2 8 0.580999 1 0 80.0154
42 0.459449 1.1 1.90115 2 4 0.547874 18 0 78.1016
43 1.06464 -nan 1.85731 1 6 0.0594954 26 0 78.7738
44 0.95051 1.22222 1.36269 1 9 0.172385 44 0 80.2797
45 1.50268 -nan 0.65636 1 13 0.448661 20 2 81.8595
46 0.989405 1 0.000217468 2 12 0.999909 5 0 81.2097
47 0.941406 -nan 1.13403 2 7 0.606606 25 0 79.3777
48 0.56786 1 2.57056 2 9 0.264779 25 0 80.8583
49 0.668901 -nan 2.19473 2 14 0.429829 21 0 83.4897
50 0.786089 1 0.85959 2 21 0.427705 63 13 87.1041
51 1.22824 -nan 0.516791 2 20 0.369049 7 1 86.4785
52 1.01032 1.18182 0 3 15 0.940774 0 0 83.4909
53 0.945884 -nan 1.56001 3 9 0.425732 34 0 81.8121
54 0.956872 1.90909 1.45953 3 14 0.416313 20 0 84.1279
55 0.734318 -nan 1.19674 3 21 0.303419 66 23 88.7344
56 0.912604 -nan 0.789508 3 28 0.483805 12 14 91.5985
57 0.497919 1.54545 1.0168 3 24 0.397727 50 27 91.1215
58 0.814386 -nan 0.691664 2 28 0.42385 18 1 91.2381
59 0.458012 1.3 0.911838 2 21 0.258339 42 13 88.0609
60 1.16789 1.33333 0.45335 1 21 0.603757 15 0 85.8644
61 0.561597 -nan 0.453585 2 14 0.631633 34 11 83.2156
62 0.458389 1 1.62743 2 7 0.790841 13 0 79.3063
63 1.22926 -nan 0.826568 1 11 0.209925 36 1 81.6368
64 0.693686 1.1 0.753884 2 12 0.606028 34 1 81.8324
65 0.96278 -nan 0.633434 2 10 0.287066 13 2 81.769
66 0.83752 1.1 1.11136 2 7 0.720751 13 0 79.6633
67 0.69524 -nan 1.61062 2 9 0.275675 22 0 81.1894
68 0.544302 1 1.28379 2 14 0.302373 42 2 83.8531
69 1.07379 -nan 0.495528 1 21 0.502645 17 9 86.4415
70 1.32462 1.11111 0.708923 1 13 0.434615 36 9 82.5703
71 1.21404 -nan 0 2 13 0.710527 0 0 82.2919
72 0.435325 1.63636 0.593515 3 9 0.766497 44 2 81.1022
73 0.659069 -nan 2.91628 2 6 0.17301 15 0 79.9637
74 0.529003 1.11111 2.90816 2 9 0.229799 25 0 81.1954
75 0.746859 -nan 1.04035 1 14 0.14792 56 3 83.4935
76 0.805415 1.2 0.732876 1 17 0.288309 41 14 84.5583
77 1.2983 -nan 0 1 13 0.720251 0 0 81.9813
78 0.339896 1 0.629563 2 10 0.609876 40 2 81.3902
79 1.30893 -nan 0.694721 1 7 0.0692658 18 0 80.1418
80 1.06226 1.3 0.234617 2 7 0.925614 25 0 79.4042
81 0.961086 -nan 1.56393 2 4 0.0656522 18 0 78.7822
82 0.530508 1.81818 6.98745 2 6 0.331126 13 0 79.2609
83 1.20391 -nan 3.26815 1 9 0.182697 30 0 80.6086
84 0.771621 1.1 2.21069 1 14 0.25342 49 0 83.2902
85 1.85915 -nan 1.72215 1 21 0.404786 40 0 86.8531
86 0.557408 1.11111 0.665001 2 32 0.517435 64 13 92.6962
87 0.571001 -nan 0.416809 2 23 0.628438 8 0 88.249
88 0.557854 1.44444 0.791937 2 12 0.287982 51 14 83.0654
89 0.598684 1 0.655173 2 10 0.762686 16 2 80.7386
90 1.2955 -nan 1.12056 2 7 0.142834 21 0 80.2864
91 0.705283 1 0.887792 3 10 0.488057 25 0 81.6539
92 0.802937 -nan 1.55365 2 10 0.251742 16 0 81.9323
93 0.516108 1.09091 1.33402 2 15 0.438881 24 0 84.1237
94 1.57756 -nan 0.72573 1 23 0.341576 40 11 88.3707
95 0.663221 -nan 0 2 24 0.745597 0 0 87.2858
96 0.445773 1.09091 0.788067 2 12 0.369874 43 9 82.6609
97 0.823883 1.25 1.4972 1 10 0.394548 30 0 81.3372
98 1.46 -nan 0.604735 1 15 0.507868 17 6 83.1927
99 0.527952 1 0.618595 2 13 0.681925 30 6 83.1207
100 0.709315 -nan 0.611588 1 8 0.160717 14 0 80.7778
101 0.555566 1.11111 1.83022 1 5 0.26592 23 0 78.4418
102 0.925279 1 1.4544 1 8 0.48875 32 1 79.285
103 1.05081 -nan 0.659988 1 12 0.491416 29 0 81.5483
104 1.64334 1 0 1 10 0.871655 0 0 80.0323
105 1.3801 -nan 0.889276 2 8 0.567284 30 1 80.0567
106 0.57912 1.45455 2.64889 3 10 0.33791 27 2 81.9807
107 0.850956 -nan 1.7001 2 15 0.391238 36 0 83.8327
108 0.661736 1.3 0.687085 2 23 0.608344 43 4 88.0157
109 1.08711 -nan 0.867779 2 17 0.266111 34 9 86.5652
110 1.21218 -nan 0.496553 2 18 0.514758 4 0 84.8462
