#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.77421 1 1.34811 1 1 0.460757 7 0 133.107
1 1.4564 1.54545 4.86612 2 2 0.258198 16 0 96.3513
2 0.514551 2.16667 10.0034 3 3 0.0299698 25 0 97.2954
3 1.02629 2.1 7.22025 2 5 0.0524892 45 0 98.4705
4 0.770641 2 3.95164 2 8 0.106577 90 0 100.269
5 0.531312 2 2.50876 2 12 0.0493062 191 0 103.072
6 1.62029 1.3 2.03311 1 18 0.0593658 177 0 107.193
7 1.12393 1.5 0.786502 2 27 0.260184 242 22 113.746
8 0.919632 1.77778 0.457927 3 26 0.591697 44 36 112.148
9 0.713594 2.31818 1.37683 3 13 0.281282 115 36 104.56
10 0.781138 2.09091 0.986981 2 20 0.337086 143 43 108.394
11 0.681861 2 0.694062 2 22 0.334853 78 51 109.847
12 0.65346 2 0.760245 2 16 0.300005 85 28 106.301
13 0.842916 1.5 0.889256 2 13 0.301373 110 10 104.217
14 0.654159 1 0.51345 2 13 0.499971 56 10 103.353
15 0.669186 1 0.538707 2 7 0.436477 40 0 99.5108
16 0.807302 1.1 2.17398 2 4 0.252358 42 0 97.8451
17 0.716391 1 2.04924 2 6 0.291638 49 0 98.9229
18 0.758303 1.54545 1.66239 2 9 0.266086 81 0 100.946
19 0.604435 2 1.04922 2 14 0.229783 141 7 104.43
20 0.93617 1.90909 0.689745 2 17 0.290513 113 27 106.4
21 1.21243 1.9 0.757121 2 13 0.309713 69 25 104.324
22 0.540755 2.5 2.95774 3 13 0.0849715 88 4 105.177
23 0.854809 1.6 1.77289 2 20 0.305855 121 0 108.636
24 0.857763 1.33333 0.692626 2 30 0.308379 178 25 114.987
25 0.778706 1.5 0.470548 2 22 0.627648 75 49 108.79
26 0.822093 1.90909 0.843711 2 11 0.575972 61 4 102.022
27 0.79178 1.5 1.2343 2 10 0.0223592 100 0 102.235
28 1.00054 1.1 0.637458 2 14 0.328832 78 3 104.007
29 0.857405 1.42105 1.16418 2 11 0.324943 81 9 102.385
30 0.731219 1 0.66999 2 15 0.368952 86 9 104.988
31 0.813333 1.1 0.456737 2 11 0.580584 53 2 101.974
32 1.17545 1.2 0.862292 2 6 0.357456 49 0 99.0501
33 0.604859 1.85 3.35375 3 7 0.0448392 57 0 100.469
34 1.03487 1.11111 1.5282 2 11 0.0735536 120 0 102.932
35 0.925433 1 0.71606 2 17 0.247802 114 0 106.399
36 1.34853 1.5 0.847254 2 14 0.628068 70 14 103.884
37 0.831791 1.54545 0.914423 3 17 0.342686 100 21 107.087
38 0.77736 1.4 0.620724 3 17 0.324048 79 21 106.432
39 0.877138 1 0.456009 3 11 0.534452 34 6 102.484
40 0.62076 1 1.53783 3 6 0.17732 57 0 99.4054
41 0.859114 1.28571 0.62692 2 9 0.345777 80 3 100.56
42 0.873716 1.63636 1.15346 2 6 0.323982 59 0 98.6984
43 0.765507 1.85 3.0844 2 8 0.0302976 70 0 100.459
44 0.87259 1.9 1.91655 2 12 0.258845 106 0 103.079
45 0.739291 2 1.35029 2 18 0.203069 158 1 107.336
46 0.85971 1.90909 0.824108 2 27 0.183714 155 35 113.878
47 0.93162 2 0.59944 2 24 0.421909 66 45 110.825
48 0.839384 2 1.29359 2 16 0.371952 88 36 105.779
49 0.728822 2 1.05312 2 24 0.372944 116 38 111.265
50 0.773015 2 0.817016 2 29 0.348698 78 67 114.274
51 0.660693 2 0.739679 2 26 0.334852 72 47 112.789
52 1.06065 2 0.787088 2 21 0.307082 79 34 109.539
53 1.26635 2 0.843599 2 20 0.393111 61 35 108.559
54 0.906794 2.3 0.957448 3 22 0.346164 84 23 111.768
55 0.48127 3 1.78126 3 24 0.0948054 138 49 113.365
56 1.18502 2.18182 0.977308 2 36 0.259836 119 112 120.416
57 0.607531 3 0.645518 3 44 0.430298 92 119 126.093
58 1.1541 2.4 0.764015 2 30 0.393558 70 55 117.067
59 0.55067 2.54545 0.703791 3 28 0.422952 86 58 114.72
60 0.863977 2.72727 0.948659 2 21 0.0609262 102 49 111.053
61 1.059 2 0.770479 2 22 0.280303 80 33 110.687
62 1.1549 2 0.827654 2 20 0.238173 67 31 109.303
63 0.751033 2.88889 1.88923 3 20 0.140772 121 8 110.626
64 0.400021 3 1.14898 3 30 0.273152 187 14 117.468
65 0.352251 2.63636 0.656127 2 39 0.313475 123 109 122.243
66 2.60965 1.42105 0.415399 1 27 0.621451 58 32 111.74
67 2.37333 1.58333 0 2 20 1 0 0 106.469
68 1.53089 2.54545 1.73134 3 15 0.596786 62 8 105.342
69 0.33448 3.45455 2.15874 4 23 0.165391 167 0 112.864
70 0.948075 2.5 0.670359 2 35 0.339086 207 151 118.324
71 1.13576 1.6 0.307387 2 27 0.753957 49 31 112.195
72 0.556602 2.14286 1.03171 3 17 0.420852 113 36 107.262
73 0.810564 2 0.756343 2 20 0.276817 108 62 108.627
74 0.748282 1.55556 0.536113 2 16 0.474332 54 22 105.648
75 0.886418 1.63636 0.658944 2 9 0.391185 83 6 101.215
76 0.646339 2 4.31789 2 6 0.0871467 47 0 99.3519
77 0.841236 2 4.1825 2 9 0.337332 57 0 100.754
78 0.87478 2 2.60813 2 14 0.331785 109 0 104.519
79 0.583933 2 2.13025 2 21 0.278513 132 0 109.367
80 0.771111 2 1.15871 2 31 0.247344 225 1 116.571
81 0.680056 2 0.571274 2 41 0.430486 120 70 122.685
82 0.591975 2 0.456804 2 26 0.608336 61 49 112.173
83 0.783547 2 1.60317 2 13 0.202148 115 7 104.5
84 0.703356 2 0.972386 2 20 0.327826 134 33 108.362
85 0.705067 2 0.552201 2 23 0.400333 71 50 110.031
86 0.936123 1.45455 0.403324 2 14 0.631537 61 19 104.29
87 0.748771 1.7 0.865858 2 7 0.173881 78 7 99.6982
88 0.769802 1.55 1.72079 2 7 0.0797466 86 0 99.757
89 0.838902 1.2 0.90919 2 11 0.237598 120 1 102.414
90 0.778715 1.08333 0.564349 2 11 0.409905 70 3 102.075
91 1.05016 1.27273 0.912957 2 7 0.414557 49 0 99.5964
92 0.679818 1.90909 1.88005 2 8 0.0939313 62 1 100.451
93 0.794048 1.75 2.36781 2 12 0.131333 93 0 103.544
94 0.890207 1.8 1.18657 2 18 0.249957 174 0 107.222
95 0.861501 1.5 0.566391 2 24 0.448239 92 44 110.668
96 0.82485 1.4 0.461506 2 14 0.568426 58 12 104.194
97 0.743188 1.7 2.21059 2 7 0.157622 72 0 99.7742
98 0.939768 1.7 1.56502 2 11 0.305758 100 0 102.368
99 0.826435 1.3 0.810788 2 17 0.226624 134 14 106.514
100 0.757096 1.90909 0.522626 2 15 0.510504 76 29 105.007
101 0.769514 1.85 1.64605 2 8 0.189836 100 1 100.906
102 0.788603 1.77778 1.08783 2 12 0.289348 126 1 103.5
103 0.934181 1.2 0.672746 2 15 0.317769 81 16 105.031
104 0.801478 1.5 0.705538 2 11 0.327122 69 6 102.536
105 1.00548 1.47368 1.48226 2 8 0.0965729 92 0 101.187
106 1.2528 1.81818 1.17241 2 12 0.270232 105 2 103.159
107 0.664774 2.5 0.86421 3 17 0.202292 121 39 107.111
108 0.644421 2.1 0.633012 3 16 0.358801 86 25 106.153
109 1.85643 1.71429 0.727073 2 11 0.287276 74 11 102.35
110 0.748878 2.7 2.18804 3 11 0.110305 103 2 103.421
111 1.04747 2.09091 1.33586 3 17 0.279416 149 3 107.187
112 0.993521 2 0.858812 3 26 0.20271 165 26 113.723
113 0.716992 2.4 0.567076 3 26 0.445422 69 58 112.973
114 0.753501 2.54545 0.786175 3 16 0.289168 89 51 107.344
115 0.839636 2.1 1.38706 3 14 0.12395 119 23 105.706
116 0.741559 2.18182 0.82534 3 21 0.2775 122 57 110.063
117 0.822889 1.90909 0.570215 3 19 0.463972 79 35 108.324
118 1.24266 1.4 0.639895 3 11 0.405293 64 6 104.17
119 0.817684 2.41667 1.54559 4 10 0.282203 74 2 103.161
