#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.99775 1 0.570249 1 1 0.429751 10 0 120.333
1 2.19154 1.54545 6.35856 2 1 0.523108 4 0 95.479
2 1.47703 2 12.9054 3 2 0.0302351 15 0 96.9737
3 0.515261 2.18182 18.4114 4 3 0.227048 15 0 97.9245
4 0.720331 2.16667 16.2607 2 5 0.0926046 29 0 98.2593
5 0.604814 1.53846 12.6043 2 8 0.0546733 47 0 99.9045
6 0.772915 1 6.85524 2 12 0.279191 72 0 102.93
7 0.892974 1.1 4.32165 2 18 0.188784 115 0 107.095
8 0.797794 1.54545 1.76908 2 27 0.138051 274 0 113.98
9 0.736306 1.7619 1.02128 2 41 0.09335 346 64 125.278
10 0.685791 1.8 0.415562 2 48 0.610658 63 56 126.616
11 0.826519 1.27273 0.408309 2 24 0.711977 52 23 110.707
12 0.818962 1 0.455187 2 12 0.555664 40 5 103.002
13 1.02043 1.8 2.78427 2 6 0.205863 58 0 98.778
14 0.699573 2 3.04999 2 9 0.299349 63 0 100.57
15 0.880921 1.27273 1.93675 2 14 0.315611 92 0 104.228
16 0.947018 1.90909 1.23023 2 21 0.199745 176 0 109.445
17 0.954665 2 0.760377 2 29 0.293278 103 58 114.827
18 1.05134 2 0.83704 2 25 0.210693 72 40 112.95
19 0.859032 2 1.29394 2 25 0.271921 102 46 112.756
20 0.883524 2 0.770129 2 37 0.401813 96 75 120.566
21 0.692507 2 0.69104 2 31 0.325379 63 43 116.3
22 0.542321 2 0.635023 2 23 0.461809 78 39 110.483
23 0.508335 2 0.70053 2 15 0.304934 85 26 105.252
24 2.47279 1.72727 0.824896 1 11 0.29652 77 13 101.939
25 2.30564 1.4 0.295367 2 13 0.648865 30 0 102.768
26 1.55098 1.81818 0.432855 3 10 0.877522 22 3 101.295
27 0.314499 3.90909 14.8043 5 8 0.140856 24 0 102.357
28 0.394379 4 7.81098 3 12 0.101536 72 0 103.883
29 0.702412 2.8 2.64295 2 18 0.0117523 249 0 107.94
30 0.781483 2 1.8146 2 27 0.102026 308 0 114.236
31 0.706856 2 1.10937 2 41 0.0720482 319 58 125.755
32 0.802262 2 0.518183 2 52 0.498718 81 75 130.329
33 0.92646 2 0.624904 2 27 0.47777 59 42 112.942
34 0.894681 2 0.860157 2 19 0.30902 79 31 108.083
35 0.929932 2 0.912262 2 18 0.12424 79 23 107.721
36 0.944528 2 0.898431 2 19 0.150829 86 24 108.283
37 0.753083 2 1.4847 2 19 0.09489 119 23 108.674
38 0.43818 2 0.756002 2 29 0.324446 126 55 114.32
39 1.26356 1.4 0.467243 1 24 0.595245 47 20 109.595
40 0.439106 1.4 0.42758 2 17 0.571069 64 12 105.197
41 2.07944 1.81818 0.828741 1 9 0.194091 88 7 100.291
42 1.07051 1.2 0.0796095 2 10 0.939454 5 0 100.265
43 0.533459 2 5.96043 2 6 0.215242 38 0 98.8326
44 2.56578 1.27273 2.59244 1 9 0.0228334 85 0 100.454
45 1.6267 1.09091 1.21843 2 14 0.249524 129 0 104.421
46 0.942138 2 1.36776 3 20 0.128764 146 1 110.016
47 0.292972 2.90909 0.768327 3 30 0.242796 167 64 116.097
48 0.693129 2.66667 0.749376 2 25 0.257473 117 83 112.319
49 0.755858 2 0.527328 2 20 0.556548 63 37 108.585
50 0.761472 2 2.45234 2 11 0.139498 82 1 103.906
51 0.716333 2 1.88966 2 17 0.287666 105 0 106.573
52 0.865338 2 1.23429 2 26 0.276776 162 3 113.155
53 0.501845 2 0.629315 2 37 0.40441 98 79 120.342
54 2.9162 1.58333 0.460221 1 24 0.66532 29 6 110.416
55 1.6349 1.4 0.570099 2 18 0.487404 70 20 106.824
56 1.27832 1.7619 0.753736 3 15 0.790311 41 6 105.066
57 0.265891 3.90909 4.23686 4 16 0.0884607 89 0 107.657
58 0.58025 2.5 1.49907 2 24 0.0483486 282 0 112.302
59 1.07648 2 0.799994 2 36 0.235705 186 62 120.417
60 0.943476 2 0.593317 2 34 0.519878 62 51 118.485
61 0.864548 2 0.889557 2 23 0.273252 74 31 112.958
62 0.806027 2 1.35541 2 23 0.164134 114 37 111.873
63 0.849504 2 0.731271 2 35 0.424037 95 71 118.755
64 0.82334 2 0.648793 2 28 0.447791 71 46 115.068
65 0.893561 2 0.987745 2 19 0.273396 69 32 109.122
66 0.952123 2 0.913848 2 21 0.301148 80 30 109.627
67 0.487533 2 0.838998 2 22 0.194543 78 37 110.698
68 1.32704 1.5 0.777091 1 20 0.245917 80 21 108.378
69 0.742416 2 0.554773 2 22 0.525323 98 50 109.446
70 0.482805 2 0.694201 2 13 0.40494 85 17 103.837
71 2.23689 1.72727 0.999008 1 10 0.155625 81 5 101.257
72 1.9767 1.44444 0.310117 2 13 0.629705 31 3 103.144
73 1.13119 2.28571 1.94975 3 10 0.680055 37 3 102.064
74 0.329433 3 4.47609 3 15 0.0827122 89 0 105.973
75 0.994629 2.27273 1.80031 2 23 0.0566438 241 0 111.809
76 0.949296 2 0.916296 2 35 0.251383 189 84 119.934
77 1.02495 2 0.737903 2 37 0.240299 71 51 120.938
78 0.963111 2 0.69515 2 32 0.418371 66 49 116.837
79 0.812063 2 1.30302 2 26 0.183449 107 50 114.678
80 0.941977 2 0.673032 2 39 0.433675 78 75 121.549
81 0.956005 2 0.679667 2 30 0.388893 65 47 115.469
82 0.992052 2 0.789883 2 24 0.296311 65 36 111.703
83 0.943091 2 0.852199 2 22 0.197492 75 29 110.606
84 0.843662 2 1.58136 2 21 0.167244 95 35 110.18
85 0.861927 2 0.970523 2 32 0.355282 121 48 116.78
86 0.853846 2 0.664152 2 35 0.465694 68 68 118.402
87 0.870715 2 0.805748 2 25 0.434276 79 30 113.25
88 0.97876 2 0.929163 2 22 0.128458 73 38 111.131
89 0.806054 2 0.787975 2 24 0.279822 67 43 112.19
90 0.771019 2 0.981995 2 21 0.325079 90 13 110.743
91 0.74122 2 1.05814 2 23 0.122786 103 40 111.441
92 0.730463 2 0.961179 2 28 0.294263 98 71 114.187
93 0.955349 2 0.64604 2 31 0.423831 64 59 115.447
