#second results avg_latency(ms)
0 0 0
1 0 0
2 1 2548.45
3 1 3519.57
4 0 0
5 1 4705.64
6 1 5929.97
7 0 0
8 1 7614.22
9 0 0
10 1 9125.68
11 1 10685.5
12 0 0
13 1 12365.9
14 0 0
15 1 14133.3
16 0 0
17 1 15893.4
18 0 0
19 1 17867.1
20 0 0
21 0 0
22 1 20046.8
23 1 21462.9
24 1 21738.6
25 0 0
26 2 23332
27 1 24716.4
28 1 24840.6
29 2 26032.1
30 0 0
31 2 27283
32 0 0
33 2 28573.6
34 2 29359.9
35 2 29919.1
36 3 30635.2
37 2 31224.5
38 1 31533.3
39 2 32528.6
40 1 33696.5
41 1 34478.1
42 0 0
43 3 35472.3
44 2 36483.2
45 1 36966.9
46 1 38151.2
47 1 38659.1
48 1 39670.7
49 1 40520.2
50 1 40944.5
51 1 41706
52 2 42136.2
53 1 43033.4
54 2 43519.3
55 1 44560.6
56 2 45172.2
57 1 45876.9
58 3 46455.5
59 2 47014
60 3 47544.2
61 3 48032.2
62 5 48154.7
63 2 48651.2
64 3 48865.9
65 4 49266.4
66 3 49548.6
67 5 49759.1
68 3 49952.4
69 1 50695
70 2 51336.5
71 2 51707.4
72 4 52308.7
73 2 52675.3
74 1 53357.2
75 3 53760.6
76 2 54507.6
77 3 54774.4
78 2 55386.7
79 3 55722.1
80 2 56368.6
81 3 56588.1
82 2 57289.7
83 2 57923.9
84 4 58253.7
85 2 58963.4
86 3 59223.4
87 3 59660.4
88 1 60466.4
89 6 60346.4
90 2 60837.8
91 1 61823.8
92 6 61834.9
93 1 61946.8
94 11 61736.9
95 3 61661.8
96 6 61739.4
97 8 61455.1
98 4 61160
99 7 60879.3
100 5 60765.3
101 3 60891.2
102 11 60725.9
103 9 59470.5
104 4 58970
105 6 59365
106 8 58839.5
107 6 58477.3
108 6 57957.6
109 2 58405.8
110 2 59012.5
111 2 59602.5
112 6 59367
113 1 59965.4
114 2 60759
115 1 61518.9
116 8 61293.7
117 1 62193.3
118 2 62600.4
119 9 62109
120 12 61485
121 6 60350.2
122 16 59131.9
123 1 58880.7
124 17 58010.4
125 12 55979.6
126 1 55583.7
127 2 56200.4
128 40 52941.4
129 3 49692.2
130 3 50240.9
131 3 50645.9
132 21 49468.2
133 18 46054.7
134 4 44980.1
135 1 45217.1
136 6 45654.7
137 17 44451.2
138 22 41584.1
139 18 38561.1
140 8 36706.7
141 2 36771.8
142 16 36475.2
143 9 34733.8
144 2 34288.6
145 6 34768.1
146 18 33580.4
147 3 32233.3
148 16 31848.8
149 2 30568.7
150 9 30724.9
151 2 30311.3
152 14 30161.8
153 7 28535.1
154 2 28948.7
155 8 28828.1
156 16 27341.4
157 1 26950
158 1 27718.8
159 5 27936
160 1 28705.6
161 9 28558.6
162 11 26963
163 2 27282.2
164 8 27134
165 3 26991.6
166 22 25623.9
167 6 23213.1
168 1 23650.6
169 1 24982.4
170 22 23359.1
171 17 20604.8
172 3 19255.1
173 2 20016.8
174 8 20257.9
175 11 18796.8
176 23 16444.3
177 21 13054.7
178 1 12105.5
179 50 8321.9
180 6 3372.89
181 2 3716.6
182 3 4207.2
183 7 4414.17
184 9 3586.17
185 5 3058.04
186 3 3341.54
187 4 3497.81
188 8 2922.31
189 8 2950.19
190 2 2758.59
191 1 3677.85
192 5 4027.78
193 5 3666.9
194 7 3673.19
195 4 3542.9
196 3 4236.73
197 7 3947.61
198 2 4057.12
199 8 4282.6
200 2 4196.84
201 10 4029.58
202 8 3133.12
203 2 3046.5
204 2 3759.25
205 3 4075.95
206 7 3999.48
207 9 3564.95
208 2 3707.83
209 8 3500.46
210 1 3570.05
211 5 3984.21
212 6 3434.76
213 2 4066.23
214 7 4088.45
215 11 3129
216 8 2721.68
217 1 2036.51
218 2 3332.22
219 8 3181.52
220 4 3022.34
221 5 2973.13
222 7 3007.77
223 3 2724.09
224 2 3465.4
225 8 3242.7
226 5 3281.6
227 6 3114.71
228 2 3293.3
229 8 3210.36
230 2 3350.9
231 3 3529.82
232 4 3948.88
233 3 4326.02
234 1 5332.15
235 11 4984.69
236 3 4505.22
237 10 4310.79
238 4 3881.57
239 3 3725.28
240 9 3532.25
241 4 3484.06
242 5 3057.05
243 4 3639.1
244 4 3952.31
245 4 4032.46
246 7 4133.64
247 3 4034.39
248 6 4016.02
249 6 3879.09
250 5 3655.47
251 6 3395.7
252 2 3831.28
253 7 3949.47
254 7 3695.55
255 4 3362.34
256 3 3721.24
257 7 3658.33
258 5 3602.48
259 4 3615.83
260 4 3841.6
261 8 3381.01
262 6 3097.53
263 2 3569.35
264 1 4344.71
265 8 4268.34
266 3 3796.5
267 9 3770.09
268 1 3816.22
269 7 4311.16
270 1 4335.69
271 2 4756.33
272 4 5711.81
273 5 5304.68
274 1 6346.02
275 8 6324.84
276 4 5530.72
277 2 6171.62
278 7 6260.13
279 3 6383.81
280 3 6656.85
281 3 6913.81
282 1 7527.26
283 4 8066.85
284 6 8155.78
285 2 8458.58
286 7 8744.11
287 3 8358.5
288 2 9069.94
289 8 9228.24
290 1 9330.73
291 3 9925.17
292 6 9795.65
293 2 9864.67
294 1 11015.1
295 2 11411.2
296 9 10822.8
297 1 11516.3
298 10 11105
299 1 11157.2
300 0 0
301 7 11948.5
302 9 11485.5
303 1 11390.9
304 2 12184.9
305 18 11459.9
306 2 10468.6
307 1 11062.7
308 8 11080.9
309 4 11216.3
310 4 10697.3
311 2 11382.5
312 2 12261.2
313 17 11137
314 2 10382
315 13 9982.8
316 7 9102.31
317 9 8530.89
318 2 7799.5
319 7 7996.73
320 2 8205.12
321 1 8806.43
322 10 9374.76
323 5 8668.45
324 5 8857.68
325 2 8629.43
326 3 9490.37
327 7 9164.7
328 11 8522.5
329 1 8260.82
330 1 8708.1
331 1 9906.22
332 15 9596.94
333 5 8080.29
334 1 8521.38
335 2 9460.34
336 21 8406.45
337 7 6276.99
338 3 6366.43
339 8 6049.14
340 14 5051.75
341 5 4114.18
342 6 4209.71
343 1 4067.54
344 10 4064.33
345 6 3587.35
346 3 3419.34
347 2 4049.38
348 3 4666
349 10 4156.66
350 8 3856.69
351 3 3831.38
352 1 3913.75
353 7 4414.52
354 2 4555.57
355 4 4977.6
356 7 4421.89
357 4 4631.71
358 6 4322.66
359 3 5000.73
360 7 4549.03
361 2 4616.16
362 9 4900.82
363 2 4509.56
364 2 5099.4
365 5 5592.89
366 4 5439.61
367 7 5598.03
368 6 5105.83
369 3 5280.29
370 2 6015.94
371 4 6207.98
372 6 6391.9
373 4 6273.39
374 2 6682.49
375 0 0
376 4 7934.5
377 7 7988.42
378 5 8130.4
379 1 8349.26
380 1 9121.3
381 3 9507.72
382 11 9493.49
383 0 0
384 1 9717.31
385 10 9997.36
386 10 9042.17
387 0 0
388 1 9358.29
389 1 10987.2
390 19 9294.32
