#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.98806 1 0.117964 1 1 0.882036 3 0 356.61
1 3.44808 1.18182 2.65779 2 1 0.114068 5 0 158.355
2 1.40734 1.2 3.33642 3 2 0.422152 22 0 158.573
3 1.34155 2.05556 13.7169 4 3 0.162723 12 0 158.937
4 0.650205 3.54545 16.5284 5 5 0.195136 27 0 159.138
5 0.799727 2 21.0362 3 8 0.193727 26 0 159.412
6 0.865554 1.55556 10.8799 3 12 0.212095 53 0 159.84
7 0.833572 2 5.28112 3 18 0.0815663 142 0 160.399
8 0.90108 2.18182 3.40571 3 27 0.298146 180 0 160.95
9 0.758577 2.9 2.42916 3 41 0.254469 248 0 161.956
10 0.691463 2.41667 0.844958 3 56 0.1868 488 88 142.24
11 5.66759 2.09091 0.375901 3 50 0.690731 40 16 134.21
12 0.884085 2.36364 0.416482 5 38 0.637111 111 54 139.139
13 1.13255 1.33333 0.803016 5 19 0.485237 79 26 136.669
14 0.818947 1 0.651613 6 19 0.377076 55 19 134.841
15 1.22917 1.125 1.92563 5 13 0.237627 52 0 135.823
16 1.41372 1 0.870683 6 20 0.182983 115 2 137.891
17 1.06494 1.1875 0.565857 9 24 0.551931 72 13 137.837
18 1.38311 1 0.715518 11 18 0.325592 54 8 139.573
19 0.866813 1.9 0.712662 17 18 0.335323 76 28 146.757
20 1.01671 1.91667 0.845899 16 14 0.192939 97 13 146.337
21 0.975039 3.4 2.63568 18 14 0.0509885 124 2 146.951
22 0.860263 2.75 1.94458 19 21 0.119063 154 33 167.32
23 0.934132 2 1.39371 18 32 0.158157 144 55 173.307
24 0.933042 1.58824 1.08019 16 43 0.311788 113 70 174.094
25 0.794749 1.77778 0.640036 14 45 0.426747 73 57 172.525
26 0.875152 1.9 0.660983 12 30 0.515045 52 42 171.904
27 1.10659 1.88889 0.654049 11 21 0.4593 62 25 171.729
28 1.08156 1.3 1.0539 14 18 0.291345 83 19 171.733
29 0.892008 1.4 0.671762 17 22 0.377014 60 36 171.74
30 0.792927 1.6 0.81315 17 16 0.21311 55 26 171.438
31 0.816398 1 0.997285 15 14 0.272054 69 6 171.023
32 1.01397 2 0.952548 13 16 0.400632 61 24 170.679
33 0.793628 2.18182 1.1384 15 18 0.312411 82 20 171.362
34 0.972421 1.3 0.820632 13 23 0.171448 89 25 159.784
35 0.927507 1.3 0.822094 14 21 0.425881 74 34 157.483
