#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 1 5653.81
6 0 0
7 1 7916.34
8 1 8591.68
9 0 0
10 2 10058.1
11 1 11059
12 0 0
13 3 12844.2
14 0 0
15 2 13833
16 4 14227.4
17 2 14875.6
18 10 14963
19 6 13903.8
20 2 13925.6
21 5 14752.3
22 1 14869.7
23 1 15734.2
24 1 16679.4
25 1 16787.9
26 11 16759
27 43 12274.6
28 20 7331.43
29 0 0
30 1 7452.08
31 10 7018.35
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 1 13348
39 1 13832.2
40 2 14638.6
41 0 0
42 1 16679.1
43 0 0
44 33 14836.7
45 0 0
46 0 0
47 0 0
48 42 11080.8
49 21 5681.84
50 4 4660.36
51 5 4879.63
52 0 0
53 0 0
54 4 6921.42
55 12 5811.73
56 1 6144.07
57 3 6365.46
58 1 6689.27
59 4 7606.41
60 2 7987.92
61 0 0
62 4 9240.48
63 1 9438.05
64 0 0
65 0 0
66 0 0
67 52 8077.24
68 0 0
69 3 4808.44
70 7 4754.74
71 7 4676.05
72 9 4288.5
73 4 3648.59
74 1 4093.92
75 2 4905.8
76 1 5715.94
77 15 4881.85
78 9 3969.08
79 3 3469.44
80 6 3451.31
81 6 3117.35
82 3 3425.55
83 1 3913.98
84 1 5311.4
85 2 5523.91
86 4 6210.28
87 4 6263.35
88 17 4970.94
89 9 3532.46
90 2 3598.05
91 8 3285.45
92 1 3518.04
93 2 4381.66
94 1 4406.86
95 1 5561.8
96 2 6186.68
97 9 6150.94
98 10 4966.98
99 1 5217.32
100 15 4550.64
101 7 3440.27
102 2 3719.77
103 11 3194.82
104 3 2596.36
105 3 3402.85
106 6 3190.8
107 1 3487.04
108 2 4452.35
109 1 5111.99
110 1 6038.33
111 2 6853.21
112 8 6768.15
113 10 5505.3
114 2 5527.93
115 3 6198.61
116 6 5847.38
117 1 6657.74
118 16 5726.72
119 2 4979.19
120 1 5752.08
121 1 6027.25
122 17 5253.63
123 1 5148.44
124 2 5696.79
125 1 6386.75
126 8 6074.12
127 1 6543.55
128 1 7430.88
129 11 7477.62
130 8 6225.44
131 1 6435.59
132 1 7258.33
133 2 7733.86
134 7 7317.73
135 6 7931.71
136 11 6422.64
137 3 6756.79
138 1 6914.42
139 2 7855.51
140 1 8358.28
141 11 8550.38
142 1 8224.91
143 9 7638.92
144 4 7752.65
145 7 7485.24
146 2 7826.02
147 9 7893.69
148 1 7521.66
149 0 0
150 0 0
151 17 9193.62
152 1 7939.03
153 3 8885.99
154 10 8217.8
155 9 7121.37
156 1 6950.65
157 10 7440.07
158 8 6693.88
159 2 6489.88
160 0 0
161 3 8033.01
162 7 8281.72
163 2 8029.47
164 7 8010.64
165 0 0
166 14 7758.61
167 24 5452.31
168 2 3681.61
169 3 4201.26
170 2 4870.17
171 1 5406.73
172 3 6231.17
173 5 6223.38
174 1 6659.41
175 10 6190
176 2 6048.99
177 11 6342.85
178 14 4180.88
179 3 3761.6
180 3 4301.09
181 5 4272.08
182 1 5130.76
183 0 0
184 0 0
185 1 7962.06
186 0 0
187 0 0
188 1 10527.1
189 1 11515.5
190 0 0
191 2 13256.6
192 0 0
193 22 12237.8
194 0 0
195 0 0
196 0 0
197 0 0
198 0 0
199 1 16170.5
200 1 16786
201 20 13452.3
202 3 13726.3
203 6 14576.6
204 29 11725.8
205 24 7950.94
206 5 5590.44
207 1 6714.5
208 0 0
209 0 0
210 0 0
211 0 0
212 0 0
213 0 0
214 0 0
215 0 0
216 0 0
217 0 0
218 0 0
219 0 0
220 0 0
221 0 0
222 0 0
223 0 0
224 0 0
225 0 0
226 0 0
227 0 0
228 0 0
229 0 0
230 1 29205
231 3 29998.3
232 7 30006.3
233 3 29501.2
234 2 30564.9
235 0 0
236 3 31332.7
237 0 0
238 2 33375.9
239 0 0
240 9 33967.9
241 2 34019
242 6 34297.1
243 2 34349.5
244 0 0
245 3 35840.9
246 1 36209.4
247 1 37773
248 0 0
249 0 0
250 0 0
251 92 22217.9
252 6 21338.8
253 19 21266.4
254 41 16429.5
255 32 10182.7
256 2 8025.53
257 4 8329.91
258 3 8856.25
259 8 8499.95
260 3 8896.34
261 1 9212.88
262 6 9552.41
263 3 9618.09
264 5 9915.16
265 1 10089.6
266 2 10885.2
267 1 11573.8
268 20 10328.7
269 0 0
270 1 10607.6
271 0 0
272 0 0
273 22 11045.1
274 6 9136.03
275 1 9718.98
276 2 10669.1
277 8 10606
278 2 10218.2
279 14 9573.1
280 1 9361.26
281 6 9842.66
282 1 9555.99
283 3 10064.8
284 1 11374.5
285 0 0
286 2 12683.1
287 1 13704.9
288 0 0
289 8 14451.6
290 2 14542.3
291 10 14496.3
292 8 13573.4
293 1 13547.6
294 3 14065.7
295 0 0
296 1 15858.3
297 0 0
298 13 16012.8
299 1 15655.8
300 2 16077.9
301 18 14716.4
302 37 10328.7
303 2 7912.61
304 2 8760.4
305 0 0
306 0 0
307 0 0
308 0 0
309 1 13494.2
310 1 14192.8
311 1 15542.8
312 0 0
313 2 16809.4
314 3 17669.2
315 2 17414.7
316 0 0
317 0 0
318 0 0
319 0 0
320 0 0
321 0 0
322 1 24485.9
323 0 0
324 1 26486.8
325 3 27371.8
326 0 0
327 6 28419.9
328 0 0
329 0 0
330 0 0
331 0 0
332 0 0
333 0 0
334 0 0
335 0 0
336 1 36160
337 0 0
338 1 38593.7
339 3 38639.9
340 1 39537.9
341 156 24771.1
342 1 9914.09
343 27 8139.67
344 2 6258.72
345 3 6773.72
346 2 7734.88
347 15 6214.78
348 3 5905.35
349 3 6194.85
350 3 6613.21
351 11 5968.65
352 8 5430.19
353 2 5235.69
354 1 6143.03
355 2 6560.24
356 5 7016.93
357 9 6594.02
358 6 5947.34
359 2 6592.89
360 4 6651.58
361 8 6427.51
362 4 6003
363 5 6331.41
364 9 6046.63
365 1 6234.93
366 2 6621.48
367 3 7358.84
368 15 6200.2
369 1 5821.41
370 2 6555.4
371 2 7051.43
372 1 7984.85
373 8 7677.49
374 1 8008.88
375 8 8271.98
376 2 7913.34
377 13 7729.59
378 0 0
379 8 7620.59
380 8 7276.63
381 5 6581.48
382 5 6520.66
383 7 6586.98
384 3 6111.27
385 0 0
386 3 7905.82
387 13 6989.51
388 6 6334.03
389 2 6408.08
390 0 0
391 11 7268.96
392 9 6505.68
393 3 5916.57
394 3 6552.03
395 3 6964.78
396 3 7032.83
397 2 7770.66
398 7 7753.41
399 3 7720.02
400 10 7366.22
401 2 7325.41
402 5 7553.83
403 3 7750.77
404 0 0
405 12 8680.4
406 6 7631.73
407 3 7853.42
408 0 0
409 10 7935.05
410 3 7866.84
411 6 8412.87
412 4 8397.73
413 7 8042.1
414 2 8259.92
415 5 8637.71
416 4 8693.17
417 0 0
418 3 9557
