#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 5.38405 1 0.000268128 1 1 0.999911 2 0 350.364
1 3.27581 1.1875 1.20115 2 1 0.0991406 21 0 161.723
2 1.81995 1.16667 3.04489 3 2 0.308081 6 0 161.729
3 2.75872 1.875 1.77326 4 3 0.0705649 36 0 161.789
4 1.74703 2.63636 8.09479 5 5 0.114587 24 0 161.759
5 0.832913 3.15 17.1 6 8 0.233404 30 0 161.847
6 0.652626 2.6 21.1979 5 12 0.175781 34 0 162.211
7 0.929993 2.4 8.14997 3 18 0.111103 102 0 161.997
8 0.890182 2.54545 3.90484 3 27 0.181342 197 0 162.059
9 0.876803 2.84615 2.71968 3 41 0.123742 287 0 162.334
10 0.620211 2.52632 1.06666 3 56 0.0306806 619 117 146.57
11 2.60004 2 0.32671 2 57 0.623917 44 16 136.34
12 2.18304 1.90909 0.346308 2 43 0.778186 89 51 136.525
13 1.11429 1.6 0.56901 3 32 0.691824 73 24 140.157
14 0.538021 1.78947 0.784209 4 24 0.278182 116 19 137.926
15 1.61356 1.22222 0.675345 2 21 0.435295 78 30 134.668
16 0.932272 1.77778 0.46811 3 20 0.496516 53 32 136.185
17 1.03105 1.73684 1.62193 3 10 0.431914 80 4 138.319
18 0.809105 2.18182 1.87745 3 15 0.313943 109 0 139.038
19 1.01063 1.9 1.19946 3 23 0.332268 144 4 142.172
20 0.784793 2 0.711548 3 31 0.353118 116 66 145.625
21 1.17364 2.41667 0.770876 3 24 0.465899 70 64 144.954
22 0.70506 3.1 1.29152 4 23 0.266827 88 25 163.295
23 0.723193 3.36364 2.1797 3 34 0.24334 130 61 174.065
24 0.846645 2 1.05256 2 51 0.411483 187 65 173.541
25 1.01249 2 0.683895 2 57 0.365873 87 72 173.604
26 1.48924 1.9 0.624874 2 47 0.492086 56 42 172.462
27 1.39877 2.33333 0.585778 3 43 0.612247 109 84 172.28
28 0.614239 3.2 0.747558 5 37 0.384192 92 109 173.334
29 1.03628 2.1 0.691824 4 30 0.365677 60 53 173.214
30 0.946978 1.6 0.72254 5 25 0.351474 54 29 173.094
31 0.969179 1.05556 0.775625 5 21 0.335294 71 19 172.874
32 1.34695 1.36364 0.662889 6 19 0.552939 47 22 172.896
33 0.72219 2.6 1.42662 9 18 0.225431 81 5 173.017
34 0.99927 1.47368 1.01634 7 27 0.210574 104 56 162.246
35 1.04987 1.45455 0.709234 8 31 0.369004 65 41 159.769
36 0.990838 2.09091 0.728219 10 27 0.454536 57 51 159.953
37 1.01583 2 0.914958 11 23 0.337757 61 37 159.721
38 0.982517 1.63636 0.864858 13 25 0.257038 72 30 159.992
39 1.19351 1.05263 0.855689 14 25 0.33377 71 21 159.654
40 0.881548 1.125 0.641589 19 27 0.386846 44 15 159.838
41 1.01678 1.16667 0.726867 18 18 0.516455 67 18 159.349
42 0.943106 2.4 1.26502 21 16 0.381127 63 19 159.464
43 0.786252 2.1 0.968965 22 23 0.335669 92 44 160.238
44 0.73127 2.8 1.17022 19 25 0.246341 87 45 160.365
45 0.74139 3.09091 0.87717 17 33 0.20239 85 111 160.889
46 0.783943 2.2381 1.20534 16 32 0.276596 115 55 154.65
47 0.832932 2.18182 0.794588 15 44 0.317309 75 104 148.908
48 1.03871 2.4 0.767435 14 38 0.504574 61 62 148.513
49 0.79647 2.66667 1.01684 17 34 0.304868 76 67 147.989
50 0.742236 2.9 0.812937 17 39 0.293604 78 85 148.987
51 0.751579 2.81818 1.11229 16 34 0.405599 87 43 148.556
52 0.709246 3.04762 1.3249 15 43 0.20595 113 129 150.129
53 0.814694 3.90909 1.09627 9 50 0.276378 91 163 149.681
54 0.807611 3.8 0.873744 7 52 0.279562 79 162 149.678
55 0.844078 3 0.88575 7 50 0.349082 81 89 150.426
56 0.862714 3.36364 0.946297 7 49 0.371677 88 101 150.224
57 0.705061 3.5 0.937549 8 51 0.255005 84 97 150.347
58 0.567154 3.47826 0.985936 7 52 0.303456 119 137 149.981
59 0.896208 3.18182 1.17564 5 54 0.398347 100 138 160.867
60 0.887204 3.45455 1.03949 4 55 0.282322 104 133 161.682
61 1.40283 3.27273 1.03363 3 56 0.414282 73 89 161.427
62 1.59031 3 0.834552 3 56 0.459832 48 45 161.384
63 1.74572 3 0.654589 3 55 0.463434 43 81 161.479
64 3.26908 3 0.665332 4 52 0.575901 52 88 161.141
65 0.93844 2.81818 1.15151 6 50 0.484195 130 69 161.602
66 0.460837 4.11111 1.40488 6 53 0.262306 222 98 162.622
67 2.71721 3.63636 0.811967 2 57 0.230373 136 114 162.101
68 1.89517 2 0.634682 2 56 0.537314 41 59 160.917
69 2.86506 2.18182 0.328821 3 51 0.805638 69 23 161.017
70 1.00233 2.38095 1.13109 5 38 0.551452 86 44 161.486
71 0.738032 5 1.14128 6 49 0.265281 205 178 154.147
72 0.429915 5.27273 0.839372 5 54 0.205631 140 291 157.578
73 0.87777 3.8 0.514981 3 50 0.558827 90 116 160.109
