#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 1 4768.19
5 0 0
6 0 0
7 1 7105.01
8 1 8192.55
9 1 9195.49
10 1 9658.86
11 0 0
12 2 11564.6
13 1 12635
14 2 12674
15 5 13745.2
16 2 13712.5
17 0 0
18 13 14192.5
19 5 13278.2
20 1 13627.8
21 0 0
22 2 15463.8
23 6 15527.8
24 0 0
25 2 16927.8
26 49 13013.4
27 1 8692.19
28 11 8298.04
29 0 0
30 0 0
31 0 0
32 28 8220.61
33 1 6799.39
34 6 6652.34
35 2 6803.28
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 1 12910.2
42 2 13608.3
43 3 14136.9
44 1 14358.5
45 0 0
46 0 0
47 56 12024.9
48 0 0
49 24 5939.85
50 1 4431.35
51 0 0
52 1 5848.62
53 3 6438.78
54 6 6745.01
55 0 0
56 16 6796.08
57 0 0
58 3 7128.05
59 3 7362.64
60 3 7805.83
61 1 8461.93
62 5 8519.99
63 2 8802.43
64 3 9619.75
65 37 6525.15
66 3 3435.04
67 6 3405.09
68 0 0
69 1 4824.28
70 1 5419.94
71 13 5266.7
72 10 4427.16
73 4 3201.72
74 2 3839.75
75 1 4759.13
76 0 0
77 18 4961.2
78 1 3770.93
79 9 3544.36
80 5 3626.77
81 5 3207.13
82 6 3667.52
83 0 0
84 1 4465.66
85 2 4939.66
86 0 0
87 1 7069.12
88 0 0
89 2 8373.5
90 3 9681.53
91 19 8073.99
92 18 5226.23
93 6 3991.76
94 1 4442.21
95 1 4813.87
96 2 5756.77
97 18 4982.08
98 1 4089.14
99 10 3998.56
100 4 3747.03
101 5 3395.96
102 4 3857.56
103 12 3064.22
104 1 3202.84
105 8 3086.58
106 0 0
107 1 3863.66
108 3 4500.56
109 1 5381.44
110 0 0
111 1 7176.57
112 5 7277.78
113 7 6989.52
114 9 6900.81
115 2 6626.53
116 6 6565.16
117 3 6518.37
118 15 6092.9
119 3 5166.7
120 3 5834.29
121 14 4981.23
122 1 4131.42
123 1 5027.93
124 4 5688.48
125 2 6103.15
126 6 6313.53
127 1 6220.32
128 2 7544.67
129 8 7500.17
130 11 6556.86
131 1 6145.26
132 1 7168.5
133 10 7177.53
134 11 5868.44
135 1 5611.03
136 4 5903.61
137 4 6502.26
138 2 7015.56
139 0 0
140 1 8385.08
141 10 7854.29
142 5 7816.74
143 6 7232.92
144 11 6899.01
145 0 0
146 2 7306.85
147 9 7417.07
148 3 7203.65
149 11 6870.84
150 1 6663.55
151 4 7157.82
152 2 7750.53
153 1 8539.55
154 19 7310.16
155 1 6545.16
156 9 6636.66
157 3 6289.19
158 0 0
159 8 6969.32
160 3 7074.7
161 0 0
162 0 0
163 12 8221.62
164 6 7651.77
165 4 7771.2
166 9 7291.3
167 1 7276.05
168 27 5488.42
169 1 3842.44
170 1 4848.02
171 1 5693.81
172 2 6056.37
173 1 6899.17
174 6 6573.6
175 3 7026.55
176 7 7228.82
177 4 6873.78
178 23 5059.99
179 5 3555.72
180 1 4041.84
181 6 3976
182 1 4642.96
183 2 5475.85
184 1 6056.47
185 0 0
186 21 5517.65
187 2 4414.94
188 3 4838.95
189 15 3919.52
190 3 3469.5
191 1 3512.39
192 0 0
193 2 5461.23
194 1 6025.79
195 3 6847.48
196 10 6639.6
197 2 6672.65
198 2 7065.22
199 0 0
200 13 7345.45
201 1 6774.72
202 5 7584.45
203 11 7176.34
204 16 5028.76
205 2 4197.97
206 1 5239.76
207 2 5525.3
208 11 5409.28
209 6 5017.73
210 2 4625.66
211 9 5273.65
212 2 4884.31
213 8 5151.13
214 0 0
215 1 5685.49
216 4 6165.46
217 2 6513.36
218 22 5053.18
219 1 4287.63
220 5 4547.36
221 5 4380.12
222 4 4873.09
223 2 4661.8
224 0 0
225 0 0
226 0 0
227 16 7490.11
228 11 5142.2
229 10 4488.9
230 5 3909.69
231 4 4014.57
232 0 0
233 1 5681.4
234 2 6250.87
235 0 0
236 2 7490.44
237 0 0
238 0 0
239 32 7811.65
240 0 0
241 15 5011.26
242 5 3785.72
243 4 3422.81
244 3 3799.73
245 3 4380.49
246 3 5066.04
247 6 5185.01
248 10 4534.7
249 5 3913.18
250 4 4133.89
251 6 3939.19
252 2 4019.68
253 1 5321.2
254 7 5091.8
255 7 4767.74
256 3 4665.14
257 3 5003.1
258 12 4783.45
259 1 4320.93
260 6 4712.57
261 8 4184.14
262 0 0
263 1 5091.12
264 8 5599.29
265 1 5704.61
266 0 0
267 11 6621.53
268 1 5860.24
269 4 6511.63
270 7 6647.89
271 2 6862.07
272 2 7400.28
273 3 7553.34
274 8 7950.71
275 10 6762.21
276 8 5627.26
277 1 6038.2
278 7 5893.33
279 2 6167.52
280 2 7228.86
281 1 7798.39
282 8 8259.75
283 0 0
284 3 8573.14
285 0 0
286 19 8648.69
287 4 7343.8
288 3 7638.79
289 7 7864.19
290 7 7172.09
291 11 6251.3
292 2 6170.81
293 9 5955.56
294 7 5213.94
295 0 0
296 11 5202.12
297 10 4799.67
298 2 4166.61
299 4 4469.28
300 3 4757.42
301 1 5083.13
302 1 6618.92
303 0 0
304 3 7877.08
305 5 8234.45
306 7 7584.6
307 6 7802.99
308 0 0
309 5 8432.05
310 25 6644.19
311 1 4624.88
312 9 5130.32
313 5 4429.05
314 5 4800.1
315 4 4734.67
316 1 5374.72
317 2 5648.2
318 1 6606.46
319 2 6899.87
320 3 7481.91
321 2 8050.92
322 0 0
323 4 9528.94
324 7 9526.28
325 1 9500.45
326 9 10161.8
327 0 0
328 18 9172.59
329 1 7821.39
330 2 8509.54
331 10 8371.33
332 3 8429.06
333 14 7661.2
334 15 5351.15
335 7 4794.55
336 0 0
337 1 5934.02
338 0 0
339 1 7142.51
340 2 8304.92
341 2 8974.68
342 21 7612.42
343 4 5788.65
344 6 5939.38
345 0 0
346 2 7219.75
347 16 6048.54
348 1 5561.9
349 3 6082.92
350 0 0
351 13 6926.13
352 10 5421.89
353 1 5490.61
354 2 5974.26
355 4 6184.61
356 3 6762.25
357 2 7210.64
358 10 6644.12
359 8 5817.99
360 3 5966.83
361 0 0
362 10 6557.56
363 1 7040.53
364 2 7141.97
365 11 6760.2
366 7 6398.69
367 2 6501.86
368 12 5936.35
369 3 5233.49
370 3 5716.16
371 1 6485.61
372 9 6675.99
373 0 0
374 2 7363.26
375 5 7851.75
376 4 7610.59
377 3 7799.31
378 0 0
379 11 8341.68
380 3 8418.13
381 17 7165.17
382 2 6237.91
383 8 6204.79
384 2 6625.11
385 2 7386.65
386 9 7005.11
387 7 6309.49
388 4 6237.22
389 3 6341.05
390 11 6081.66
391 3 5580.76
392 10 5352.94
393 1 5031.94
394 2 5850.73
395 1 6595.32
396 10 6814.16
397 0 0
398 3 7503.48
399 8 7504.01
400 3 7023.47
401 6 7070.61
402 2 7369.27
