#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 1 5772.34
6 1 6605.6
7 1 7733.83
8 1 8806.81
9 0 0
10 2 10353.1
11 1 10386.7
12 0 0
13 3 12202.3
14 2 12706.5
15 1 13614.4
16 1 14564.8
17 7 14686.1
18 10 14093.7
19 3 13472.9
20 4 13912.9
21 5 14228.4
22 0 0
23 2 15295.9
24 8 15465.5
25 40 11608.2
26 9 7717.78
27 11 6220.2
28 5 5554.75
29 12 5111.52
30 0 0
31 1 5916.28
32 0 0
33 1 7544.85
34 10 8015.77
35 0 0
36 9 7593.89
37 0 0
38 24 6309.32
39 15 3745.26
40 1 3402.66
41 1 4085.47
42 8 3915.57
43 2 3781.26
44 9 3784.33
45 7 3478.37
46 5 3023.59
47 3 2816.15
48 2 3400.56
49 2 3990.53
50 3 4915.64
51 10 4494.63
52 6 3847.68
53 1 4054.17
54 2 4540.57
55 6 5288.66
56 3 5281.07
57 1 5380.5
58 7 5669.42
59 1 5875.55
60 2 6531.01
61 0 0
62 31 5890.24
63 4 3134.54
64 2 3544.1
65 5 3782.81
66 7 3365.46
67 3 3496.32
68 1 3860.08
69 3 5237.17
70 6 4797.89
71 0 0
72 16 4869.82
73 4 3402.39
74 2 4132.99
75 0 0
76 0 0
77 17 4971.48
78 8 3844.11
79 7 3271.27
80 2 3203.7
81 6 3081.48
82 2 3645.69
83 1 4254.78
84 3 4727.2
85 0 0
86 6 6060.93
87 2 6399.22
88 0 0
89 25 5311.77
90 9 3321
91 1 2694.5
92 2 3611.85
93 3 4206.62
94 1 5192.68
95 1 5870.23
96 1 6500.57
97 2 7154.58
98 0 0
99 21 6529.23
100 14 4202.42
101 7 3468.98
102 8 3138.34
103 1 3075.79
104 7 2928.44
105 2 3543.27
106 7 3462.15
107 1 4025.89
108 1 3923.7
109 1 5412.93
110 2 5860.08
111 0 0
112 3 7393.55
113 8 7329.1
114 10 6498.88
115 1 5936.08
116 8 6476.48
117 2 6893.07
118 17 6004.53
119 3 4825.86
120 0 0
121 13 4701.8
122 5 4017.83
123 2 4806.63
124 0 0
125 9 5129.23
126 4 5176.12
127 1 5605.87
128 1 6344.22
129 11 5705.1
130 4 5668.64
131 3 5685.04
132 4 6344.63
133 6 5930.89
134 9 6084.19
135 3 5550.54
136 1 6032.24
137 0 0
138 1 7440.97
139 8 7711.56
140 5 7469.45
141 6 8101.58
142 3 7418.95
143 8 8062.13
144 12 6462.5
145 1 6477.28
146 6 6455.87
147 4 6548.9
148 8 6224.64
149 3 6248.58
150 8 6446.06
151 1 6027.6
152 7 6841.34
153 2 6509.92
154 4 7295.75
155 6 6882.48
156 11 6430.82
157 6 5998.02
158 3 5572.36
159 0 0
160 4 6569.8
161 0 0
162 12 7239.68
163 3 6716.6
164 2 7352.84
165 4 7628.26
166 1 8711.84
167 8 8207.88
168 28 6045.43
169 2 3903.47
170 0 0
171 2 5394.76
172 0 0
173 2 6663.11
174 10 6668.19
175 8 5995.82
176 12 5221.4
177 8 4340.03
178 9 3456.24
179 0 0
180 3 4299.14
181 3 4780.6
182 4 4540.33
183 3 5269.42
184 3 5545.48
185 15 4518.02
186 3 3728.49
187 1 4170.76
188 11 4592.6
189 7 3041.41
190 2 3861.99
191 2 4328.78
192 2 4900.39
193 0 0
194 9 5703.65
195 7 5023.04
196 3 5390.81
197 4 5861.33
198 7 5552.04
199 8 5283.25
200 1 4874.85
201 2 5454.18
202 0 0
203 19 5306.6
204 2 4399.7
205 3 4808.63
206 1 5735.44
207 10 5540.71
208 8 4524.81
209 8 4338.15
210 2 3900.02
211 2 4295.04
212 9 4493.74
213 2 4807.18
214 2 5374.34
215 5 5804.63
216 13 4442.5
217 5 3312.86
218 0 0
219 1 5133.63
220 3 5563.36
221 11 5457.14
222 3 4799.43
223 11 4364.38
224 4 4043.23
225 9 3688
226 4 3388.15
227 1 3927.74
228 9 3737.65
229 4 3583.8
230 4 3586.31
231 4 4035.88
232 2 4541.7
233 1 5065.67
234 4 5662.5
235 2 5816.25
236 2 6671.53
237 22 4982.73
238 5 3527.66
239 2 3862.52
240 7 3478.34
241 4 3913.72
242 1 4365.15
243 8 4376.85
244 2 4853.06
245 5 4432.86
246 2 5095.26
247 10 4577.55
248 9 3714.01
249 7 3301.37
250 1 3623.88
251 6 3788.33
252 1 4411.82
253 1 4528.38
254 6 4928.57
255 12 4235.93
256 3 3725.03
257 1 4684.43
258 10 4156.17
259 4 4168.53
260 3 4332.18
261 9 3859.68
262 5 3515.48
263 3 3878.15
264 1 4969.12
265 0 0
266 12 5269.36
267 8 4294.34
268 3 4409.53
269 2 4286.21
270 3 5482.44
271 0 0
272 3 6167.18
273 0 0
274 11 6821.9
275 0 0
276 14 6664.09
277 8 5166.47
278 4 5218.65
279 2 5342.75
280 9 5362.52
281 4 5520.57
282 6 5466.86
283 4 5167.28
284 7 5236.17
285 3 5152.83
286 8 5021.42
287 2 5466.65
288 1 5634.12
289 4 6298.57
290 12 5775.95
291 8 5138.91
292 4 4501.52
293 4 4588.68
294 1 5252.94
295 12 4808.74
296 12 3380.14
297 0 0
298 2 4091.13
299 4 4716.57
300 3 4782.05
301 3 5510.65
302 2 5654.61
303 0 0
304 2 7356.34
305 2 7666.92
306 0 0
307 9 8342.02
308 2 8310.47
309 1 9022.69
310 34 6882.59
311 3 4473.24
312 7 4171.07
313 2 4418.82
314 2 4720.02
315 7 4895.09
316 1 5167.1
317 1 5999.72
318 2 6389.55
319 0 0
320 4 8027.31
321 15 7135.95
322 1 6168.03
323 3 7303.42
324 2 7349.51
325 9 7411.33
326 11 6710.74
327 0 0
328 2 7744.87
329 0 0
330 12 7751.79
331 6 6900.76
332 9 6288.01
333 12 5765.33
334 8 4235.81
335 4 4155.79
336 2 4679.57
337 3 5633.77
338 0 0
339 6 6140.42
340 12 5567.91
341 7 4627.38
342 2 4762.1
343 5 5358.23
344 12 4285.18
345 2 3643.53
346 2 4383.98
347 5 4705.11
348 3 4996.11
349 3 5191.32
350 9 4995.51
351 5 5003.04
352 5 4720.97
353 1 4739.7
354 2 5579.97
355 3 6538.8
356 5 6455.45
357 9 6384.82
358 3 5962.63
359 8 5741.37
360 7 5433.89
361 4 5408.64
362 2 5620.28
363 10 5656.18
364 1 5258.32
365 0 0
366 15 6111.67
367 6 4561.4
368 3 5104.2
369 2 5247.07
370 6 5561.23
371 1 5625.23
372 3 6316.48
373 8 6275.4
374 0 0
375 4 6970.54
376 4 7142.04
377 5 7839.59
378 5 7008.04
379 4 7733.31
380 0 0
381 21 6838.89
382 4 5129.98
383 3 6121.62
384 2 6301.56
385 3 7059.89
386 11 6383.05
387 7 5488.01
388 1 5931.04
389 0 0
390 12 6511.92
391 10 4986.51
392 6 4607.67
393 1 4609.01
394 1 6037.1
395 6 6134.15
