#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.67919 1 1.08728 1 1 0.673817 4 0 271.617
1 1.35166 1.61538 1.61441 2 2 0.282507 17 0 127.324
2 0.444283 2.4 12.2467 3 3 0.0206828 21 0 128.014
3 0.758061 2.11111 9.76459 2 5 0.0799559 33 0 127.706
4 0.801695 1.9 5.22203 2 8 0.134126 68 0 128.887
5 0.634782 1.68421 2.39733 2 12 0.0326761 197 0 130.739
6 0.875658 1 1.97211 2 18 0.223073 140 0 134.197
7 0.796284 1.7 1.14292 2 27 0.133631 215 2 138.233
8 0.729007 1.71429 0.759365 2 35 0.437616 111 83 139.006
9 0.712023 2 0.575759 2 28 0.470379 71 61 134.631
10 1.65929 1.81818 0.830703 2 18 0.586847 47 24 116.626
11 0.851437 2.18182 1.02228 3 21 0.225834 88 40 127.247
12 0.797581 1.72727 0.774106 3 24 0.261725 83 38 133.665
13 0.583088 1.10526 0.873157 3 20 0.227199 72 27 132.134
14 0.679551 1 0.354102 2 19 0.677154 50 12 131.006
15 0.58349 1 0.484594 2 10 0.503991 40 1 123.588
16 0.798842 1 1.42984 2 5 0.356732 37 0 121.298
17 0.691867 1 1.61394 2 8 0.194309 61 0 125.35
18 1.68206 1.22222 1.01836 2 12 0.221609 89 4 127.079
19 1.09925 2.09091 0.441639 3 16 0.565026 60 24 122.727
20 0.672413 2.09091 2.45574 4 10 0.170472 63 2 126.884
21 1.23286 2.125 1.20701 3 15 0.0487451 161 3 130.484
22 0.647111 2.125 1.41216 4 21 0.152841 131 42 137.859
23 0.723975 1.81818 0.865827 3 32 0.314178 133 55 141.705
24 0.661511 1.2 0.540768 2 30 0.426196 56 14 138.981
25 0.718611 1 0.460369 2 17 0.649016 37 8 128.736
26 1.22808 1.35 1.26439 2 9 0.260273 64 1 126.932
27 0.706658 1.6 1.2843 2 13 0.195105 95 9 129.53
28 1.0652 1 0.656305 2 19 0.305381 81 10 133.507
29 0.777073 1.36842 0.631125 2 16 0.637414 72 24 131.186
30 0.612629 1.33333 0.985423 2 11 0.0691103 79 10 129.232
31 0.681503 1 0.697685 2 12 0.293135 59 1 128.312
32 1.06675 1 0.566308 2 9 0.39087 40 0 126.378
33 0.62566 1.81818 3.82569 2 7 0.320248 43 0 127.163
34 0.812177 1.4 3.34336 2 11 0.277664 57 0 130.403
35 0.944384 1.3 1.45198 2 17 0.204986 140 0 133.298
36 1.01563 1.55556 0.629496 2 26 0.373659 125 40 136.453
37 0.607886 1.95455 1.00428 2 20 0.465586 91 50 133.907
38 0.693547 1.66667 0.729349 2 23 0.337256 97 48 134.694
39 1.01802 1 0.559074 2 18 0.496849 56 11 132.366
40 0.77821 1 0.484227 2 13 0.578478 38 9 130.142
41 0.780823 1 1.0134 2 7 0.412557 61 0 128.154
42 1.62154 1.8 0.501033 2 8 0.499938 29 0 128.502
43 1.0427 1.54545 3.20458 3 6 0.175904 52 0 128.408
44 0.943342 2.09091 2.86287 3 9 0.225983 70 0 129.882
45 0.7143 2.09091 2.12593 3 14 0.171298 119 0 132.656
46 0.767936 1.95 1.7799 2 21 0.0665665 197 0 133.738
47 0.891588 1.63636 0.832772 2 32 0.215403 162 82 136.047
48 0.964054 2 0.601041 2 29 0.479716 58 50 131.968
49 0.999866 2 0.919408 2 21 0.428364 72 22 126.683
50 0.867847 2 0.844871 2 23 0.261925 86 39 129.293
51 0.824496 2 0.875347 2 21 0.157167 78 29 127.467
52 1.02681 2 0.811936 2 20 0.266786 86 27 127.34
53 1.41062 2 0.838574 2 19 0.23455 71 35 126.412
54 1.24912 2.7 0.85007 3 22 0.433993 59 38 128.103
55 0.515323 3.66667 2.51404 4 24 0.239472 127 6 131.115
56 1.05999 3 1.09607 2 36 0.112276 235 108 138.356
57 1.13175 2 0.68703 2 45 0.326504 76 75 140.353
58 0.744788 2.5 0.635988 3 39 0.485132 65 66 139.301
59 0.526667 3 1.45559 3 26 0.118342 139 79 136.77
60 0.952934 2.18182 0.740969 2 39 0.351075 94 126 140.898
61 1.26683 2 0.692864 2 33 0.409402 58 45 138.415
62 0.897837 2.72727 0.67787 3 32 0.414975 89 62 137.339
63 0.690598 3 0.998538 3 23 0.29933 99 41 135.076
64 0.511807 3 1.48296 3 27 0.219239 134 67 136.55
65 0.546191 2.1 0.719183 2 41 0.305135 115 117 140.944
66 0.756888 2 0.442189 2 32 0.609164 60 45 135.981
67 1.07852 2 0.54404 2 16 0.579725 59 35 130.073
68 0.892473 2 2.11011 2 11 0.195012 51 0 128.813
69 0.53084 2 2.00042 2 17 0.0874694 133 0 131.067
70 1.32097 1.22222 0.806416 1 26 0.223137 154 37 139.675
71 1.08007 1.7 0.316871 2 29 0.725488 66 25 142.862
72 0.647487 2 0.641091 2 18 0.436462 67 40 139.305
73 0.767825 1.80952 1.80126 2 12 0.10002 99 4 137.728
74 0.562054 1.1 0.784886 2 18 0.373106 112 25 139.051
75 0.964411 1.3 0.625984 2 15 0.388282 58 14 137.947
76 0.765764 2 1.20098 2 11 0.321478 67 4 136.871
77 0.845315 2 1.25527 2 15 0.0941277 112 1 139.105
78 0.888831 2 0.724766 2 22 0.279221 102 45 142.288
79 0.650727 2 1.54796 2 17 0.161969 99 25 140.009
80 0.753931 1.90909 0.826133 2 26 0.358741 124 56 143.418
81 0.777543 1.90909 0.599093 2 23 0.433714 65 44 141.432
82 0.659121 2 0.967146 2 15 0.286673 86 15 131.516
83 0.78091 2 0.80611 2 17 0.231879 96 38 129.19
84 1.07452 2 0.765822 2 15 0.240404 77 25 152.087
85 0.464612 1.95 1.35562 2 14 0.178807 106 21 157.689
86 1.50742 1.1 0.401265 1 21 0.63858 49 24 157.854
87 0.902826 1.7 0.645679 2 16 0.418829 102 33 156.677
88 0.726962 1.90909 0.734598 2 11 0.269483 101 4 155.345
89 0.653956 1.42105 1.20269 2 9 0.213882 91 4 156.21
90 0.84277 1.08333 0.798705 2 12 0.424449 80 7 156.922
91 0.88048 1 0.860192 2 10 0.279669 58 1 157.678
92 0.923767 1.9 1.41658 2 10 0.231296 56 2 158.333
93 0.62712 2 1.55894 2 15 0.220512 88 2 159.16
94 0.728855 1.57895 0.977884 2 23 0.200415 160 38 160.837
95 0.7276 1 0.501753 2 26 0.539099 58 22 161.051
96 0.954741 1 0.527583 2 13 0.617658 49 7 151.95
97 0.907503 1.6 1.07493 2 8 0.396636 52 1 148.574
98 0.825185 1.3 1.00833 2 10 0.0984256 87 0 148.988
99 0.785209 1.05 1.3059 2 11 0.161691 73 2 149.291
100 0.786296 1.8 0.753544 2 17 0.373659 82 38 150.83
101 0.862196 1 0.610869 2 14 0.396694 50 7 150.156
102 0.91875 1.1 0.810728 2 9 0.278462 51 2 148.438
103 0.707376 1 1.54846 2 8 0.0934315 64 0 148.253
104 0.883501 1.33333 0.917627 2 12 0.321025 86 2 148.996
105 0.855679 1 0.794574 2 12 0.207756 57 2 149.115
106 1.01632 1.1 0.733672 2 10 0.175324 56 0 149.265
107 0.833232 1.86364 2.56593 2 9 0.140669 76 2 149
108 0.702961 1.18182 1.57402 2 14 0.331482 102 0 138.069
109 1.07024 1.54545 0.919905 2 21 0.315511 142 23 138.464
110 0.87319 2 0.584865 2 24 0.400395 64 46 139.222
111 0.785355 2 0.914696 2 15 0.196615 79 25 135.453
112 0.788091 2 1.04501 2 15 0.103088 83 13 135.376
113 0.8779 1.91667 0.8722 2 18 0.117988 98 25 137.508
114 0.612663 2 1.74151 2 17 0.0752414 114 18 137.11
115 0.677961 2 1.02532 2 26 0.345454 133 32 140.289
116 0.737075 2 0.604285 2 31 0.426418 72 67 141.221
117 0.579526 2 0.673384 2 20 0.382291 72 31 136.743
118 0.817755 1.9 0.734481 2 14 0.250249 89 9 134.314
119 1.29353 1.90909 1.01361 2 11 0.317275 78 3 133.675
120 0.724979 2.47619 2.76422 3 14 0.173284 80 13 137.818
121 0.564986 2.27273 2.21693 2 21 0.0531912 143 0 140.949
122 0.598427 2 1.08239 2 31 0.184756 213 8 143.919
123 0.662786 2 0.650898 2 38 0.327722 98 54 145.396
124 0.767141 2 0.669156 2 26 0.56169 87 82 138.243
125 1.36878 2 1.04962 2 18 0.523612 49 18 135.261
126 0.829731 2.63636 0.967128 3 24 0.289973 106 55 140.897
127 0.630731 2.9 0.968704 3 26 0.187845 97 72 141.81
128 0.610101 3 1.02129 3 29 0.249584 114 80 142.807
129 1.27603 2.09091 0.751572 2 33 0.295384 72 68 143.586
130 0.707608 2.90909 1.02888 3 34 0.290169 115 101 144.826
131 0.641073 2.7 0.717834 3 41 0.306498 77 105 146.639
132 0.726363 1.66667 0.615982 3 32 0.431923 71 36 142.585
133 1.12518 2 0.513032 2 21 0.56097 63 37 137.34
134 0.62278 2.19048 1.67282 3 14 0.190333 85 22 135.186
135 0.833524 1.83333 1.4008 2 21 0.158022 125 25 137.656
136 0.701613 2 0.73717 2 32 0.412173 106 76 140.762
137 0.914604 1.8 0.670781 2 25 0.400716 62 37 138.912
138 0.746889 2 0.760241 2 18 0.347374 68 38 136.454
139 0.781911 2 1.01235 2 15 0.192139 86 17 136.154
140 0.963715 2 0.889897 2 17 0.124797 78 30 137.212
141 0.841816 2 2.07973 2 17 0.0457469 102 9 137.353
142 0.8386 2 1.30577 2 26 0.308862 133 8 140.41
143 0.889827 2 0.707547 2 39 0.369738 99 75 145.776
144 0.964831 2 0.645214 2 30 0.464646 66 47 142.382
145 0.682235 2 0.7626 2 23 0.341752 78 36 142.813
146 1.06304 2 0.803569 2 19 0.228903 74 28 141.852
147 1.00062 2 0.875921 2 18 0.220387 73 32 141.408
148 1.05502 2 2.05696 2 18 0.0562956 101 7 142.041
149 1.07562 2 1.47533 2 27 0.341534 110 7 144.052
150 1.02061 2 0.835668 2 41 0.338238 114 80 149.853
151 1.09443 2 0.701589 2 40 0.349286 70 48 149.237
152 1.07474 2 0.629088 2 35 0.486981 57 44 146.624
153 0.959858 2 0.677523 2 28 0.45408 72 44 144.573
154 1.03203 2 0.811094 2 22 0.268458 67 42 142.769
155 0.943321 2 1.32486 2 21 0.182475 117 31 142.191
156 1.11733 2 0.77798 2 32 0.406675 86 64 143.67
157 1.27739 2.45455 0.556213 3 30 0.502663 74 40 141.764
158 0.498685 3.42857 1.763 4 24 0.198154 140 71 141.3
159 1.02073 2.18182 0.918576 2 36 0.301605 118 141 144.317
160 1.13215 2 0.783599 2 39 0.357122 65 63 145.318
161 0.842279 2.72727 0.692543 3 37 0.420481 78 82 144.162
162 0.683748 3 0.937009 3 27 0.304623 97 61 141.582
163 0.707337 3 0.792123 3 29 0.284852 99 76 141.581
164 0.674646 3 1.63457 3 24 0.172085 119 64 140.541
165 1.38712 2.09091 0.668889 2 36 0.360783 61 89 143.656
166 0.438613 -nan 0.793097 3 35 0.326852 77 58 142.279
167 0 -nan 0.587232 0 30 0.715921 6 0 139.23
