#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.29735 1 0.513973 1 1 0.486027 10 0 183.289
1 1.03941 1.8 21.1041 2 1 0.188303 6 0 113.524
2 0.524299 1.3 12.6522 2 2 0.363044 12 0 113.022
3 1.87405 1.3 10.1713 1 3 0.0422755 24 0 112.954
4 1.81737 1.18182 4.95303 2 5 0.254415 42 0 113.606
5 0.525833 2.05 6.32958 3 8 0.0381149 71 0 114.697
6 0.788208 1.44444 3.38815 2 12 0.119162 119 0 117.213
7 0.691003 1.90909 3.16399 2 18 0.200171 118 0 120.916
8 0.831136 1.9 1.0559 2 27 0.105651 354 1 127.683
9 0.710734 1.95455 0.887656 2 32 0.341891 125 88 128.607
10 0.673365 2 0.549983 2 31 0.483873 77 66 125.129
11 1.37522 2 0.981141 2 18 0.681814 50 12 116.166
12 0.571617 2.33333 0.852351 3 23 0.291343 109 70 126.297
13 0.661157 1.3 0.595952 2 22 0.314343 57 24 122.057
14 0.592221 1 0.619438 2 14 0.570269 69 15 120.679
15 0.611765 1 0.514372 2 9 0.397091 44 2 120.478
16 0.841168 1 1.28133 2 5 0.373656 32 0 115.777
17 0.655198 1 1.6686 2 7 0.106613 63 0 116.705
18 0.976668 1 0.964524 2 11 0.272645 86 0 119.899
19 0.986663 1.5 0.776827 2 12 0.296132 71 16 118.397
20 1.27606 1.54545 0.867186 2 11 0.14573 83 3 118.9
21 1.58789 1.81818 0.775237 3 13 0.265353 80 19 120.806
22 1.01928 1.86364 1.84046 5 14 0.0794997 75 24 122.815
23 0.804286 1.36364 1.17743 5 21 0.172043 110 28 131.963
24 0.622728 1 0.631642 4 28 0.35751 80 15 133.246
25 0.636777 1.11111 0.345169 3 19 0.687232 38 12 124.725
26 1.00662 1.7 0.927017 2 10 0.551023 80 15 120.145
27 0.665105 1.11111 1.19075 2 11 0.130495 96 0 121.927
28 0.918299 1 0.651232 2 15 0.307507 68 6 125.021
29 0.644815 1.31579 0.986959 2 11 0.446424 71 12 121.684
30 0.548185 1 0.896841 2 12 0.120772 84 6 123.441
31 1.03955 1.18182 0.429558 1 12 0.586258 58 8 122.022
32 2.43428 1 0.691152 1 7 0.322482 44 2 119.581
33 1.24918 1.2 0.137419 2 7 0.858509 25 0 118.833
34 0.469032 2.3 4.96127 3 5 0.367136 32 0 119.178
35 0.620642 1.9 8.86777 2 8 0.144157 30 0 117.202
36 1.12117 1.3 2.02307 2 12 0.125491 143 0 119.12
37 0.591236 1.6 1.35653 2 18 0.123933 219 0 121.746
38 0.667554 1.1 0.787151 2 27 0.32118 142 15 126.7
39 0.670703 1 0.415201 2 23 0.561771 38 11 123.426
40 0.4175 1 0.606099 2 12 0.468861 74 11 119.329
41 0.992604 1.11111 0.489143 1 8 0.519601 49 1 116.376
42 2.31101 1 0.913892 1 4 0.531076 24 0 114.797
43 1.63676 1.36364 0.443967 2 5 0.512492 21 0 116.545
44 0.883292 2.09091 9.47075 3 4 0.402875 19 0 116.789
45 0.765632 1.54545 8.57308 3 6 0.29675 29 0 118.674
46 0.955104 1.54545 4.88285 3 9 0.231447 63 0 119.756
47 0.943916 1.36364 2.52294 3 14 0.162083 132 0 121.629
48 0.912644 1.72727 1.9302 3 21 0.140464 157 0 124.819
49 0.841688 1.90909 1.00053 3 32 0.0853548 236 29 132.553
50 0.762855 1.90909 0.879805 3 36 0.309173 119 79 133.485
51 0.77045 1.81818 0.576138 3 35 0.464027 64 54 131.786
52 0.835545 1.91667 0.833885 3 21 0.518458 73 30 124.114
53 0.785012 2.7 1.08048 3 19 0.128471 80 51 123.361
54 0.753146 2.6 0.922072 3 23 0.287159 89 50 127.07
55 0.721041 2.5 0.995162 3 24 0.170955 104 51 128.158
56 0.656511 2.80952 1.05188 3 28 0.137268 117 68 130.204
57 0.72729 2.63636 0.912108 3 33 0.289369 100 122 131.983
58 0.812336 2.63636 0.822498 3 34 0.371454 79 84 132.262
59 0.689067 2.27273 0.777184 3 31 0.288377 77 66 131.633
