#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 1 5287.28
6 0 0
7 0 0
8 2 7848.13
9 0 0
10 2 10541.5
11 0 0
12 1 11659.9
13 3 12673.8
14 1 13643.1
15 0 0
16 7 14815
17 3 14759.2
18 10 14177.9
19 3 13866.3
20 3 14168.9
21 4 14093.2
22 1 15144.8
23 2 15589.7
24 1 16954.6
25 1 17686.5
26 37 14381.8
27 15 10028.5
28 18 7787.79
29 0 0
30 0 0
31 19 7634.43
32 3 6151.62
33 4 6545.37
34 0 0
35 0 0
36 0 0
37 1 9887.49
38 2 10613.4
39 6 10608.3
40 0 0
41 1 11662.9
42 1 12483.7
43 0 0
44 0 0
45 0 0
46 2 16753.6
47 2 17176.2
48 68 11136.5
49 3 4978.77
50 2 5567.33
51 0 0
52 0 0
53 5 7582.56
54 9 7325.04
55 1 7442.61
56 15 7184.93
57 2 5688.05
58 1 6633.56
59 5 7544.44
60 2 7436.74
61 0 0
62 3 8633.16
63 7 9053.25
64 1 9385.12
65 6 9085.18
66 34 6996.14
67 4 3786.26
68 2 4285.62
69 5 4569.2
70 6 4583.07
71 4 4130.72
72 8 3957.81
73 5 3601.54
74 1 4513.66
75 2 4995.56
76 11 4734.98
77 1 4200.23
78 11 4282.55
79 5 3720.1
80 8 3555.2
81 3 2932.36
82 2 3925.44
83 2 4268.12
84 1 4984.67
85 0 0
86 0 0
87 24 5682.15
88 2 4106.96
89 8 4160.47
90 10 3307.36
91 0 0
92 2 4035.81
93 3 4479.78
94 1 4968.03
95 0 0
96 3 6529.78
97 7 6551.5
98 11 5741.61
99 2 5516.64
100 0 0
101 22 4957.98
102 8 3294.31
103 6 2625.24
104 1 3429.05
105 6 3488.59
106 3 3175.6
107 1 3899.26
108 2 4696.63
109 1 5417.48
110 1 6515.05
111 1 7208.44
112 3 7583.61
113 0 0
114 17 7728.14
115 3 6781.82
116 2 7586.78
117 7 7141.56
118 1 7128.68
119 18 6706.64
120 2 5491.36
121 11 5000.09
122 3 4511.04
123 4 4893.57
124 2 5770.55
125 8 5901.95
126 1 5533.88
127 1 6562.23
128 2 7440.43
129 2 7630.47
130 16 6672.58
131 1 6200.58
132 2 7204.6
133 6 7341.18
134 14 5937.04
135 2 5273.3
136 1 5851.82
137 1 7456.59
138 2 7490.56
139 4 8050.47
140 3 8730.14
141 0 0
142 13 8600.85
143 8 7513.08
144 9 6921.61
145 3 6989.34
146 7 7189.53
147 2 6959.36
148 3 7525.09
149 8 7409.64
150 3 7186.68
151 6 7374.71
152 4 7541.67
153 0 0
154 16 7480.38
155 2 6506.59
156 8 6821.55
157 3 6330.58
158 1 7455.15
159 8 7055.9
160 2 6966.06
161 1 7604.47
162 0 0
163 11 8721.11
164 3 8007.4
165 6 7970.6
166 8 8188.34
167 0 0
168 30 6112.35
169 0 0
170 1 4714
171 1 5500.19
172 2 6485.46
173 2 7127.06
174 11 6528.7
175 4 6125.35
176 3 6195.32
177 15 5767.02
178 14 3762.57
179 0 0
180 1 4483.69
181 1 4859.46
182 7 5276.73
183 2 5566.27
184 3 5834.61
185 3 6600.01
186 16 5600.93
187 1 4441.11
188 1 5179.04
189 17 4799.83
190 2 4094.69
191 2 4552.53
192 1 5410.98
193 5 5514.45
194 3 6023.71
195 2 6480.81
196 8 6290.53
197 1 6325.89
198 9 6429.07
199 4 6419.06
200 6 6284.08
201 1 6707.59
202 12 5889.75
203 9 5387.88
204 4 4744.03
205 4 4842.72
206 1 5084.88
207 1 5930.86
208 10 6240.01
209 2 5809.48
210 5 5915.82
211 0 0
212 10 6759.61
213 4 5988.97
214 1 6922.33
215 1 7380.13
216 0 0
217 0 0
218 5 10170.5
219 2 9905.19
220 2 11388.8
221 0 0
222 0 0
223 0 0
224 0 0
225 0 0
226 0 0
227 0 0
228 0 0
229 0 0
230 0 0
231 1 21428.4
232 3 22007.9
233 51 18024.8
234 4 13434
235 39 6419.77
236 1 6053.61
237 22 5864.8
238 3 4232.93
239 3 4570.48
240 11 4524.21
241 4 3602.9
242 7 3675.9
243 1 3959.35
244 1 4986.19
245 3 5249.84
246 3 5698.03
247 1 6661.89
248 0 0
249 9 6846.52
250 16 5792.23
251 8 4505.69
252 1 4773.17
253 2 5507.06
254 14 4785.19
255 3 3853.45
256 1 4263.78
257 2 5218.4
258 11 5088.21
259 3 4494.09
260 7 4416.15
261 6 4197.97
262 1 4051.09
263 2 5061.91
264 4 5467.8
265 2 5637.47
266 0 0
267 2 7553.73
268 1 8532.5
269 10 8151.91
270 3 7951.29
271 6 7886.68
272 2 7921.01
273 2 8410.61
274 3 9128.6
275 0 0
276 2 10903.8
277 12 10724.1
278 20 8008.48
279 2 6662.62
280 4 7632.4
281 0 0
282 0 0
283 1 9720.87
284 1 10604.1
285 8 10226.4
286 14 9900.7
287 6 8194.44
288 4 8480.13
289 6 8633.25
290 9 8283.52
291 1 8025.36
292 12 7841.68
293 12 6505.4
294 6 5296.35
295 2 5738.75
296 9 5426.6
297 12 4332.36
298 3 4080.23
299 1 5039.4
300 1 5949.53
301 2 5955.98
302 3 6806.44
303 1 7036.5
304 5 7729.62
305 1 8094.58
306 1 9151.33
307 1 9506.66
308 7 9877.1
309 3 9819.07
310 3 10280.8
311 30 8151.17
312 6 4989.98
313 9 4782.78
314 1 5118.2
315 7 5319.65
316 1 5206.52
317 2 5874.42
318 0 0
319 1 7626.25
320 1 8867.44
321 8 8819.26
322 2 8594.64
323 1 8809.51
324 1 10304
325 2 10752.7
326 7 10644.7
327 2 10915.7
328 10 10426.7
329 11 9458.14
330 2 9064.54
331 0 0
332 16 9554.67
333 0 0
334 3 9357.69
335 7 9978.7
336 2 9845.3
337 15 9213.02
338 4 7974.61
339 3 8669.59
340 1 9136.04
341 2 9926.43
342 4 10451.3
343 3 10705.2
344 1 10651.9
345 19 10148.4
346 3 8961.13
347 1 9921.41
348 21 8419.61
349 4 6539.76
350 13 6452.6
351 1 5583.07
352 1 5940.03
353 9 6164.93
354 2 6330.81
355 0 0
356 4 7900.46
357 3 7956.68
358 13 7894.19
359 2 7135.61
360 2 7457.24
361 5 7746.11
362 10 7544.05
363 14 6218.02
364 1 5025.09
365 2 5841.7
366 1 6465.18
367 17 5810.28
368 3 4992.27
369 3 5722.46
370 0 0
371 3 7020.29
372 7 6983.89
373 2 6783.17
374 6 7003.49
375 2 7737.58
376 0 0
377 1 8600.36
378 11 8876.6
379 1 8261.87
380 2 8925.94
381 20 8301.81
382 8 6229.56
383 5 5996.98
384 2 6185
385 1 6814.21
386 13 6675.55
387 2 6370.04
388 4 6767.41
389 3 6642.34
390 0 0
391 12 6981.65
392 10 6294.77
393 4 5973.19
394 1 6063.79
395 6 6429.74
396 2 6768.78
397 7 6753.76
398 1 7092.26
399 10 6949.83
400 3 6815.09
