#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 1 6707.53
7 1 7509.39
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 1 13713.7
14 0 0
15 1 14682
16 1 16019.3
17 1 16696
18 0 0
19 1 18245.7
20 28 16417.1
21 0 0
22 3 15496.9
23 0 0
24 5 16733.5
25 0 0
26 3 17802.9
27 50 13662.5
28 27 7197.16
29 0 0
30 0 0
31 1 7308.08
32 11 6914.56
33 1 6764.65
34 8 6773.14
35 1 7046.19
36 3 7618.3
37 1 7913.6
38 8 8204.09
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 3 13332.1
45 45 9790.98
46 0 0
47 8 5885.7
48 6 5630.64
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
55 0 0
56 38 8989.18
57 2 6201
58 0 0
59 0 0
60 4 8283.33
61 0 0
62 7 9680.94
63 2 9872.82
64 0 0
65 2 11254.1
66 6 11867.3
67 6 11102.9
68 0 0
69 0 0
70 40 9682
71 1 6564.65
72 7 6581.8
73 17 5269.87
74 3 4156.66
75 1 4953.32
76 2 5592.8
77 12 5581.86
78 5 4364.94
79 11 3806.12
80 1 3270.49
81 8 3788.22
82 2 3759.54
83 3 4242.75
84 2 5235.58
85 1 5631.82
86 3 6126.49
87 3 6480.08
88 1 6735.99
89 18 6431.11
90 4 4939.71
91 14 4107.32
92 1 3714.27
93 3 4494.77
94 1 4731.89
95 2 5660.97
96 2 6602.81
97 1 6594.28
98 17 5896.55
99 1 5094.29
100 1 5670.3
101 17 5050.96
102 6 4098.68
103 8 3842.98
104 6 3219.98
105 4 3127.25
106 5 3378.4
107 2 3224.1
108 1 4179.63
109 1 4943.4
110 1 5737.88
111 2 6750.73
112 2 6951.48
113 15 6426.41
114 3 5462.74
115 1 5852.02
116 7 6542.7
117 2 6522
118 3 7444.5
119 15 6637.07
120 1 5838.17
121 2 6429.76
122 0 0
123 17 6208.67
124 1 5339.61
125 2 6324.05
126 1 6669.61
127 9 7181.78
128 1 7570.8
129 1 7572.54
130 2 9122.94
131 10 7988.26
132 8 7458.51
133 1 8246.26
134 2 8183.79
135 10 8254.28
136 11 7121.11
137 1 7186.44
138 1 7927.68
139 0 0
140 7 8758.06
141 0 0
142 2 9901.86
143 10 9987.68
144 10 9127.02
145 3 8652.62
146 6 8461.93
147 3 8688.97
148 9 8535.63
149 0 0
150 1 10009.7
151 3 9732.54
152 7 10108.3
153 8 9259.88
154 1 10106.6
155 14 9384.72
156 0 0
157 8 9469.49
158 12 7654.42
159 1 8241.9
160 1 8046.18
161 5 8924.39
162 3 8983.11
163 1 9681.61
164 2 10664.3
165 4 11102.6
166 4 10835.7
167 1 11775.5
168 2 11944
169 10 12282.2
170 0 0
171 7 12178.1
172 31 9394.77
173 2 7201.55
174 1 7626.76
175 1 8915.29
176 0 0
177 7 10135.2
178 1 9798.3
179 9 10079.6
180 1 10093.2
181 0 0
182 34 8648.47
183 3 5905.6
184 1 6652.38
185 1 7208.08
186 8 7377.47
187 16 6222.87
188 2 5345.1
189 0 0
190 17 5183.31
191 0 0
192 1 5319.12
193 2 6358.34
194 1 7097.71
195 1 7776.19
196 1 8175.58
197 7 8410.48
198 1 8983.36
199 9 8921.11
200 3 8910.83
201 0 0
202 1 10817
203 9 10558.1
204 1 9936.92
205 1 10891.4
206 16 10557.5
207 14 8097.85
208 1 7884.53
209 0 0
210 0 0
211 0 0
212 1 11711.8
213 0 0
214 0 0
215 0 0
216 0 0
217 0 0
218 0 0
219 0 0
220 0 0
221 0 0
222 0 0
223 0 0
224 0 0
225 0 0
226 0 0
227 0 0
228 0 0
229 0 0
230 0 0
231 0 0
232 0 0
233 0 0
234 2 32993.4
235 1 33733.9
236 1 35093.6
237 8 34716.4
238 0 0
239 0 0
240 1 36763.2
241 0 0
242 0 0
243 0 0
244 4 40242
245 0 0
246 5 41381.3
247 0 0
248 0 0
249 0 0
250 0 0
251 18 44731.3
252 0 0
253 0 0
254 0 0
255 0 0
256 0 0
257 0 0
258 0 0
259 0 0
260 86 28092.3
261 10 26017.5
262 1 27293.4
263 1 28288.1
264 0 0
265 3 30121
266 0 0
267 2 32201.3
268 0 0
269 80 30666.9
270 0 0
271 14 24814.6
272 1 23715.1
273 2 25112.7
274 0 0
275 5 25926.5
276 29 23717.1
277 0 0
278 13 21080.9
279 1 21374.3
280 0 0
281 0 0
282 7 23503.6
283 1 23266.8
284 0 0
285 2 25248.6
286 0 0
287 0 0
288 0 0
289 0 0
290 0 0
291 0 0
292 0 0
293 0 0
294 0 0
295 0 0
296 1 36241.1
297 1 36849.7
298 5 36811.2
299 2 37371.1
300 1 37973.4
301 0 0
302 2 39829.9
303 2 40383.2
304 0 0
305 6 41462.8
306 0 0
307 0 0
308 0 0
309 0 0
310 0 0
311 1 47275.9
312 0 0
313 1 48812.9
314 1 49818.8
315 5 50092.4
316 3 50149.2
317 0 0
318 0 0
319 0 0
320 0 0
321 0 0
322 0 0
323 1 57178.4
324 1 57947.4
325 1 58727.6
326 3 59094.6
327 5 59100.2
328 0 0
329 1 60754.4
330 1 61686.3
331 9 60975.6
332 0 0
333 0 0
334 0 0
335 0 0
336 0 0
337 0 0
338 1 67788
339 0 0
340 1 69226.5
341 6 69324.7
342 2 69687.7
343 0 0
344 0 0
345 0 0
346 0 0
347 0 0
348 0 0
349 0 0
350 0 0
351 0 0
352 0 0
353 1 80719
354 0 0
355 2 82281.7
356 0 0
357 3 83393.2
358 6 83207.4
359 1 84128
360 3 84326.5
361 197 65702.7
362 2 46533.4
363 0 0
364 4 47961.4
365 2 48174.7
366 0 0
367 1 49950
368 0 0
369 1 51847.3
370 1 52995.8
371 0 0
372 1 54637
373 15 53753.1
374 6 53023.1
375 1 53200.3
376 7 53263.7
377 0 0
378 2 54131.1
379 1 55369.3
380 0 0
381 94 48079.7
382 0 0
383 0 0
384 0 0
385 87 33741
386 18 24157.1
387 2 23124.3
388 1 23870.3
389 1 24749.6
390 0 0
391 0 0
392 11 26475.4
393 10 25404.3
394 0 0
395 2 26176.9
396 10 25845.8
397 20 24074.6
398 0 0
399 7 23326
400 1 23023.4
401 3 23778.5
402 3 24366.9
403 5 24354.4
404 2 25056.9
405 1 25794
406 8 25376.1
407 1 25638.7
408 1 26207.7
409 12 26110.9
410 6 25330.9
411 1 25507.7
412 4 26428.5
413 5 25983.3
414 2 26686.6
415 1 27403.1
416 1 28258.6
417 3 28894.6
418 1 29222.6
419 5 29691.5
420 1 30339.1
421 6 30278.7
422 1 30670.3
423 1 31714.9
424 2 32370.3
425 1 33077.4
426 9 32907.1
427 0 0
428 1 34050.4
429 1 35242.1
430 2 35684.4
431 0 0
432 0 0
433 2 37787.8
434 0 0
435 0 0
436 22 38640.2
437 0 0
