#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.52551 1 0.000251832 1 1 0.999916 2 0 364.875
1 3.07281 1.1 0.442064 2 1 0.44742 4 0 160.779
2 1.68476 1.5 1.77702 3 1 0.515357 13 0 160.577
3 1.49493 1.33333 7.41563 4 2 0.321051 17 0 160.713
4 0.691482 3.38095 36.9813 5 3 0.047382 15 0 160.947
5 0.398882 3.1 34.5094 4 5 0.221581 18 0 160.979
6 0.925501 2.2 23.3806 2 8 0.0619851 35 0 161.169
7 1.00361 2 14.2215 2 12 0.23524 52 0 161.459
8 1.37601 2 6.84 2 18 0.172775 120 0 161.816
9 1.07553 2.43478 3.92273 3 27 0.194553 204 0 162.09
10 0.648989 2.27273 1.64547 3 41 0.0329541 586 0 132.6
11 2.94652 2.09091 0.73177 2 57 0.258136 293 100 140.198
12 1.35378 1.81818 0.387244 2 56 0.738849 66 52 140.8
13 1.09868 2.1 0.584846 3 42 0.494317 118 69 144.901
14 1.15343 1.88889 0.561237 4 32 0.644953 80 60 144.014
15 0.615497 2.77778 0.598889 5 25 0.50491 86 71 144.97
16 1.25251 2 0.558106 4 16 0.45055 72 22 145.024
17 1.20675 2.05263 1.16075 6 13 0.309563 114 22 143.763
18 1.44799 1.88889 1.09259 8 17 0.168056 112 13 146.214
19 0.778508 2.72727 0.781517 11 23 0.28827 91 80 149.207
20 0.75934 2.36364 1.16607 11 20 0.278458 96 12 147.842
21 0.973413 3.28571 1.34723 10 27 0.183008 128 95 150.875
22 0.833023 3.09091 1.03334 10 41 0.360509 92 141 169.345
23 0.857404 2.54545 0.899308 11 48 0.424662 79 113 173.889
24 1.00751 2 0.699233 11 48 0.421466 80 58 173.002
25 0.934414 1.88889 0.709095 11 40 0.346353 56 33 172.702
26 0.892818 2.09524 0.821716 12 32 0.471365 91 91 172.602
27 1.00431 1.8 0.579162 12 29 0.497793 70 50 172.782
28 1.1434 1.375 0.765165 14 21 0.186149 47 16 173.103
29 0.98612 1.63158 0.932152 18 20 0.457179 76 37 172.552
30 0.866091 1.3 0.808962 20 22 0.287601 69 34 172.86
31 0.957347 1.1 0.660301 19 19 0.400952 46 13 172.426
32 0.951239 1 0.649049 21 15 0.361093 37 8 172.214
33 0.651824 2.35 2.49954 23 11 0.255844 77 5 172.6
34 0.864074 1.66667 2.33604 16 17 0.250119 82 0 159.617
35 1.0075 1.4 1.30765 15 26 0.18681 148 0 159.469
36 1.2676 1.57895 0.754838 16 39 0.330651 128 68 160.209
37 0.986231 1.81818 0.575413 20 37 0.542649 55 56 160.585
38 0.724062 2.33333 0.779428 22 26 0.325612 73 38 160.292
39 1.06971 1.42105 1.03043 19 21 0.435347 80 22 160.039
40 0.786982 1.11111 0.630639 23 25 0.342529 56 31 159.971
41 0.91996 1.11111 0.510957 20 17 0.507957 43 8 159.487
42 1.08338 1.52632 1.83243 20 9 0.238649 63 4 159.082
43 0.84012 2.1 2.11947 22 14 0.107679 68 15 159.783
44 0.832427 2.2 1.81872 20 21 0.349717 96 0 160.332
45 0.798413 2.6 0.992173 18 32 0.137996 122 108 161.26
