#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.7233 1 0.000218424 1 1 0.999927 2 0 137.388
1 3.90989 1.16667 0.8 2 1 0 4 0 95.7448
2 3.49389 1.5 0 3 1 1 1 0 96.2631
3 1.13992 2.36364 61.6393 5 1 0.621845 1 0 97.9514
4 0.674502 2.5 82.1996 6 2 0.208683 5 0 99.0769
5 0.436184 3.45455 105.578 4 3 0.121138 8 0 98.3289
6 1.13801 2 57.8812 2 5 0.118799 15 0 98.7816
7 1.3247 2 39.966 2 8 0.290819 20 0 100.778
8 1.33331 2.72727 33.6346 3 12 0.244598 31 0 104.984
9 0.604041 3.5 17.4085 4 18 0.272716 65 0 109.323
10 0.804574 3.27273 11.6506 3 27 0.17385 120 0 116.403
11 0.770271 3 5.41631 3 41 0.186682 248 0 128.024
12 0.806164 2.90476 4.66074 3 56 0.0918413 318 0 142.094
13 1.50695 2.09091 4.14535 2 57 0.0507636 280 0 142.652
14 1.34638 2 2.87396 2 57 0.0549778 347 0 142.155
15 1.31224 2 2.98553 2 57 0.0627724 251 0 142.584
16 1.39566 2 2.51208 2 57 0.07848 246 0 142.924
17 1.25758 2 1.87374 2 57 0.0647201 259 0 142.584
18 2.63881 1.47619 1.27365 1 58 0.111245 201 22 142.872
19 3.5222 1 0.77398 1 58 0.205855 85 50 140.352
20 4.63327 1 0.624522 1 57 0.502607 47 14 134.997
21 5.05178 1.3 0.721218 2 52 0.785275 14 24 129.217
22 4.3283 1.36364 0.406888 3 53 0.824641 12 0 130.637
23 1.43357 1.90909 0.462563 5 40 0.720037 98 26 126.624
24 0.51035 3.42857 3.38106 8 30 0.171458 106 11 123.631
25 1.72968 2.81818 1.46606 4 45 0.169686 203 64 132.939
26 0.720262 2.90909 1.69034 4 55 0.298198 187 46 141.974
27 5.11166 1.8 0.941341 2 57 0.226791 147 101 141.801
28 3.63546 1.18182 0.722293 2 57 0.358348 41 11 137.579
29 2.65311 2 0.95371 2 56 0.729199 14 8 132.457
30 2.51666 2 0.759857 2 57 0.721106 21 8 133.821
31 2.32591 2 0.742601 2 56 0.912059 3 0 131.294
32 4.31608 1.36364 0.743096 3 56 0.768452 34 15 133.94
33 5.0165 1 0.661559 3 54 0.813681 45 19 133.055
34 1.21083 1.54545 0.98045 5 51 0.358119 123 49 137.616
35 0.78421 2.57143 1.85945 6 53 0.250041 143 63 141.75
36 1.34684 2.81818 0.932516 3 56 0.175166 165 109 141.587
37 1.01947 3 0.894929 3 56 0.391138 58 50 138.46
38 0.951579 3 0.80965 3 55 0.300204 76 67 139.483
39 0.911149 3 1.00961 3 50 0.384506 109 88 135.89
40 0.741499 3 0.896105 3 56 0.333147 104 116 139.531
41 0.681818 3 0.867211 3 56 0.187153 173 123 140.878
42 0.723212 3 0.981562 3 52 0.250666 119 161 138.956
43 0.750166 3 0.891829 3 56 0.257094 118 144 140.441
44 0.79117 3 0.989151 3 55 0.340211 119 114 139.74
45 0.764835 3 0.953185 3 56 0.152554 106 147 141.512
46 0.735783 3 1.28372 3 56 0.328449 110 114 140.737
47 1.50415 2.2 0.706989 2 57 0.320869 52 66 139.176
48 1.41008 2 0.729347 2 56 0.476394 51 49 136.361
49 1.67711 2.58333 0.784019 3 56 0.512901 84 93 136.226
50 0.709334 3 0.684902 3 55 0.449835 112 109 138.026
51 0.578549 3 0.809998 3 40 0.313175 87 83 130.675
52 0.992936 2.5 0.954431 2 35 0.145154 98 65 124.797
53 1.19086 2 1.12627 2 39 0.431919 87 63 123.739
54 0.788547 2.8 0.691392 3 51 0.347446 81 115 134.054
55 0.579404 3 0.766486 3 38 0.381721 85 81 125.672
56 1.27432 2.72727 0.871851 2 32 0.305712 81 69 120.423
57 0.784216 2.27273 0.789694 3 37 0.327711 76 48 123.259
58 0.555101 3 1.5758 3 32 0.224934 129 74 121.28
59 1.37303 2.18182 0.7095 2 48 0.373785 63 83 131.008
60 0.914243 2.81818 0.883371 3 49 0.307945 114 129 133.122
61 0.603028 3 0.615563 3 48 0.490713 81 82 132.266
62 1.12917 2.63636 0.972259 2 31 0.190595 84 61 123.529
63 0.700467 2.6 1.59342 3 37 0.355006 74 63 123.5
64 1.14676 2.08333 0.637758 2 56 0.455758 64 82 136.292
65 0.788982 3 0.890503 3 47 0.362748 110 130 133.389
66 0.531181 3 0.739358 3 46 0.426958 77 96 132.071
67 1.05313 2.54545 0.861507 2 37 0.290944 86 60 125.365
68 1.28451 2 0.760628 2 38 0.361752 62 48 123.062
69 0.881466 2.55 1.38711 3 40 0.433326 74 69 124.902
70 0.58936 3 0.762007 3 56 0.498058 98 160 137.369
71 1.18049 2.2 0.864296 2 46 0.42691 69 54 131.715
72 0.702675 2.81818 0.691311 3 50 0.428165 80 92 132.924
73 0.551627 3 0.814613 3 37 0.348428 79 88 125.555
74 1.10607 2.63636 0.846039 2 33 0.288043 82 64 120.323
75 0.694022 2.3 0.843213 3 34 0.26882 74 47 121.128
76 0.531689 3 1.45117 3 30 0.200337 130 84 119.748
77 1.23133 2.2 0.887748 2 45 0.405604 80 112 128.974
78 0.742523 2.9 0.672492 3 53 0.373889 73 99 135.119
79 0.562642 3 0.731568 3 38 0.458056 85 82 126.96
80 1.14033 2.72727 0.870079 2 30 0.281926 83 69 118.847
81 0.717511 2.61905 1.51758 3 32 0.276393 99 64 119.249
82 1.29621 2.09091 0.767365 2 48 0.522605 55 64 129.732
83 0.981191 2.81818 0.800576 3 52 0.446025 106 140 135.31
84 0.743013 3 1.10119 3 47 0.378152 88 83 132.846
85 0.677415 3 0.817484 3 56 0.324847 72 124 139.212
86 0.715942 2.90909 0.758289 3 48 0.522154 77 86 134.41
87 0.74029 2.9 0.921026 3 38 0.302795 77 72 129.523
88 0.820063 2.72727 0.879268 3 40 0.23304 75 76 126.846
89 0.848472 2.86364 1.39364 3 39 0.299537 115 92 126.725
90 0.808127 2.7 0.813436 3 56 0.401469 96 132 138.783
91 0.895329 2.36364 0.746147 3 50 0.474906 67 71 134.7
92 0.910241 2.5 0.81508 3 40 0.325256 66 65 128.871
93 0.936503 2.09091 0.795458 3 36 0.351154 63 52 124.076
94 0.771599 2.38095 1.57247 3 32 0.309415 89 55 121.69
95 0.811415 2.18182 0.917423 3 48 0.43766 105 94 131.896
96 0.869432 2.5 0.717825 3 49 0.359165 76 71 132.949
97 0.808305 2.63636 0.787864 3 38 0.39981 70 76 127.539
98 0.737007 2.90909 0.901828 3 33 0.323154 84 75 124.283
99 0.819964 2.8 0.88939 3 33 0.227649 79 68 121.68
100 0.762737 2.86364 1.73234 3 32 0.156713 120 57 120.785
101 0.792648 2.9 0.987306 3 48 0.364566 124 115 132.643
102 0.787686 2.81818 0.726823 3 54 0.381854 81 112 137.877
103 0.776112 2.9 0.852834 3 42 0.352626 69 78 132.177
104 0.781483 2.5 0.814896 3 39 0.28348 69 60 126.326
105 0.804656 2.80952 1.51623 3 34 0.218788 113 73 122.917
106 0.787963 2.81818 0.874597 3 51 0.442574 93 133 134.979
107 0.887082 2.6 0.791812 3 49 0.298992 73 87 135.02
108 0.870979 2.45455 0.796634 3 42 0.396658 68 69 131.628
109 0.991298 2.58333 0.932222 3 37 0.334605 80 70 126.686
110 0.903438 2.45455 0.808872 3 40 0.278032 81 65 127.469
111 0.857154 2.66667 1.18693 3 36 0.285963 102 75 125.1
112 0.879872 2.6 0.885752 3 49 0.371332 81 124 134.146
113 0.916827 2.54545 0.779403 3 48 0.400132 74 81 132.88
114 0.954896 2.4 0.859649 3 41 0.269267 71 58 129.97
115 0.936105 2.72727 0.859498 3 40 0.335756 76 71 128.278
116 0.828664 2.72727 0.888245 3 38 0.23202 84 72 127.103
117 0.860509 2.80952 1.52518 3 37 0.332955 115 68 127.176
118 0.909045 2.8 0.758068 3 56 0.353011 89 92 138.945
119 0.941539 2.54545 0.756447 3 46 0.429361 76 72 132.129
120 0.921111 2.8 1.28665 3 39 0.239123 109 98 128.366
121 0.931746 2.90909 0.71777 3 56 0.456445 76 133 138.325
122 0.875292 2.63636 0.909987 3 45 0.346685 79 70 131.528
123 0.96093 2.45455 0.875762 3 46 0.275044 79 68 131.868
124 0.847331 2.7 0.788891 3 46 0.360284 64 72 130.719
125 0.803706 2.85714 1.32557 3 40 0.303134 116 92 127.845
126 0.725572 2.83333 0.976894 3 56 0.487068 92 107 138.243
127 0.869954 2.72727 0.741218 3 56 0.39291 80 119 138.544
128 0.814017 2.8 0.776245 3 45 0.406837 71 77 132.611
129 0.888841 2.54545 0.877578 3 38 0.303942 71 71 126.184
130 0.811038 2.5 0.809542 3 37 0.342175 72 59 124.315
131 0.227813 2.63636 0.970254 3 33 0.192238 100 67 119.879
132 0 -nan 0.504345 0 36 0.636871 8 0 115.186
