#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.29896 1 0.503589 1 1 0.496411 10 0 194.388
1 1.00741 1.8 21.0771 2 1 0.189342 6 0 95.4985
2 0.507348 1.5 12.9751 2 2 0.255079 13 0 95.8112
3 1.90801 1.25 10.8493 1 3 0.13831 21 0 96.1471
4 1.40324 1.5 5.0529 2 5 0.0360595 48 0 98.3968
5 0.641095 1.7 4.93474 3 8 0.068407 81 0 100.855
6 0.764007 1.22222 2.91318 2 12 0.0924893 125 0 103.265
7 0.775454 1 1.93479 2 18 0.149258 145 0 107.114
8 0.939429 1.2 0.967238 2 27 0.12034 240 30 113.885
9 1.11601 1 0.477607 2 30 0.595972 50 15 114.026
10 0.931834 1.63636 0.581172 3 19 0.558881 69 24 108.269
11 0.911537 1.7 0.861968 3 12 0.347938 68 11 104.613
12 0.843328 1.25 1.09541 3 11 0.116961 67 2 103.224
13 0.546565 1.05556 0.95394 3 14 0.118306 93 11 105.131
14 0.58356 1.1 0.35182 2 15 0.655738 50 11 104.358
15 0.510371 1 0.498301 2 8 0.47447 39 1 99.9847
16 1.30488 1.26316 0.972878 1 4 0.0277138 70 0 97.2616
17 0.633709 1 1.87931 2 5 0.176471 49 0 98.3246
18 0.912751 1 1.14411 2 8 0.143593 81 0 100.173
19 0.879495 1.2 0.848544 2 10 0.151395 78 2 101.864
20 0.834304 1.09524 1.43303 2 9 0.112094 76 0 101.276
21 1.22152 1.9 0.98003 2 14 0.445361 83 11 104.224
22 0.969335 1.75 1.08524 3 18 0.369727 74 21 108.159
23 0.711428 2 0.904051 3 22 0.246018 109 32 111.305
24 0.637996 1.5 0.685389 2 22 0.257337 66 18 109.35
25 0.581857 1 0.511609 2 16 0.662857 76 15 105.186
26 0.981855 1.22222 0.921056 2 8 0.370233 48 0 100.623
27 0.651367 1.5 1.25475 2 9 0.102471 70 1 101.411
28 0.951354 1 0.665226 2 13 0.272243 74 1 103.919
29 0.604309 1.2 1.09166 2 10 0.335558 77 7 102.284
30 0.582548 1 0.843122 2 12 0.208188 79 7 103.325
31 0.618774 1 0.755215 2 11 0.493687 58 5 102.098
32 1.17909 1.5 0.854904 2 9 0.640375 42 0 100.737
33 0.550758 1.8 1.7317 3 10 0.13879 75 1 103.176
34 0.669951 1.2 0.892996 2 15 0.0860476 113 16 105.797
35 0.640477 1 0.519854 2 15 0.578312 71 15 104.811
36 1.29241 1.18182 0.937101 2 8 0.725242 24 0 100.522
37 0.590343 1.72727 1.65482 3 10 0.13048 78 0 102.981
38 0.661665 1.22222 0.892982 2 15 0.0894993 112 5 105.924
39 0.638509 1 0.576646 2 15 0.593558 74 10 104.762
40 0.465558 1 0.719971 2 9 0.203076 49 2 101.57
41 0.874962 1.16667 0.699439 1 7 0.549733 70 4 98.4827
42 2.42995 1 0.592143 1 5 0.327982 31 0 97.5778
43 1.78232 1.22222 0.694688 2 4 0.974995 6 0 97.3404
44 0.871351 1.91667 8.61127 3 4 0.0610131 24 0 98.386
45 0.805098 1.9 7.61179 3 6 0.147849 35 0 99.3222
46 1.10262 1.45455 3.68882 3 9 0.106356 86 0 102.025
47 0.861471 1.33333 3.08192 3 14 0.0689487 123 0 105.587
48 1.00234 1.90909 2.0821 3 21 0.311652 151 0 110.333
49 0.903274 1.90909 1.26428 3 32 0.28126 213 0 118.268
50 0.766461 1.91667 0.648705 3 47 0.386651 134 92 129.088
51 0.92498 1.90909 0.587617 3 32 0.557261 57 49 118.031
52 0.942123 2 0.62968 3 21 0.468201 69 41 110.193
53 0.808404 2.35 1.8857 3 15 0.118893 90 28 105.833
54 0.949827 2.09091 1.56116 3 23 0.338525 112 6 111.493
55 1.04883 1.90909 0.972098 3 35 0.360233 134 38 120.346
56 0.952205 2 0.74556 4 40 0.257146 85 66 125.538
57 0.846301 1.9 0.673145 4 34 0.37221 55 45 119.441
58 0.847572 1.81818 0.750285 4 24 0.342665 61 40 113.78
59 0.82884 1.95238 1.21326 4 20 0.231664 96 35 111.439
60 0.937306 1.8 0.842785 4 28 0.267084 92 60 115.499
61 1.12906 1.90909 0.784632 4 26 0.257611 66 46 113.915
62 0.901295 2.3 0.671281 5 25 0.391401 54 42 113.935
63 0.979585 2.5 0.99791 5 18 0.27447 73 22 110.724
64 0.807116 1.77273 1.48173 6 21 0.0687967 119 14 113.008
65 0.769212 1 0.773045 5 32 0.386534 95 26 119.259
66 0.913205 1.1 0.424883 4 27 0.615723 47 13 114.081
67 0.851333 1.7 0.641335 4 14 0.489728 57 25 105.914
68 0.898526 1.54545 1.50966 4 9 0.169164 54 0 103.517
69 0.704108 1.25 1.41759 4 14 0.107339 104 2 106.051
70 0.704285 1 0.699862 3 21 0.360861 90 13 109.817
71 1.14506 1.1 0.382476 2 16 0.620589 45 10 105.505
72 0.62744 2.27273 1.22785 3 10 0.353368 76 0 102.581
73 0.849447 1.7 1.70174 2 14 0.0503309 122 2 105.036
74 0.594402 1.11111 0.634466 2 21 0.38651 104 41 109.206
75 0.979473 1.1 0.454402 2 14 0.547218 47 8 104.112
76 0.949648 1.9 1.21226 2 8 0.457925 52 1 100.68
77 0.941118 1.91667 1.51697 2 11 0.12448 95 0 103.01
78 0.87466 2 1.391 2 17 0.0754909 147 4 107.365
79 0.702173 2 0.94457 2 26 0.267489 138 56 113.407
80 0.891587 1.5 0.613043 2 28 0.413071 74 52 113.536
81 0.787161 2 0.505764 2 18 0.574355 63 32 107.322
82 0.94504 1.72727 1.58177 2 9 0.213687 57 0 102.39
83 0.962397 1.45455 0.916701 2 14 0.158454 109 10 105.116
84 0.893109 1.81818 0.760163 2 15 0.206295 86 19 105.405
85 0.555771 1.6 1.35578 2 12 0.114087 100 15 103.863
86 0.810068 1 0.638232 2 18 0.414631 79 11 106.642
87 0.690604 1 0.523857 2 12 0.514375 55 0 102.923
88 0.698971 1 1.22213 2 7 0.307643 61 0 99.3638
89 0.660198 1 0.97005 2 10 0.343708 73 0 101.448
90 0.784671 1 0.582337 2 11 0.405523 58 3 102.04
91 0.969742 1 0.771505 2 7 0.313411 48 0 99.383
92 0.955821 1.45455 1.81892 2 6 0.20113 38 0 99.1244
