#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.49474 1 0.161449 1 1 0.838551 3 0 200.273
1 2.84055 1.33333 7.81015 2 1 0.289986 3 0 95.5418
2 2.51908 1.83333 3.51183 3 2 0.268538 6 0 97.102
3 1.92972 2.63636 8.11044 4 3 0.164426 17 0 98.4977
4 0.650339 3.1 25.4299 5 5 0.263661 18 0 100.002
5 0.454751 4 21.2373 3 8 0.200248 32 0 101.089
6 0.946605 2.7 11.5761 2 12 0.168274 65 0 103.312
7 1.15402 2 9.02454 2 18 0.165449 91 0 107.533
8 1.18437 2 3.68184 2 27 0.114482 227 0 114.279
9 1.22108 2 2.16098 2 41 0.123733 329 0 125.738
10 1.35702 2 1.34479 2 57 0.125623 370 0 138.834
11 1.33425 2 0.851051 2 57 0.158464 159 99 138.78
12 1.13379 2 0.648519 2 57 0.377771 68 53 134.9
13 1.1789 2 0.576619 2 48 0.565525 54 46 127.798
14 2.41438 1.81818 0.52365 3 38 0.595369 59 51 122.375
15 0.895969 2.6 1.0446 5 30 0.3455 152 60 120.251
16 0.255177 4.25 1.44189 5 35 0.124008 194 52 122.483
17 0.567548 4.2 0.712365 3 53 0.335946 120 223 134.183
18 1.17935 2.81818 0.683988 2 41 0.401676 76 81 124.095
19 0.694341 2.61905 0.874509 3 37 0.469786 104 104 121.736
20 0.549824 3 0.810299 3 35 0.295123 94 122 120.03
21 1.14024 2.3 0.765796 2 31 0.423983 68 51 116.66
22 0.687584 2.54545 0.782359 3 29 0.297989 82 66 115.782
23 0.725494 3 0.907857 3 24 0.191392 91 71 113.451
24 0.710693 2.7 1.46825 3 24 0.220485 111 60 112.735
25 1.20828 1.90909 0.961127 2 36 0.453691 75 38 119.566
26 0.715832 2.81818 0.764827 3 44 0.332205 114 130 126.872
27 0.745638 2.90909 0.719152 3 36 0.407417 72 89 121.496
28 0.909309 2.4 0.738316 3 28 0.41638 70 53 115.889
29 0.910713 1.90909 0.887413 3 23 0.19129 84 25 113.134
30 0.795163 2.14286 1.41276 3 23 0.189297 105 41 112.256
31 1.02724 2 0.750761 3 35 0.406008 89 80 119.545
32 1.22103 2.09091 0.713552 3 31 0.419684 67 52 116.921
33 0.854155 2.27273 0.755537 4 29 0.346827 75 53 116.291
34 1.03158 2 0.769462 4 24 0.291386 71 33 113.436
35 0.952571 1.75 0.95756 5 22 0.296734 86 33 112.261
36 0.917946 1.9375 1.13185 5 24 0.20888 90 41 113.258
37 0.862819 1.90909 0.733651 5 31 0.410067 68 70 117.554
38 0.875781 1.83333 0.901823 5 25 0.305642 71 41 114.58
39 0.947284 1.88889 0.702163 5 25 0.289996 63 31 114.344
40 1.0758 1.90909 0.811607 5 20 0.278703 73 34 111.368
41 1.11666 1.875 0.991059 6 19 0.208724 87 30 111.282
42 1.03656 1.8125 1.09648 8 23 0.173968 102 31 114.84
43 0.977804 1.9 0.90566 10 29 0.244441 71 57 120.759
44 0.793649 2.09091 0.769206 11 31 0.351764 67 52 122.172
45 0.816621 2.4 0.874859 10 26 0.271582 81 41 119.319
46 0.83207 2.2381 1.40852 10 25 0.209802 99 46 117.958
47 0.945963 2.2 0.739346 9 38 0.361719 84 109 126.318
48 1.30933 1.45455 0.682999 10 32 0.316937 58 30 122.706
49 1.05224 1.90909 0.5576 15 31 0.505663 69 38 124.451
50 0.921926 2 0.746312 18 22 0.365516 64 35 121.137
51 0.975838 1.90909 0.936589 19 18 0.208286 89 12 118.657
52 0.935565 1.85714 1.25198 21 20 0.151267 115 30 121.012
53 1.08243 1.81818 0.799575 22 28 0.29932 93 56 127.481
54 1.12202 1.7 0.593431 27 27 0.42612 59 31 129.165
55 1.09111 1.72727 0.718704 32 21 0.353255 64 35 128.723
56 1.11056 1.63636 0.805764 38 19 0.227083 66 24 131.832
57 0.996786 1.90909 1.09368 40 16 0.203743 69 19 131.112
58 0.82916 1.90909 1.96549 41 18 0.0830128 96 11 133.104
59 0.864776 2 1.24184 34 25 0.195945 130 34 133.897
60 0.806933 2 0.849602 28 31 0.273408 91 73 133.679
61 0.883316 1.81818 0.788157 25 29 0.232977 67 39 130.321
62 0.989272 2 0.662311 24 25 0.391869 73 32 126.53
63 1.0737 1.7 0.741257 27 20 0.342092 60 27 124.857
64 1.10878 1.90909 1.48483 33 18 0.158245 93 31 127.334
65 1.0376 1.81818 1.03911 34 25 0.237565 106 40 133.73
66 0.96934 2 0.900638 34 25 0.214053 74 54 133.565
67 0.897384 1.90909 0.791623 34 24 0.229748 76 36 132.64
68 0.849145 1.90909 0.72386 34 21 0.332439 71 38 130.022
69 0.905986 1.9 0.868565 31 16 0.219795 66 27 126.069
70 1.03117 1.90909 2.18409 31 15 0.0937973 85 8 124.298
71 1.11385 1.7 1.21845 34 23 0.221944 113 31 132.897
72 1.05051 1.72727 0.994075 34 25 0.143289 98 44 133.896
73 0.935824 1.9 0.782538 34 24 0.198377 65 41 132.557
74 1.03587 1.81818 0.748889 35 21 0.30988 70 33 130.705
75 1.03108 2 0.815629 38 19 0.235709 78 32 131.876
76 0.855268 1.95 1.39296 40 17 0.167444 103 25 132.092
77 0.95902 1.90909 0.985059 35 24 0.253952 111 37 133.357
78 0.933773 1.90909 0.820736 35 24 0.28574 64 55 133.553
79 0.852179 1.9 0.818608 35 22 0.197639 74 27 132.028
80 1.0265 2.09091 0.776555 33 20 0.257473 80 38 128.846
81 1.00447 1.90476 1.32847 38 18 0.215876 104 23 131.979
82 0.927547 2 0.977304 35 24 0.294802 92 53 133.384
83 1.08725 1.81818 0.995944 34 25 0.18174 69 51 133.525
84 1.23688 1.8 0.827509 34 25 0.263434 61 41 133.674
85 1.19906 1.72727 0.962642 34 21 0.327366 71 18 131.381
86 1.23035 1.72727 0.980435 38 21 0.189654 81 21 133.719
87 1.05691 1.85714 1.70207 38 19 0.0782136 99 12 132.505
88 1.06316 1.9 1.17078 35 24 0.163307 95 46 133.942
89 1.11807 2 0.91958 34 25 0.195654 91 52 133.953
90 1.12026 1.81818 0.816228 34 24 0.239796 68 38 133.248
91 1.01162 1.9 0.844998 35 21 0.201296 74 25 131.503
92 0.949173 1.90476 1.42721 38 20 0.189143 83 38 132.698
93 0.949864 1.90909 0.902189 33 26 0.320435 101 52 133.379
94 0.975589 1.90909 0.878934 33 26 0.296173 69 50 133.392
95 0.982309 1.81818 0.784454 33 25 0.24993 68 44 132.729
96 0.998649 1.90909 0.76162 34 22 0.317732 63 41 130.944
97 1.04254 1.90909 0.893722 37 19 0.20065 81 24 130.602
98 0.981758 2 0.995719 40 18 0.0989356 79 21 132.606
99 0.960538 1.90909 1.75079 40 19 0.133821 111 4 133.443
100 0.948487 1.9 1.31817 35 24 0.222792 121 9 133.765
101 0.972225 1.90909 0.888939 29 30 0.234587 98 65 134.525
102 0.979511 2 0.764317 29 29 0.254089 65 42 133.678
103 0.949217 1.9 0.803315 30 25 0.278994 65 31 130.854
104 0.844933 1.90909 1.36406 32 23 0.270799 91 38 130.6
105 0.983741 1.90909 0.749039 27 32 0.401951 93 77 133.608
106 0.926058 1.90909 0.843452 27 28 0.326747 68 38 130.853
107 0.900753 1.81818 0.749 28 26 0.386076 64 44 130.14
108 1.11286 2 0.962634 28 21 0.215332 68 30 127.342
109 1.01542 1.63636 0.75359 34 25 0.235023 72 28 133.553
110 1.05655 1.85714 1.19495 34 21 0.210552 105 34 130.646
111 1.19662 1.54545 0.949505 35 24 0.283112 77 40 133.592
112 0.920431 1.9 1.02937 35 22 0.275849 63 28 132.349
113 0.900094 2 0.898759 35 24 0.316905 77 46 133.63
114 0.880597 1.90909 0.926882 35 24 0.100165 71 42 133.685
115 0.939014 2 0.851787 34 25 0.202784 69 35 133.833
116 0.9095 1.95238 1.30519 34 24 0.244656 101 42 133.73
117 0.927896 1.9 0.911118 29 30 0.213294 87 62 134.358
118 1.26165 1.6 0.710062 29 30 0.355027 58 28 133.994
119 1.29575 1.72727 0.80224 29 24 0.256892 72 28 129.693
120 1.3403 1.81818 0.772119 35 23 0.340497 69 30 132.799
121 1.14392 1.66667 1.60368 36 19 0.1118 91 14 130.476
122 1.12077 1.90909 1.32471 35 24 0.281138 85 22 134.049
123 1.10602 1.90909 0.916486 31 28 0.205261 94 69 134.047
124 1.0898 1.81818 0.794802 31 27 0.27721 66 38 133.434
125 1.00178 1.90909 0.85533 32 24 0.281446 71 34 131.588
126 1.0199 1.90909 0.793978 35 24 0.212582 74 36 133.34
127 1.06607 2 1.39023 35 21 0.245737 87 41 132.029
128 1.0565 2 0.8992 32 27 0.277808 92 64 133.69
129 1.13344 1.90909 0.878132 32 26 0.272728 71 49 133.208
130 1.0411 1.90909 0.833848 33 24 0.233975 73 39 132.679
131 0.390676 -nan 0.814627 35 22 0.226768 68 35 116.637
