#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.16492 1 1.19252 1 1 0.642243 7 0 189.257
1 2.53425 1.27273 1.68819 2 2 0.472663 11 0 96.08
2 1.85747 1.91667 3.57033 3 3 0.14442 22 0 97.6393
3 0.666789 1.9 11.6193 4 5 0.0891579 26 0 99.4414
4 0.846371 2.22222 9.77169 3 8 0.135831 37 0 101.076
5 0.576579 1.25 6.93522 3 12 0.104748 66 0 104.007
6 0.822203 1.1 3.24312 2 18 0.0780071 139 0 107.594
7 1.03099 1 1.37602 2 27 0.197993 233 0 113.964
8 0.924556 1.1875 0.651101 2 41 0.312612 179 20 123.62
9 0.835465 1.4 0.49938 2 30 0.66729 79 45 114.285
10 0.78597 1.54545 0.790553 2 15 0.483405 60 23 105.439
11 0.75868 1 0.746327 2 13 0.27676 57 6 104.231
12 1.03234 1 0.488089 2 11 0.488736 42 3 102.271
13 0.964347 1.8 3.06415 2 6 0.26226 50 0 99.2292
14 0.720992 1.81818 3.01592 2 9 0.26862 66 0 100.895
15 0.992092 1.5 1.93047 2 14 0.262981 101 0 104.657
16 0.990197 1.81818 1.20691 2 21 0.197657 174 0 109.759
17 1.00477 2 0.802551 2 29 0.206661 112 52 115.125
18 1.02718 2 0.792634 2 27 0.281369 67 41 113.83
19 0.822931 2 1.27396 2 25 0.237686 110 46 113.221
20 0.871259 2 0.732411 2 37 0.377023 87 79 120.564
21 0.683455 2 0.73105 2 29 0.298455 73 45 114.894
22 0.648358 2 0.551226 2 23 0.453268 62 40 110.809
23 0.791413 1.81818 0.714599 2 13 0.29542 85 15 104.464
24 0.956426 2 1.45718 2 10 0.197281 90 12 102.143
25 0.934358 2 1.61698 2 15 0.0875748 105 19 105.419
26 0.817456 1.8 0.95225 2 23 0.249549 126 29 110.715
27 1.02372 1.81818 0.690133 2 25 0.322588 74 44 111.928
28 0.923654 1.81818 0.66601 2 21 0.379952 68 33 109.206
29 0.828357 1.90909 0.795979 2 16 0.270518 82 23 106.747
30 0.771456 1.95238 1.66738 2 14 0.121657 90 26 105.397
31 0.802993 2 1.19303 2 21 0.311962 120 16 109.434
32 0.936528 2 0.72961 2 29 0.353467 90 68 114.57
33 1.09903 2 0.743951 2 24 0.328432 67 43 111.745
