#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.21662 1 0.000986256 1 1 0.999671 2 0 123.523
1 3.89504 1.1 2.1306 2 1 0.508323 3 0 95.894
2 3.58861 1.45455 3.21064 3 2 0.275129 7 0 97.3282
3 2.82416 1.8 7.02277 4 3 0.146015 10 0 98.6624
4 1.93583 2.81818 13.5559 5 5 0.196538 17 0 100.608
5 0.69091 3.33333 23.8961 6 8 0.144166 31 0 103.206
6 0.662805 2.8 14.0338 4 12 0.243147 53 0 104.444
7 0.937027 2 10.304 3 18 0.117584 86 0 108.589
8 0.806546 1.90909 5.21499 3 27 0.185067 158 0 114.55
9 0.926454 1.25 2.49985 3 40 0.186579 298 0 125.251
10 0.884361 1.6 1.60153 3 56 0.145038 359 0 138.939
11 0.897093 2.09091 1.20679 2 57 0.03252 349 56 139.713
12 3.56188 1 0.473574 1 58 0.486259 51 45 134.439
13 3.19744 1 0 1 44 0.925514 0 0 120.831
14 2.98229 1.27273 0.174657 2 33 0.934317 29 14 114.632
15 2.11578 1.2 0.466459 3 25 0.514316 56 6 112.954
16 0.801735 2.27273 1.0174 5 19 0.5052 90 21 109.827
17 0.320798 3.11765 2.60887 5 22 0.0780348 140 0 112.868
18 0.55562 3.17647 1.92549 3 33 0.0709505 272 1 119.692
19 0.849112 2.1 0.772889 2 50 0.256799 173 189 131.506
20 0.927092 2 0.544318 2 42 0.529605 64 55 123.068
21 0.923246 2 0.689644 2 26 0.467074 66 45 113.226
22 1.01818 2 0.950205 2 20 0.225995 79 29 109.766
23 0.906051 2 0.848668 2 22 0.224068 74 37 110.481
24 0.855773 2 1.62555 2 21 0.248683 93 24 110.333
25 0.596873 2 0.798953 2 32 0.352339 124 72 116.899
26 0.590853 2 0.628907 2 28 0.370216 62 45 113.742
27 0.764979 1.91667 0.524367 2 19 0.52553 75 40 107.621
28 0.983066 2 1.53254 2 10 0.419589 49 3 102.724
29 0.99633 2 1.75475 2 15 0.158012 82 0 105.493
30 1.00383 2 1.07297 2 23 0.0926498 145 26 111.409
31 1.04487 2 1.35414 2 28 0.191252 96 46 114.635
32 0.954761 2 0.636294 2 42 0.478578 91 91 123.881
33 0.968521 2 0.638357 2 31 0.427199 73 45 117.313
34 1.00918 2 0.63541 2 23 0.445654 60 40 110.896
35 0.837848 2 0.840617 2 18 0.239599 81 28 107.699
36 0.888111 2 1.25528 2 17 0.129626 101 20 106.773
37 0.893959 2 1.06059 2 25 0.278638 109 50 112.346
38 0.917247 2 0.806719 2 30 0.343301 83 65 115.051
39 0.907907 2 0.771366 2 27 0.28809 72 45 113.41
40 0.978154 2 0.738138 2 23 0.317747 75 37 110.585
41 0.954176 2 0.843642 2 20 0.277073 70 29 108.91
42 0.850235 2 1.00435 2 19 0.161696 91 18 108.105
43 0.872939 2 1.40335 2 21 0.139516 122 23 109.814
44 0.972461 2 0.913852 2 31 0.443771 96 55 115.744
45 0.971325 2 0.678757 2 33 0.411968 73 68 117.09
46 0.973211 2 0.840635 2 26 0.235343 70 43 114.05
47 0.94605 2 0.721444 2 25 0.30044 67 39 112.25
48 1.04984 2 0.801787 2 20 0.258531 80 32 109.794
49 0.890296 2 1.30781 2 19 0.173417 82 33 108.493
50 0.990435 2 1.0091 2 29 0.313645 102 56 115.275
51 0.873953 2 0.635363 2 34 0.421334 71 77 117.668
52 0.913189 2 0.749478 2 23 0.346976 66 39 111.695
53 0.825402 2 0.798562 2 19 0.265512 82 31 108.019
54 1.01392 2 0.842391 2 17 0.172332 86 25 106.705
55 0.999089 2 1.72189 2 17 0.100535 87 26 106.776
56 0.970512 2 1.06144 2 26 0.31697 117 26 112.885
57 0.944652 2 0.685962 2 31 0.35036 79 70 116.363
58 1.04968 2 0.723244 2 24 0.319454 70 36 111.831
59 1.00677 2 0.679347 2 21 0.392616 66 41 109.895
60 0.806977 2 1.47077 2 17 0.144999 110 26 107.284
61 0.930766 2 0.85303 2 26 0.35059 113 49 112.741
62 0.971678 2 0.677864 2 25 0.321534 73 48 111.958
63 0.983576 2 0.751435 2 20 0.310337 65 36 108.602
64 1.02865 2 0.891586 2 17 0.201273 82 27 107.126
65 0.99564 2 0.895632 2 18 0.109684 87 25 107.634
66 0.872125 2 1.52667 2 19 0.151143 102 27 108.359
67 0.922383 2 0.940052 2 29 0.321669 118 49 114.703
68 0.770549 2 0.715526 2 31 0.317338 79 59 116.212
69 0.568878 2 0.674788 2 24 0.380128 74 34 111.751
70 0.745709 2 0.71179 2 17 0.343184 68 41 106.62
71 0.806894 2 1.18602 2 13 0.160246 86 2 104.316
72 0.736256 2 1.71356 2 18 0.0911918 115 20 107.678
73 0.798763 2 1.12327 2 27 0.306735 137 31 113.655
74 0.982846 2 0.486117 2 35 0.587202 25 25 117.825
75 1.03804 -nan 0.828467 2 19 0.320972 91 44 108.7
76 0.682402 -nan 2.35532 2 18 0.560259 23 6 106.141
77 0 -nan 0.880126 0 27 0.140222 126 57 111.638
78 0 -nan 0.565055 0 26 0.573028 3 0 108.515
