#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 1 3335.3
4 1 4044.46
5 1 4966.53
6 1 6026.83
7 0 0
8 2 7370.25
9 1 8414.44
10 2 8692.78
11 1 9669.85
12 4 9989.78
13 0 0
14 2 11590.4
15 6 11428.6
16 12 11193.8
17 2 10775.7
18 8 10332.6
19 3 10781.4
20 9 10202.3
21 25 7964.48
22 15 4773.35
23 6 3979.24
24 6 3628.32
25 4 3864.48
26 3 3916.19
27 7 3815.6
28 7 3493.95
29 2 3702.44
30 3 4360.77
31 6 4322.22
32 2 4249.96
33 9 4219.26
34 4 3926.94
35 14 2909.2
36 1 2696.79
37 4 3245.21
38 13 2460.65
39 0 0
40 3 2936.7
41 3 3172.89
42 4 3491.11
43 5 3743.07
44 1 4051.11
45 4 4318.47
46 4 4569.87
47 10 4402.7
48 7 3817.56
49 3 3655.38
50 6 4062.07
51 6 3646.2
52 6 3339.01
53 6 3461.01
54 3 3323.11
55 1 4169.58
56 2 4541.2
57 1 4786.79
58 7 5095.53
59 2 5590.04
60 11 5218.01
61 12 4222.96
62 6 2964.65
63 9 2785.65
64 0 0
65 10 2976.49
66 1 2640.3
67 3 3214.71
68 2 3580.79
69 6 3938.46
70 3 4185.2
71 7 4227.02
72 8 3174
73 4 3404.61
74 2 3650.37
75 10 3917.6
76 4 3471.88
77 5 3348.59
78 7 2927.48
79 7 2682.83
80 5 2710
81 3 2251.17
82 2 3388.03
83 3 3742.13
84 1 4378.95
85 4 4786.47
86 4 5107.54
87 16 3972.35
88 4 3232.79
89 5 2807.15
90 9 2777.07
91 0 0
92 2 3841.84
93 4 3966.29
94 2 4282.62
95 2 4934.28
96 6 5310.56
97 13 4288.96
98 11 3123.83
99 0 0
100 5 3365.19
101 7 2860.36
102 6 2774.87
103 9 2262.29
104 0 0
105 6 3039.55
106 2 3128.94
107 1 3211.29
108 0 0
109 0 0
110 2 6290.01
111 2 6808.92
112 1 7486.46
113 2 8596.45
114 1 8646.56
115 1 9438.75
116 7 9878.9
117 8 9698.59
118 1 9497.38
119 4 10166.4
120 8 10294.7
121 1 10467.6
122 1 10871.6
123 2 11828.6
124 20 10209.6
125 10 8131.46
126 8 7808.54
127 11 6884.3
128 18 4880.04
129 1 3695.91
130 3 4600.03
131 8 4326.78
132 3 4428.05
133 8 4045.39
134 2 4117.28
135 2 4489.41
136 3 5188.35
137 3 5539.16
138 1 6008.63
139 1 7057.71
140 6 7420.49
141 6 7069.64
142 12 6226.13
143 8 5165.88
144 6 5151.06
145 5 4648.78
146 3 4917.98
147 7 4981.92
148 5 5046.55
149 4 4927.31
150 3 5611.25
151 8 5609.79
152 3 5154.43
153 8 4901.96
154 9 4683.6
155 2 4445.09
156 3 4705.78
157 7 4485.03
158 2 4962.51
159 2 5389.28
160 6 5381.08
161 3 5718.5
162 7 5734.65
163 3 5869.09
164 8 5792.5
165 3 5496.51
166 17 4495.48
167 10 2863.93
168 0 0
169 2 3501.88
170 3 4128.77
171 3 4645.03
172 4 4712.92
173 3 5417.38
174 0 0
175 10 5438.9
176 12 4645.34
177 14 3184.94
178 0 0
179 4 3274.36
180 6 3051.16
181 1 3387.21
182 1 4038.39
183 2 5110.48
184 1 5348.56
185 19 4876.52
186 2 3393.43
187 6 3785.8
188 8 2899.57
189 5 3386.82
190 4 2953.39
191 2 3382.18
192 2 4281.52
193 2 4923.9
194 4 5199.64
195 1 6156.6
196 8 5527.31
197 1 5883.76
198 11 5610.93
199 5 5055.09
200 9 4856.4
201 4 4347.6
202 10 3934.8
203 8 2974.98
204 1 3654.92
205 2 4118.26
206 8 4251.49
207 2 3908.46
208 2 4572.73
209 7 4964.89
210 8 4079.6
211 4 3974.51
212 7 3901.37
213 3 3726.14
214 1 4664.43
215 5 4914.02
216 14 3744.51
217 8 2778.21
218 0 0
219 3 3749.42
220 8 3355.81
221 4 3381.11
222 7 3116.37
223 4 3185.73
224 4 3415.55
225 10 3194.28
226 2 2709.26
227 8 2979.65
228 1 3111.59
229 4 3362.69
230 5 3371.94
231 3 3730.16
232 2 4248.06
233 2 4748.22
234 0 0
235 2 6210.05
236 7 6474.34
237 0 0
238 11 6657.74
239 11 5400.44
240 14 4067
241 10 2863.9
242 0 0
243 2 3363.89
244 7 3619.2
245 2 3435.94
246 8 3413.33
247 3 3576.28
248 9 3214.32
249 3 3334.14
250 7 3081.05
251 2 3443.78
252 2 3892.09
253 5 3991.85
254 9 3951.91
255 4 3443.75
256 3 3741.88
257 8 3450.72
258 6 2887.46
259 3 3441.8
260 7 3187.34
261 5 3115.67
262 5 2940.49
263 2 3515.18
264 2 4109.41
265 7 4000.16
266 3 4088.01
267 4 4197.71
268 7 3985.89
269 6 4114.53
270 2 4497.26
271 8 4104.19
272 4 3943.83
273 11 3331.52
274 3 2931.72
275 5 3509.02
276 5 3508.98
277 1 3696.64
278 3 4189.44
279 7 4141.6
280 1 4756.56
281 6 5121.31
282 5 4455.59
283 10 4313.5
284 3 4107.03
285 7 4176.56
286 2 3962.6
287 1 4915.52
288 3 5319.15
289 4 5556.98
290 11 4722.95
291 9 4019.34
292 4 3672.71
293 4 3767.85
294 7 3834.02
295 4 3622.47
296 9 3518.47
297 5 2835.49
298 0 0
299 3 4345.06
300 4 4537.48
301 2 5039.05
302 3 5671.9
303 2 6015.34
304 1 6363.98
305 2 7211.3
306 3 7809.37
307 4 7876.03
308 4 8126.86
309 32 6081.87
310 3 3256.31
311 4 3613.3
312 7 3291.98
313 2 3733.55
314 7 3983.37
315 2 3525.44
316 1 4134.82
317 1 4900
318 1 5643.33
319 3 6705.84
320 9 6247.26
321 6 5859.18
322 4 5626.12
323 10 5460.22
324 9 4643.92
325 3 4517.94
326 2 5147.52
327 7 5275.56
328 2 4950.51
329 6 5469.75
330 4 5495.68
331 8 5385.34
332 2 4928.08
333 18 4275.92
334 1 3496.4
335 4 3610.72
336 3 4137.82
337 2 4411.3
338 2 5306.1
339 3 6000.78
340 14 5385.62
341 5 4256.71
342 3 4393.2
343 8 4249.25
344 9 3616.07
345 2 3572.98
346 3 3895.55
347 4 4161.41
348 3 4319.14
349 10 3986.13
350 2 4012.62
351 8 3710.28
352 1 3940.85
353 2 4598.92
354 4 5020.13
355 6 4978.92
356 3 5448.61
357 3 5671.84
358 14 5149.29
359 3 4553.61
360 5 4430.97
361 4 4491.18
362 3 4969.27
363 8 4559.56
364 3 4993.42
365 7 4757.73
366 10 4015.48
367 3 3502.18
368 2 3910.05
369 3 4650.67
370 5 4859.17
371 4 5006.78
372 6 5193.41
373 1 5749.04
374 4 5873.48
375 8 5419.92
376 4 5312.61
377 5 5370.98
378 2 5796.71
379 16 4865.57
380 1 4024.09
381 4 4846.84
382 6 4416.13
383 3 4943.39
384 1 5019.18
385 12 5028.47
386 5 4210.43
387 2 4811.28
