#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 1 4361.12
5 1 4921.03
6 1 5970.42
7 2 7023.32
8 0 0
9 1 8431.54
10 3 9716.64
11 1 9653.36
12 0 0
13 1 11402.3
14 2 12472
15 1 13460.2
16 4 13719.8
17 0 0
18 6 14820.6
19 0 0
20 1 15857.8
21 8 16343.6
22 14 15091.1
23 7 14120.1
24 30 11433
25 10 8615.39
26 22 6303.15
27 6 4140.02
28 3 4275.87
29 3 4888.55
30 1 5434.88
31 15 4760.78
32 2 4172.25
33 8 3573.21
34 2 4037.56
35 2 4782.86
36 6 4683.91
37 1 5063.37
38 2 5428.01
39 2 6185.56
40 19 5271.26
41 3 3967.43
42 2 4650.55
43 3 4848.26
44 1 5658.83
45 2 6291.26
46 2 7159.66
47 9 6637.81
48 3 6908.67
49 8 6416.89
50 1 7056.11
51 2 7571.66
52 8 7474.45
53 0 0
54 8 8269.76
55 2 7672.27
56 18 6927.39
57 3 5866.28
58 8 5497.15
59 6 5194.64
60 8 4476.94
61 7 4055.73
62 2 4475.18
63 7 4512.39
64 1 4568.86
65 3 5130.91
66 3 5760.57
67 5 5965.55
68 2 6172.7
69 18 5552.69
70 0 0
71 2 5036.22
72 1 5562.11
73 0 0
74 13 6085.35
75 6 5393.53
76 2 5481.69
77 9 5367.13
78 2 5484.11
79 4 6046.28
80 7 5682.34
81 0 0
82 0 0
83 18 6598.97
84 2 5139.22
85 1 5703.58
86 9 5834.31
87 4 6095
88 4 5614.32
89 3 6210.36
90 1 7038.51
91 10 6483.92
92 0 0
93 11 6427.51
94 7 6036.26
95 2 6135.37
96 1 6700.1
97 8 6580.54
98 12 5977.08
99 1 5252.82
100 18 4411.14
101 1 3727.93
102 10 3243.97
103 3 3240.04
104 6 3508.08
105 1 4117.31
106 3 4454.52
107 6 4580.99
108 10 4027.61
109 2 3704.49
110 2 3985.46
111 7 4335.35
112 2 4357.37
113 2 5201.4
114 7 4874.26
115 1 5267.41
116 2 5925.54
117 5 6382.15
118 6 6269.44
119 1 6254.44
120 1 7142.71
121 18 6492.29
122 1 4989.1
123 11 5219.71
124 3 4986.29
125 5 5113.81
126 1 5640.73
127 1 6145.17
128 11 5902.76
129 2 5737.89
130 4 6599.37
131 6 5918.95
132 4 6245.56
133 10 5409.73
134 4 5166.75
135 0 0
136 3 6582.22
137 4 7002.47
138 18 5409.67
139 2 4930.88
140 0 0
141 6 5664.97
142 12 5366.96
143 2 5002.65
144 5 5305.69
145 2 5597.71
146 1 5870.99
147 9 6316.12
148 13 5316.79
149 5 3839.32
150 1 4450.04
151 1 5369.18
152 1 5963.87
153 1 6688.61
154 0 0
155 8 7889.4
156 1 7762.64
157 1 8582.96
158 0 0
159 4 10634
160 26 8686.12
161 2 6511.9
162 8 6488.87
163 2 6441.16
164 8 6853.36
165 3 6481.3
166 8 6032.48
167 2 6340.32
168 0 0
169 13 7027.1
170 2 6176
171 6 6404.13
172 10 6025.73
173 15 4525.62
174 3 3687.63
175 3 4218.66
176 4 4325.84
177 5 4600.19
178 10 4219.81
179 2 3929.87
180 2 4641.05
181 1 5181.32
182 6 5227.97
183 3 5223.75
184 3 5863.87
185 5 6127.58
186 2 6283.63
187 8 6577.32
188 9 5813.71
189 3 5370.45
190 8 5646.99
191 2 5399.75
192 1 5968.21
193 3 7018.99
194 3 7528.45
195 5 7036.07
196 10 7053.94
197 2 6612.09
198 2 7093.09
199 4 7824.03
200 2 8273.39
201 11 8073.64
202 9 6910.16
203 3 6754.21
204 5 6896.76
205 6 6351.32
206 3 6907.83
207 7 6478.6
208 1 6415.37
209 10 7065.2
210 1 6754.29
211 8 6950.87
212 2 6672.25
213 9 6620.24
214 1 6746.3
215 4 7376.13
216 9 6857.51
217 8 5896.99
218 3 6234.03
219 9 6256.63
220 1 5795.69
221 1 6614.9
222 8 7199.66
223 9 6157.43
224 3 5839.01
225 7 5931.24
226 0 0
227 2 6864.07
228 1 7463.85
229 1 8960.64
230 18 7333.39
231 1 6197.25
232 2 7415.7
233 11 7168.09
234 11 6026.48
235 3 5662.94
236 5 6019.1
237 3 5965.39
238 0 0
239 3 7455.46
240 16 6314.17
241 2 5560.44
242 4 6026.18
243 4 6103.59
244 2 6802.12
245 1 7397
246 2 8251.76
247 2 8239.02
248 26 6457.4
249 2 5124.68
250 3 5446.96
251 1 5770.7
252 7 6139.79
253 8 5966.05
254 1 6385.25
255 5 6540.44
256 6 6114.02
257 9 5885.57
258 1 5279.03
259 2 6221.94
260 0 0
261 9 7328.04
262 6 6963.13
263 7 6357.41
264 2 6203.2
265 7 6767.26
266 2 6895.45
267 0 0
268 2 8088.27
269 21 7108.07
270 2 5586.89
271 3 6213.61
272 1 7057.13
273 1 7983.8
274 11 7433.99
275 1 6832.47
276 2 8448.55
277 2 8591.83
278 7 8447.02
279 1 8976.32
280 3 9786.36
281 8 9475.91
282 9 9033.23
283 1 8851.5
284 11 8833.4
285 5 7893.75
286 9 7200.45
287 2 7462.74
288 16 6471.54
289 0 0
290 3 6698.74
291 8 6824.4
292 5 6330.83
293 5 6167.42
294 9 6217.16
295 3 5622.44
296 1 6232.26
297 17 5177.75
298 2 4799.08
299 1 5039.8
300 3 5832.36
301 16 4871.27
302 2 4320.46
303 4 4688.03
304 4 4479.93
305 2 5037.05
306 1 5650.68
307 9 6128.91
308 9 5163.93
309 1 5188.13
310 9 5319.33
311 3 4833.21
312 11 4376.16
313 8 3605.15
314 7 3256.03
315 1 3507.44
316 4 4067.01
317 4 4098.51
318 5 3862.8
319 3 4213.34
320 5 4241.3
321 5 4645.62
322 5 4602.14
323 3 4841.77
324 3 5589.74
325 5 5044.13
326 2 5525.43
327 8 5658.98
328 2 5519.44
329 2 6234.96
330 8 5964.11
331 2 6023.25
332 10 6299.22
333 2 6136.42
334 2 6686.07
335 9 6101.02
336 8 5707.87
337 1 5826.18
338 2 6266.97
339 3 6911.18
340 17 5718.32
341 5 4708.45
342 4 4702.87
343 1 5579.36
344 9 5341.94
345 1 5375.04
346 1 5892.91
347 11 5936.8
348 2 5753.03
349 1 6187.55
350 8 6130.07
351 2 6182.39
352 9 6449.67
353 2 6025.07
354 9 6004.36
355 3 5857.02
356 8 5761.6
357 2 5602.01
358 1 6048.38
359 9 6229.56
360 1 6232.13
361 9 6489.65
362 1 6570.83
363 8 6565.21
364 1 6968.94
365 2 7425.46
366 9 7323.9
367 2 7403.5
368 11 6947.4
369 2 6661.43
370 7 6579.77
371 6 6696.91
372 5 6092.53
373 9 6102.32
374 1 6142.09
375 2 6713.47
376 8 6363.5
377 9 6242.19
378 1 6063.48
379 2 6401.75
380 1 7641.1
381 9 6963.65
382 3 7103.7
383 8 6708.63
384 0 0
385 11 7033.2
386 4 6216.67
387 5 6514.03
388 1 6609.93
389 11 6732.2
