#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 5.00516 1 8.5152e-05 1 1 0.999915 1 0 200.61
1 4.23201 1.08333 3.89254 2 1 0.134991 3 0 95.9696
2 3.89568 1.63636 2.82519 3 2 0.475301 4 0 98.0849
3 2.97622 1.90909 2.17332 4 3 0.268985 9 0 99.6736
4 2.63196 2.63636 5.95441 5 5 0.255413 12 0 101.863
5 1.62565 3.7 20.0429 6 8 0.217464 22 0 105.07
6 0.407986 3.93333 28.5081 8 12 0.18586 31 0 108.67
7 0.477751 4.52941 18.2554 4 18 0.142376 68 0 110.892
8 1.00884 2.08333 12.9049 2 27 0.193499 98 0 116.703
9 0.830169 1.63636 5.80647 2 41 0.299331 184 0 127.436
10 1.05463 2 2.7199 2 57 0.207208 386 0 140.829
11 3.21608 1.41176 2.34972 1 58 0.059669 358 0 142.933
12 4.59924 1 1.50836 1 58 0.0586689 330 8 143.084
13 3.85016 1 0.629904 1 58 0.31014 110 80 139.574
14 3.98196 1 0.731006 1 53 0.574798 34 14 131.647
15 3.04327 1.45455 0.325883 2 55 0.876687 33 4 130.021
16 2.56649 1.18182 0.39316 3 41 0.834195 24 2 122.226
17 0.886385 1.86364 0.697365 5 31 0.700072 82 26 117.878
18 0.654253 2.8 3.58687 5 23 0.242466 74 4 115.638
19 0.983218 2.8 2.3468 3 35 0.0932819 170 0 123.77
20 1.07039 2 1.20622 3 53 0.265185 237 34 137.89
21 1.07694 2 0.884985 3 56 0.166346 124 102 141.448
22 1.15739 2 0.653439 3 55 0.406001 58 48 137.012
23 0.843988 2.5 1.45684 4 47 0.434892 104 73 133.1
24 1.09332 2.1 1.03623 3 56 0.310306 109 97 139.962
25 0.505408 2.36364 0.888729 3 56 0.255231 114 97 140.276
26 0.657374 2.45455 0.722484 2 55 0.366036 88 63 136.959
27 0.800973 2 0.603513 2 43 0.501092 60 51 126.669
28 1.16672 2 0.687023 2 27 0.398371 60 44 115.326
29 0.881369 2.55 1.84422 3 24 0.382072 85 32 114.533
30 0.689422 3 1.30177 3 36 0.347897 149 50 123.107
31 1.76024 2.36364 0.615818 2 54 0.464667 55 75 135.543
32 1.52842 2.36364 0.845211 3 48 0.435277 94 81 132.422
33 0.438852 3.54545 0.643061 5 54 0.417302 121 132 139.187
34 0.552723 4.45455 0.871577 3 37 0.258389 105 142 128.393
35 0.945743 2.47619 1.01795 2 36 0.324886 90 92 123.175
36 1.08597 2 0.902491 2 42 0.407202 75 69 127.079
37 1.16749 2 0.829523 2 47 0.46683 52 63 129.063
38 0.785948 2.63636 0.674054 3 48 0.361559 83 85 131.758
39 0.522396 3 0.76802 3 34 0.399918 81 75 127.081
40 1.10795 2.81818 0.950261 2 28 0.202743 94 60 118.047
41 0.588952 2.54545 1.3836 3 33 0.219556 109 74 119.965
42 0.994237 2.09091 0.709267 2 50 0.471351 85 116 132.166
43 1.06062 2 0.750289 2 42 0.441494 59 46 128.686
44 1.17873 2 0.760084 2 38 0.393278 58 46 122.94
45 0.784684 2.5 0.856849 3 36 0.325711 95 76 123.181
46 0.570953 3 0.889965 3 34 0.319075 81 72 121.924
47 1.14184 2.45 0.8925 2 33 0.211875 84 65 120.601
48 0.651742 2.81818 1.25757 3 37 0.288219 114 70 124.076
49 1.08122 2.27273 0.806707 2 53 0.375663 75 107 134.918
50 1.12015 2 0.609036 2 51 0.551825 66 52 133.48
51 0.754003 2.6 0.750327 3 41 0.383296 76 56 129.305
52 0.49455 3 0.79228 3 33 0.345642 90 79 120.713
53 0.934238 2.47619 1.45575 2 29 0.241335 114 61 117.829
54 1.16318 2 1.15838 2 44 0.455629 78 57 126.625
55 0.716738 3 0.611413 3 56 0.426509 88 131 137.303
56 0.714434 3 0.742525 3 38 0.533201 72 76 127.916
57 0.825849 2.2 0.921523 3 30 0.244762 75 40 120.44
58 0.830579 2.18182 0.814217 3 31 0.251757 78 50 118.944
59 0.800645 2.57143 1.3517 3 28 0.128191 123 69 117.987
60 0.912773 2.18182 0.778978 3 42 0.436792 86 93 127.437
61 1.05986 2.1 0.756091 3 36 0.284044 69 49 123.029
62 1.13489 2 0.720492 4 32 0.383414 59 44 120.215
63 1.066 1.81818 0.804343 5 29 0.323814 59 39 119.449
64 1.23877 1.72727 1.09922 6 28 0.3836 92 32 118.925
65 1.20756 1.8 0.926848 8 37 0.211745 85 61 127.366
66 0.988931 1.90909 0.655917 11 45 0.47725 61 51 134.258
67 1.05417 1.81818 0.77175 12 35 0.39801 56 45 129.96
68 1.05461 1.8 0.73028 14 32 0.416572 58 36 127.57
69 0.873406 1.69231 0.904098 17 28 0.297406 77 29 128.089
70 1.0023 1.63158 1.26966 16 28 0.274738 83 29 125.281
71 1.02552 1.75 0.702479 18 40 0.539762 62 62 134.173
72 0.980254 1.83333 0.917291 19 34 0.396888 69 39 133.239
73 1.10602 2 0.808151 21 36 0.300827 76 47 136.968
74 0.915141 1.92308 0.84573 23 34 0.364063 74 48 135.973
75 0.738444 2.375 2.19068 23 32 0.530179 50 11 134.701
76 0.575909 -nan 1.02216 16 43 0.282959 104 116 136.329
77 0 -nan 0.575281 0 48 0.577662 25 16 129.932
78 0 -nan 1 0 29 0.623363 1 0 116.151
