#second results avg_latency(ms)
0 0 0
1 1 1779.06
2 3 2138.61
3 2 3248.45
4 5 3799.69
5 4 4448.66
6 9 4629.97
7 11 4778.36
8 6 4898.58
9 9 5051.39
10 8 5252.05
11 5 5623.23
12 6 6045.32
13 11 6195.78
14 4 6446.95
15 7 6973.37
16 7 7363.51
17 11 7364.24
18 8 7340.22
19 8 7622.07
20 11 7596.08
21 8 7660.48
22 9 7872.86
23 7 8019.02
24 7 8325.13
25 9 8568.98
26 11 8553.45
27 9 8504.42
28 7 8623.11
29 6 9045.97
30 5 9379.08
31 6 9999.32
32 6 10420.2
33 4 10952.7
34 5 11392.3
35 5 11997.6
36 7 12258.5
37 8 12556.4
38 6 12923.7
39 7 13225.2
40 6 13645.5
41 7 13813.2
42 8 14163.5
43 7 14408.1
44 5 14812
45 9 15119
46 5 15336
47 4 16052.3
48 8 16330.2
49 10 16447.3
50 7 16615.1
51 5 16979
52 9 17314.7
53 9 17425.7
54 5 17693.4
55 6 18216.1
56 5 18709.3
57 8 19026.5
58 6 19274.7
59 6 19616.1
60 7 19932.4
61 8 20315.7
62 9 20452.6
63 8 20659.8
64 7 20791.8
65 4 21286.5
66 6 21756.8
67 5 22147.6
68 7 22645.4
69 5 22953.8
70 4 23470.5
71 9 24016
72 6 24096.1
73 9 24479.3
74 9 24550.2
75 9 24609.6
76 9 24817.1
77 7 25007.3
78 9 25159.2
79 7 25260.4
80 8 25642
81 6 25773.7
82 6 26328.8
83 9 26577.8
84 9 26685.2
85 8 26769.1
86 6 27139.8
87 7 27376.1
88 7 27722.3
89 8 27899.2
90 5 28437.5
91 6 28770.1
92 8 29036.1
93 6 29401.5
94 6 29678.2
95 10 29829.9
96 5 30090.5
97 6 30684.6
98 7 30905.6
99 6 31294.4
100 5 31884.3
101 7 32200.9
102 6 32630
103 4 33159.1
104 8 33542.4
105 7 33659.8
106 5 34083.7
107 6 34627.5
108 6 34962.9
109 10 35100.3
110 6 35469.2
111 7 35736.2
112 4 36161
113 9 36481.3
114 4 36831.8
115 7 37274.9
116 5 37814.4
117 6 38126.3
118 7 38548.9
119 7 38799
120 5 39344.2
121 6 39648.3
122 7 39934.7
123 6 40203.1
124 6 40804.7
125 8 41055.1
126 9 41302.2
127 4 41662.3
128 10 41775.2
129 6 42094.8
130 6 42638.3
131 8 42794.6
132 10 42818.1
133 5 43112.9
134 6 43452.1
135 8 43833.5
136 10 43936.1
137 7 44234.9
138 5 44538
139 6 44899.5
140 9 45122.7
141 7 45474.3
142 6 45695.5
143 7 46183.5
144 10 46266.8
145 7 46315.8
146 7 46676.8
147 7 47082.8
148 6 47410.4
149 4 47822.2
150 6 48367.4
151 8 48711.8
152 10 48805.1
153 8 48871.2
154 8 49050.5
155 6 49302.8
156 4 49855.2
157 7 50383.3
158 7 50652.8
159 5 51114
160 7 51383.9
161 8 51769.1
162 8 51818.5
163 6 52071.8
164 5 52533
165 6 53032.1
166 4 53521.7
167 7 54051.3
168 7 54348.2
169 7 54609.7
170 8 54916.6
171 8 55087.9
172 13 55015.8
173 5 55074.2
174 6 55490.9
175 7 55949.8
176 6 56167.6
177 7 56614.1
178 8 56810.3
179 9 56990.7
180 6 57223.3
181 7 57713.2
182 7 57996.8
183 4 58515
184 10 58771.8
185 6 58754.2
