#second results avg_latency(ms)
0 5 514.473
1 11 519.208
2 10 515.828
3 10 519.228
4 9 518.489
5 10 519.422
6 11 523.334
7 9 521.764
8 10 524.838
9 10 517
10 11 519.159
11 9 520.966
12 10 521.93
13 11 519.013
14 10 521.031
15 9 522.149
16 10 519.188
17 10 522.221
18 10 521.826
19 11 516.485
20 9 520.808
21 10 523.367
22 10 526.327
23 11 521.467
24 9 521.077
25 10 522.004
26 11 521.361
27 10 520.708
28 9 521.986
29 10 521.394
30 10 519.03
31 10 520.764
32 10 521.191
33 11 516.161
34 9 518.273
35 11 520.955
36 9 525.582
37 10 521.889
38 10 523.184
39 10 521.832
40 10 519.965
41 11 520.686
42 9 521.936
43 10 521.91
44 11 520.117
45 9 522.117
46 10 517.977
47 10 526.196
48 10 526.603
49 10 519.279
50 10 522.739
51 10 522.799
52 10 520.834
53 11 517.359
54 9 522.868
55 10 525.024
56 11 524.45
57 9 521.074
58 10 517.311
59 10 520.825
60 10 517.511
61 10 521.555
62 10 518.715
63 10 525.851
64 10 521.966
65 11 520.383
66 9 524.522
67 10 524.571
68 10 520.645
69 10 523.192
70 10 522.661
71 10 519.12
72 11 521.911
73 9 522.813
74 10 517.779
75 11 516.852
76 10 521.106
77 9 521.501
78 10 523.935
79 10 526.87
80 11 514.987
81 9 523.487
82 10 519.15
83 10 520.313
84 10 518.832
85 11 523.12
86 9 526.411
87 10 523.875
88 10 519.438
89 10 523.603
90 10 530.281
91 10 525.407
92 10 518.381
93 10 523.911
94 10 523.312
95 10 526.124
96 11 517.706
97 9 520.412
98 10 519.98
99 11 522.918
100 9 523.925
101 10 523.297
102 10 522.787
103 10 521.92
104 10 516.526
105 8 537.858
106 12 847.834
107 11 519.199
108 9 521.646
109 10 524.66
110 10 523.362
111 10 521.168
112 11 521.739
113 9 518.236
114 10 524.479
115 10 525.496
116 10 520.654
117 10 525.4
118 10 525.433
119 10 523.082
120 11 520.748
121 9 518.442
122 11 520.105
123 9 517.482
124 10 527.353
125 11 522.999
126 9 523.333
127 10 527.026
128 10 521.654
129 10 524.463
130 10 520.041
131 10 520.216
132 10 521.795
133 11 524.036
134 9 527.993
135 10 518.25
136 10 525.647
137 10 523.04
138 10 523.04
139 10 519.202
140 10 519.285
141 10 519.3
142 10 523.722
143 11 524.042
144 10 520.952
145 9 524.152
146 11 523.318
147 9 521.922
148 10 521.665
149 7 603.559
