#second results avg_latency(ms)
0 0 0
1 1 1779.3
2 1 2048.86
3 2 3179.14
4 3 4176.56
5 2 5106.05
6 6 5412.43
7 4 5946.36
8 4 6513.84
9 6 7031.68
10 7 7218.79
11 4 7867.2
12 6 8270.74
13 6 8606.91
14 4 9179.65
15 4 9704.1
16 5 10432.3
17 5 10880.5
18 6 11371.5
19 6 11727.7
20 4 12285.3
21 3 12924.1
22 4 13511.6
23 6 14208.7
24 9 14331.6
25 4 14529.2
26 5 15147.5
27 7 15536.9
28 7 15761.4
29 6 16146.5
30 5 16719.5
31 6 17058.3
32 6 17469.6
33 6 17916.5
34 3 18610
35 5 19085
36 7 19477.7
37 6 19773.1
38 8 20034.2
39 7 20396.7
40 6 20710.4
41 4 21281.5
42 4 21829
43 4 22277.4
44 3 22987.6
45 5 23667.9
46 3 24186.4
47 3 24954.7
48 4 25674.7
49 3 26242.9
50 4 26978.8
51 3 27553.1
52 6 28037.2
53 5 28555.2
54 4 29120.4
55 3 29914.6
56 6 30186
57 4 30764.2
58 4 31462.8
59 6 31969.5
60 4 32448.8
61 6 32912.3
62 5 33401
63 4 33926.3
64 3 34609.4
65 8 35076.3
66 4 35466.2
67 2 36160.4
68 3 36938.3
69 6 37421.2
70 5 38021.4
71 7 38265.2
72 3 38689.5
73 5 39402
74 3 39985.6
75 6 40518.5
76 5 40862.9
77 7 41370.4
78 4 41806.7
79 3 42378.2
80 3 43292.4
81 3 43748.9
82 5 44387.7
83 6 44917.9
84 4 45467.9
85 4 46012.9
86 5 46493.8
87 5 47014.9
88 4 47603.5
89 6 48084.3
90 6 48462.8
91 5 48895.7
92 7 49368.7
93 5 49792.8
94 3 50388.3
95 3 51189.2
96 4 51635.1
97 4 52258.7
98 4 52975.7
99 4 53585.4
100 4 54132.4
101 3 54651.5
102 4 55429.9
103 3 56153.5
104 8 56538.3
105 5 56894.6
106 6 57396.3
107 5 57752.6
108 7 58277.7
109 6 58546.9
110 5 59058.5
111 7 59213.9
112 5 59711.9
113 6 60248.3
114 6 60720
115 4 61246.4
116 5 61736.8
117 4 62287.2
118 5 62703.8
119 5 63330.4
120 5 63805
121 6 64196.8
122 7 64596.6
123 6 64914.1
124 4 65469.2
125 4 66017.4
126 5 66439.8
127 4 67157.5
128 5 67658.4
129 6 68151
130 4 68632.3
131 3 69330.1
132 5 69862
133 5 70404.7
134 4 70889
135 4 71421.7
136 5 72024.5
137 6 72609.7
138 6 72952.1
139 5 73359.6
140 3 74030.4
141 3 74847.8
142 6 75351.6
143 4 75632.7
144 4 76192.1
145 2 77013.1
146 4 77781.2
147 5 78191.7
148 4 78787.2
149 4 79426.8
150 4 79958.8
151 5 80492.2
152 6 80905.2
153 4 81421.2
154 3 82087.2
155 4 82826.4
156 4 83507.6
157 4 84099.5
158 6 84681.3
159 4 84889.5
160 4 85567.5
161 5 86221.1
162 5 86599.8
163 3 87069.5
164 5 87993.3
165 6 88190.1
166 3 88770.2
167 5 89500.7
168 4 90080.2
169 4 90813.1
170 3 91251.4
171 5 91914.5
172 5 92470
173 5 92924.5
174 3 93534.9
175 4 94328.9
176 3 94711.7
177 6 95308.1
178 5 95796.3
179 5 96268.7
180 4 96996.1
181 5 97397.1
182 5 97839.1
183 6 98446.9
184 4 98671.9
185 5 99452.6
186 7 99811.7
187 4 100195
188 4 100740
189 5 101421
190 6 101867
191 5 102378
192 5 102708
193 5 103171
194 5 103819
195 3 104317
196 6 104926
197 4 105436
198 7 105889
199 4 106474
200 5 106886
201 5 107453
202 3 108007
203 6 108622
204 6 108895
205 3 109555
206 6 110034
207 4 110559
208 4 111299
209 6 111671
210 6 112077
211 5 112441
212 4 112977
213 5 113566
214 4 114156
215 5 114658
216 4 115265
217 4 115820
218 3 116568
219 4 117081
220 5 117691
221 6 118190
222 8 118398
223 4 118837
224 5 119355
225 7 119791
226 4 120201
227 3 120870
228 4 121551
229 5 122058
230 4 122602
231 5 123032
232 4 123718
233 5 124260
234 4 124879
235 6 125387
236 6 125658
237 4 126182
238 3 126804
239 4 127408
240 4 128089
241 4 128623
242 3 129360
243 4 130164
244 4 130678
245 6 131089
246 5 131487
247 5 132047
248 5 132557
249 6 133082
250 7 133373
251 8 133628
252 4 134090
253 4 134752
254 3 135278
255 5 135962
256 5 136404
257 4 136932
258 6 137401
259 5 137776
260 6 138316
261 5 138709
262 5 139254
263 4 139911
264 5 140319
265 5 140800
266 2 141326
267 5 142280
268 7 142595
269 7 142935
