#second results avg_latency(ms)
0 6 508.752
1 10 516.667
2 10 523.028
3 10 518.525
4 10 522.714
5 10 520.686
6 10 518.73
7 10 525.006
8 10 517.452
9 10 520.349
10 10 522.517
11 10 519
12 10 524.436
13 10 521.099
14 10 529.922
15 10 519.498
16 10 521.239
17 10 523.726
18 10 522.138
19 10 520.885
20 10 518.226
21 10 522.699
22 10 518.577
23 10 523.937
24 10 523.07
25 10 521.518
26 10 522.996
27 10 517.509
28 10 520.992
29 10 519.407
30 10 524.027
31 10 518.176
32 10 524.338
33 10 523.626
34 10 522.262
35 10 526.809
36 10 521.3
37 10 521.359
38 10 521.562
39 10 521.66
40 10 523.006
41 10 520.462
42 10 522.388
43 10 518.906
44 10 519.018
45 10 519.528
46 10 521.969
47 10 523.599
48 10 519.35
49 10 522.017
50 10 516.353
51 10 521.379
52 10 521.119
53 10 527.227
54 10 523.158
55 10 525.876
56 10 520.268
57 10 522.345
58 10 520.751
59 10 518.117
60 10 520.885
61 10 524.456
62 10 521.02
63 10 526.628
64 10 522.842
65 10 530.03
66 10 527.218
67 10 525.168
68 10 521.139
69 10 525.761
70 10 521.462
71 10 524.382
72 10 518.786
73 10 521.762
74 10 520.557
75 10 524.502
76 10 523.709
77 10 525.376
78 10 523.657
79 10 524.744
80 10 526.881
81 10 526.928
82 10 522.563
83 10 524.449
84 10 522.505
85 10 518.956
86 10 528.84
87 10 521.916
88 10 525.303
89 10 521.638
90 10 522.934
91 10 524.501
92 10 526.571
93 10 524.728
94 10 526.315
95 10 525.729
96 10 524.48
97 10 518.425
98 10 524.329
99 10 523.028
100 10 522.31
101 10 522.23
102 10 524.242
103 10 525.674
104 10 528.468
105 10 522.702
106 10 525.347
107 10 527.141
108 10 520.4
109 10 520.536
110 10 526.475
111 10 522.552
112 10 525.739
113 10 522.777
114 10 521.4
115 10 519.962
116 10 527.023
117 10 518.746
118 10 527.465
119 10 521.279
120 10 525.586
121 10 525.668
122 10 520.613
123 10 523.824
124 10 523.844
125 10 524.203
126 10 522.299
127 5 684.218
