#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 1 3397.21
4 0 0
5 1 5195.57
6 0 0
7 1 6841.44
8 1 8371.29
9 0 0
10 1 9916.93
11 0 0
12 1 11506.6
13 1 12958.6
14 0 0
15 1 14364
16 1 15666
17 1 17012.1
18 0 0
19 1 18554.9
20 1 19772.9
21 0 0
22 1 20976.3
23 1 22255.7
24 1 23367.8
25 0 0
26 1 24772.1
27 1 25857.3
28 1 27113.3
29 0 0
30 1 28232.4
31 1 29502.8
32 1 30687.2
33 0 0
34 1 31945.8
35 1 33037.3
36 1 34189.8
37 1 35471.5
38 0 0
39 1 36649.5
40 1 37979.5
41 1 38932.6
42 0 0
43 1 40390.8
44 1 41938.1
45 0 0
46 1 42988.3
47 1 44588
48 0 0
49 1 45940.3
50 1 47544.1
51 0 0
52 1 49078
53 0 0
54 1 50885.8
55 0 0
56 1 52417.3
57 1 54195.3
58 0 0
59 1 55724
60 0 0
61 1 57277.9
62 0 0
63 1 59169.3
64 0 0
65 1 61201.9
66 0 0
67 1 62934.6
68 1 64589.1
69 0 0
70 1 66098.3
71 0 0
72 1 67516.1
73 1 69068.8
74 0 0
75 1 70790.4
76 0 0
77 1 72412.3
78 0 0
79 1 74443.4
80 0 0
81 0 0
82 1 77219.4
83 0 0
84 0 0
85 1 80255.7
86 0 0
87 0 0
88 0 0
89 1 84034.6
90 1 85527.7
91 0 0
92 1 87181.6
93 0 0
94 1 88676.1
95 1 89914.4
96 0 0
97 1 91820.6
98 0 0
99 1 93530.5
100 1 94983.8
101 0 0
102 1 96318.8
103 1 97756.7
104 0 0
105 1 99225.2
106 0 0
107 1 101015
108 0 0
109 1 102930
110 0 0
111 0 0
112 1 106124
113 0 0
114 1 107747
115 0 0
116 0 0
117 1 110504
118 0 0
119 1 113038
120 0 0
121 1 114999
122 0 0
123 0 0
124 1 117499
125 0 0
126 0 0
127 1 119927
128 0 0
129 1 122318
130 0 0
131 1 124256
132 0 0
133 1 125693
134 1 127231
135 0 0
136 1 128778
137 1 130183
138 0 0
139 1 131192
140 1 132738
141 0 0
142 1 134064
143 1 135464
144 1 136518
145 0 0
146 1 137766
147 1 139258
148 1 140228
149 0 0
150 1 141791
151 1 143148
152 0 0
153 1 144203
154 1 145293
155 1 146576
156 1 147555
157 0 0
158 1 148943
159 1 150261
160 1 151559
161 0 0
162 1 152923
163 1 154064
164 0 0
165 1 155448
166 1 156771
167 0 0
168 1 158070
169 1 159407
170 1 160638
171 0 0
172 1 162205
173 1 163574
174 0 0
175 1 165529
176 0 0
177 1 166836
178 1 168235
179 0 0
180 1 169872
181 0 0
182 1 171485
183 1 172800
184 1 173726
185 0 0
186 1 175037
187 1 176269
188 1 177520
189 0 0
190 1 178681
191 1 180085
192 0 0
193 1 181370
194 1 182383
195 1 183832
196 0 0
197 1 185285
198 0 0
199 1 187102
200 0 0
201 1 188927
202 1 190117
203 1 191272
204 1 192480
205 0 0
206 1 194385
207 0 0
208 1 196321
209 0 0
210 0 0
211 1 198578
212 0 0
213 1 200266
214 1 201266
215 1 202413
216 0 0
217 1 203893
218 0 0
219 1 205876
220 1 207540
221 0 0
222 1 209392
223 0 0
224 1 211200
225 0 0
226 1 213129
227 0 0
228 1 214723
229 1 215547
230 1 216770
231 0 0
232 1 218039
233 1 219198
234 1 220507
235 0 0
236 1 221837
237 1 223439
238 0 0
239 1 225296
240 1 226327
241 0 0
242 1 227534
243 1 228438
244 1 229642
245 1 230933
246 0 0
247 1 232432
248 1 233522
249 0 0
250 1 234879
251 1 236312
252 0 0
253 1 237543
254 1 238846
255 0 0
256 1 240333
257 1 242166
258 0 0
259 1 243641
260 0 0
261 1 245053
262 1 246272
263 1 247669
264 0 0
265 1 249296
266 0 0
267 1 250653
268 1 252048
269 0 0
270 1 253484
271 1 255180
272 0 0
273 1 256526
274 1 258033
275 0 0
276 1 259645
277 0 0
278 1 261216
279 0 0
280 1 263002
281 0 0
282 1 264861
283 0 0
284 1 267107
285 0 0
286 1 269222
287 0 0
288 1 270807
289 1 272137
290 0 0
291 1 273475
292 1 274994
293 0 0
294 1 276364
295 0 0
296 1 278050
297 1 279440
298 0 0
299 1 281176
300 0 0
301 1 283455
302 0 0
303 0 0
304 1 285562
305 1 287283
306 0 0
307 1 288712
308 1 289850
309 1 291072
310 0 0
311 1 292488
312 0 0
313 1 293913
314 1 295435
315 0 0
316 1 297171
317 0 0
318 1 299112
319 0 0
320 1 300737
321 1 301802
322 1 303237
323 0 0
324 1 304605
325 1 305882
326 0 0
327 1 307249
328 1 308552
329 0 0
330 1 309884
331 1 311293
332 0 0
333 1 312575
334 1 313713
335 1 314840
336 1 316027
337 0 0
338 1 317288
339 1 318764
340 0 0
341 1 320121
342 1 321765
343 0 0
344 1 323066
345 1 324280
346 1 325445
347 1 326445
348 0 0
349 1 327805
350 1 329102
351 0 0
352 1 330644
353 1 331956
354 0 0
355 1 333512
356 0 0
357 1 335106
358 0 0
359 1 336846
360 1 338351
361 0 0
362 1 339757
363 1 341400
364 0 0
365 1 342729
366 1 344063
367 0 0
368 1 345431
369 1 346688
370 0 0
371 1 348155
372 1 349796
373 0 0
374 1 351616
375 0 0
376 1 353578
377 0 0
378 1 355253
379 0 0
380 1 356902
381 0 0
382 1 358431
383 1 360061
384 0 0
385 1 361497
386 1 362552
387 1 363596
388 1 364820
389 0 0
390 1 365860
391 1 367312
392 1 368442
393 0 0
394 1 369846
395 1 370811
396 1 372051
397 0 0
398 1 373409
399 1 375052
400 0 0
401 1 376669
402 0 0
403 1 378717
404 0 0
405 1 380382
406 0 0
407 1 381835
408 1 382776
409 1 384035
410 1 385234
411 0 0
412 1 386432
413 1 387462
414 0 0
415 1 389083
416 1 390610
417 1 391616
418 0 0
419 1 393040
420 1 394193
421 1 395335
422 0 0
423 1 396871
424 1 398211
425 0 0
426 1 399718
427 0 0
428 1 401269
429 1 402641
430 0 0
431 1 404187
432 1 405481
433 0 0
434 1 407076
435 1 408108
436 1 409360
437 1 410362
438 0 0
439 1 411786
440 0 0
441 1 413702
442 0 0
443 1 415179
444 1 416398
445 1 417721
446 0 0
447 1 418951
448 1 420252
449 1 421221
450 1 422374
451 0 0
452 1 423563
453 1 424734
454 1 426151
455 0 0
456 1 427547
457 1 428709
458 0 0
459 1 430048
460 1 431478
461 0 0
462 1 432915
463 1 434343
464 1 435331
465 0 0
466 1 436533
467 1 437927
468 0 0
469 1 439442
470 1 440899
471 0 0
472 1 442165
473 1 443500
474 0 0
475 1 445538
476 0 0
477 1 447281
478 0 0
479 1 448727
480 1 450051
481 0 0
482 1 451902
483 0 0
484 1 453783
485 0 0
486 1 455907
487 1 457049
488 0 0
489 1 458535
490 1 459951
491 0 0
492 1 461132
493 1 462461
494 1 463608
495 0 0
496 1 464879
497 1 466192
498 0 0
