#second results avg_latency(ms)
0 5 523.388
1 10 520.691
2 10 522.738
3 10 523.796
4 10 518.079
5 10 521.179
6 10 518.768
7 10 522.513
8 10 522.619
9 10 519.485
10 10 520.329
11 10 522.935
12 10 520.304
13 10 526.08
14 10 523.79
15 10 526.221
16 10 522.058
17 10 524.187
18 10 524.668
19 10 529.93
20 10 521.7
21 10 525.182
22 10 516.706
23 10 521.916
24 10 522.179
25 10 520.887
26 10 518.321
27 10 517.707
28 10 518.961
29 10 519.508
30 10 522.641
31 10 517.984
32 10 518.676
33 10 524.07
34 10 520.733
35 10 529.673
36 10 521.979
37 10 517.53
38 10 523.71
39 10 521.015
40 10 519.478
41 10 516.627
42 10 525.091
43 10 520.584
44 10 521.753
45 10 516.478
46 10 521.824
47 10 519.123
48 10 523.953
49 10 518.417
50 10 519.876
51 10 522.748
52 10 522.158
53 10 525.42
54 10 517.766
55 10 523.71
56 10 518.666
57 10 526.771
58 10 519.371
59 10 520.106
60 10 517.027
61 10 519.405
62 10 521.002
63 10 524.876
64 10 523.406
65 10 526.032
66 10 525.622
67 10 522.026
68 10 523.345
69 10 524.52
70 10 521.53
71 10 525.892
72 10 518.332
73 10 522.273
74 10 526.077
75 10 524.874
76 10 519.281
77 10 524.688
78 10 522.866
79 10 523.323
80 10 524.513
81 10 523.706
82 10 520.989
83 10 524.713
84 10 521.727
85 10 524.016
86 10 525.832
87 10 523.245
88 10 524.509
89 10 523.124
90 10 521.82
91 10 520.036
92 10 525.862
93 10 522.028
94 10 522.885
95 10 528.765
96 10 524.961
97 10 521.146
98 10 519.875
99 10 523.189
100 10 525.738
101 10 523.194
102 10 523.626
103 10 523.707
104 10 527.495
105 10 525.916
106 10 523.434
107 10 523.016
108 10 519.829
109 10 521.373
110 10 519.058
111 10 525.124
112 10 518.225
113 10 523.048
114 10 519.373
115 10 520.949
116 10 529.316
117 10 527.77
118 10 523.047
119 10 522.436
120 10 523.424
121 10 526.98
122 10 524.37
123 10 524.861
124 10 519.517
125 10 519.87
126 10 525.276
127 6 659.011
