#second results avg_latency(ms)
0 6 515.374
1 10 518.172
2 10 516.912
3 10 519.798
4 10 516.453
5 10 520.899
6 9 520.134
7 10 523.456
8 11 518.353
9 10 518.907
10 10 525.059
11 10 519.472
12 10 524.467
13 10 524.249
14 9 524.623
15 11 522.528
16 10 522.333
17 10 526.946
18 10 517.337
19 10 519.445
20 10 521.541
21 10 522.824
22 10 522.666
23 10 517.941
24 9 522.163
25 11 524.146
26 10 523.524
27 10 520.077
28 9 520.192
29 11 522.941
30 10 527.204
31 10 521.193
32 10 519.64
33 10 527.154
34 10 521.239
35 9 525.65
36 11 523.564
37 10 522.643
38 10 522.357
39 10 521.817
40 10 522.844
41 10 519.605
42 10 522.651
43 10 518.503
44 10 522.035
45 10 517.241
46 10 524.088
47 10 521.904
48 10 519.403
49 10 517.278
50 10 519.719
51 10 523.533
52 9 522.308
53 11 522.544
54 10 524.028
55 10 526.979
56 10 520.946
57 10 522.978
58 10 520.664
59 10 519.799
60 10 521.027
61 10 521.42
62 10 518.902
63 9 527.12
64 10 524.26
65 10 527.297
66 11 524.916
67 10 522.669
68 10 522.354
69 9 524.305
70 10 522.619
71 11 526.698
72 10 516.982
73 10 523.456
74 9 523.002
75 11 523.785
76 10 520.584
77 9 521.266
78 11 522.194
79 10 524.826
80 10 524.998
81 10 522.767
82 9 525.734
83 11 524.74
84 10 522.964
85 9 526.579
86 10 527.777
87 11 524.141
88 10 524.392
89 10 520.877
90 10 520.37
91 9 525.118
92 11 524.07
93 9 529.27
94 11 522.392
95 10 524.732
96 10 530.685
97 10 523.225
98 10 526.918
99 10 524.02
100 10 526.336
101 10 520.222
102 10 525.198
103 9 531.462
104 11 528.038
105 10 525.97
106 10 521.677
107 10 525.463
108 10 517.744
109 10 519.924
110 9 519.252
111 11 523.131
112 9 521.842
113 11 522.351
114 10 523.395
115 10 521.956
116 10 526.55
117 9 524.52
118 11 526.153
119 10 521.485
120 10 525.36
121 9 522.068
122 11 526.873
123 10 521.57
124 10 527.179
125 10 521.068
126 10 527.998
127 5 684.539
