#second results avg_latency(ms)
0 0 0
1 9 883.277
2 13 874.562
3 12 810.723
4 11 1008.15
5 10 600.081
6 10 615.69
7 9 634.901
8 9 619.927
9 10 653.355
10 12 629.449
11 8 622.707
12 11 677.438
13 10 672.315
14 10 706.87
15 11 706.424
16 8 694.312
17 12 611.42
18 10 616.157
19 10 550.167
20 10 561.36
21 10 572.442
22 9 641.481
23 10 655.584
24 11 657.027
25 9 645.449
26 10 625.584
27 9 620.43
28 10 621.236
29 11 598.698
30 10 635.926
31 11 610.704
32 10 635.577
33 9 652.578
34 10 644.363
35 10 648.063
36 11 594.072
37 9 632.232
38 11 627.792
39 9 646.314
40 10 623.796
41 9 651.479
42 12 586.849
43 9 653.145
44 10 612.583
45 10 650.395
46 10 636.581
47 10 652.697
48 11 625.928
49 10 602.662
50 10 609.187
51 9 606.164
52 10 592.905
53 9 757.342
54 11 674.071
55 10 640.136
56 10 660.589
57 10 651.413
58 11 630.087
59 10 626.97
60 10 631.108
61 9 635.875
62 10 588.333
63 11 602.372
64 10 617.848
65 9 584.488
66 9 600.226
67 11 650.918
68 11 590.853
69 9 658.959
70 10 646.657
71 10 623.568
72 10 609.49
73 10 682.042
74 11 642.035
75 9 620.703
76 11 657.019
77 10 636.258
78 9 706.033
79 11 683.442
80 10 663.734
81 9 608.373
82 10 668.658
83 11 678.573
84 10 631.117
85 10 605.256
86 9 621.324
87 11 594.457
88 9 685.229
89 10 607.344
90 10 606.642
91 10 657.249
92 9 612.006
93 10 626.505
94 11 653.7
95 11 625.104
96 7 771.087
97 10 795.778
98 10 788.426
99 9 747.797
100 12 794.347
101 9 770.549
102 9 831.035
103 13 748.562
104 10 666.86
105 10 663.661
106 10 643.859
107 9 716.624
108 12 635.142
109 9 649.062
110 10 672.384
111 10 687.711
112 9 764.4
113 11 758.142
114 11 650.17
115 10 649.839
116 10 648.935
117 10 615.286
118 9 605.134
119 11 652.387
120 9 678.702
121 11 632.088
122 10 639.879
123 9 644.391
124 9 636.182
125 11 647.855
126 11 637.395
127 6 674.887
