#second results avg_latency(ms)
0 0 0
1 2 1339.44
2 6 1818.14
3 5 2581.33
4 7 2714.85
5 14 3018.58
6 18 2164.14
7 12 1691.48
8 13 1519.69
9 13 1174.03
10 10 1165.28
11 15 709.872
12 10 594.165
13 10 632.406
14 9 666.815
15 10 702.745
16 10 678.339
17 9 617.339
18 10 684.981
19 11 747.817
20 8 749.184
21 12 718.236
22 9 775.361
23 10 827.097
24 8 960.718
25 13 789.559
26 11 552.35
27 10 616.432
28 10 531.555
29 10 551.772
30 10 561.54
31 10 551.718
32 9 734.808
33 11 571.976
34 10 576.157
35 9 589.33
36 9 624.309
37 10 649.21
38 11 725.978
39 10 605.004
40 11 560.128
41 10 569.666
42 9 578.31
43 10 636.804
44 10 632.024
45 9 724.201
46 10 735.532
47 9 745.128
48 12 817.761
49 10 658.866
50 10 663.92
51 6 680.829
52 12 751.565
53 13 683.832
54 9 670.445
55 10 744.796
56 10 653.997
57 11 610.918
58 9 599.672
59 9 713.034
60 10 591.607
61 11 689.011
62 9 651.32
63 11 675.058
64 11 606.291
65 10 593.978
66 9 603.688
67 8 760.589
68 12 671.847
69 9 766.711
70 12 657.676
71 10 575.145
72 10 564.271
73 9 641.152
74 11 592.791
75 10 586.277
76 9 566.503
77 9 677.439
78 9 746.013
79 10 878.551
80 12 769.547
81 10 633.533
82 11 631.605
83 10 574.402
84 9 619.723
85 11 633.697
86 9 612.427
87 9 613.354
88 11 664.998
89 10 593.88
90 10 598.953
91 10 673.463
92 10 602.75
93 10 592.856
94 11 649.846
95 10 600.747
96 9 734.713
97 10 586.216
98 11 631.627
99 8 649.352
100 11 692.401
101 10 653.275
102 9 726.726
103 10 739.039
104 9 629.823
105 12 740.304
106 9 668.76
107 8 836.754
108 11 823.238
109 11 778.631
110 11 759.19
111 10 608.315
112 10 652.044
113 9 691.95
114 11 785.226
115 11 578.458
116 9 601.881
117 10 620.734
118 9 653.972
119 9 941.175
120 9 919.719
121 12 826.033
122 10 669.42
123 11 683.218
124 10 635.007
125 9 671.899
126 11 709.2
127 7 668.594
