#second results avg_latency(ms)
0 0 0
1 8 902.009
2 14 953.962
3 12 775.659
4 12 969.778
5 9 589.857
6 9 632.388
7 11 642.689
8 9 625.938
9 10 652.754
10 11 634.358
11 8 618.413
12 11 649.625
13 10 630.038
14 11 656.14
15 10 602.314
16 9 639.125
17 11 614.48
18 9 602.51
19 8 703.726
20 12 703.512
21 9 701.172
22 8 704.044
23 13 817.878
24 11 630.981
25 10 633.275
26 8 626.906
27 11 685.476
28 11 607.015
29 9 630.595
30 11 662.071
31 9 649.246
32 11 679.134
33 10 591.765
34 9 616.509
35 10 628.882
36 11 581.828
37 9 661.315
38 11 651.775
39 9 627.177
40 10 630.527
41 11 631.302
42 10 561.104
43 9 627.987
44 10 615.984
45 10 622.275
46 10 627.191
47 10 655.866
48 10 646.997
49 9 646.154
50 10 705.934
51 12 625.124
52 8 630.915
53 11 738.255
54 10 679.311
55 11 622.746
56 10 645.716
57 11 599.59
58 9 590.099
59 8 598.738
60 9 679.4
61 13 703.925
62 9 600.217
63 10 639.865
64 10 621.489
65 10 657.201
66 10 625.014
67 11 698.676
68 10 592.278
69 10 640.885
70 9 633.807
71 10 607.771
72 11 613.605
73 9 660.396
74 11 610.393
75 9 628.495
76 9 630.515
77 12 663.536
78 8 696.014
79 11 682.928
80 10 654.703
81 10 609.734
82 11 627.087
83 9 644.944
84 10 646.361
85 11 624.297
86 9 628.556
87 10 600.025
88 10 702.218
89 9 616.412
90 11 647.549
91 10 674.491
92 10 669.349
93 10 612.208
94 11 625.512
95 10 612.813
96 5 769.901
97 12 880.759
98 9 892.326
99 10 823.984
100 11 824.597
101 9 836.451
102 8 922.25
103 13 1034.87
104 13 685.21
105 9 671.45
106 10 655.997
107 11 707.005
108 10 601.226
109 9 632.084
110 10 652.061
111 10 641.626
112 10 642.296
113 9 644.423
114 12 618.032
115 10 613.527
116 10 622.623
117 10 603.405
118 10 585.268
119 10 614.488
120 10 642.901
121 10 623.782
122 9 594.075
123 10 668.76
124 9 706.974
125 10 666.535
126 12 584.509
127 6 690.771
