#second results avg_latency(ms)
0 0 0
1 5 1007.97
2 15 1296.86
3 14 819.292
4 11 911.19
5 10 569.07
6 9 660.721
7 11 605.274
8 8 648.346
9 11 681.971
10 11 617.099
11 7 612.6
12 13 691.224
13 9 580.258
14 8 667.611
15 12 674.969
16 10 641.247
17 11 724.885
18 9 643.492
19 8 648.906
20 10 705.168
21 13 730.178
22 9 735.559
23 10 716.178
24 10 641.044
25 11 597.452
26 10 586.649
27 9 662.192
28 11 619.08
29 9 580.841
30 10 770.974
31 11 639.158
32 10 630.107
33 10 582.97
34 8 677.122
35 11 606.377
36 10 614.866
37 9 630.394
38 11 691.927
39 9 637.931
40 11 667.004
41 10 662.319
42 11 588.013
43 10 618.688
44 9 634.319
45 8 690.872
46 11 743.97
47 10 702.118
48 11 627.245
49 8 636.248
50 11 757.866
51 11 674.526
52 10 592.124
53 10 769.828
54 10 657.785
55 9 632.448
56 11 660.719
57 9 611.26
58 12 628.942
59 9 648.917
60 9 719.37
61 12 698.795
62 8 653.089
63 10 734.556
64 11 626.359
65 11 623.132
66 9 606.667
67 11 690.635
68 8 602.614
69 12 662.409
70 9 616.706
71 10 770.131
72 10 609.742
73 11 702.681
74 9 614.971
75 10 660.964
76 7 653.198
77 13 688.133
78 10 660.061
79 10 732.95
80 10 747.117
81 8 628.119
82 13 745.274
83 10 597.4
84 10 632.821
85 10 644.815
86 7 751.608
87 12 619.459
88 10 674.733
89 10 630.257
90 9 617.385
91 10 744.083
92 11 662.005
93 9 630.796
94 11 692.053
95 11 627.236
96 9 622.889
97 9 680.467
98 11 623.767
99 9 701.5
100 9 782.929
101 12 755.219
102 10 690.204
103 10 662.585
104 10 623.491
105 7 783.716
106 12 683.936
107 11 794.998
108 11 670.545
109 8 616.242
110 12 617.548
111 9 600.777
112 7 764.544
113 13 737.107
114 10 620.152
115 10 632.651
116 10 604.034
117 10 621.276
118 11 633.127
119 9 656.192
120 10 649.484
121 11 668.124
122 10 629.107
123 8 630.839
124 11 652.9
125 9 670.604
126 12 660.263
127 6 682.865
