#second results avg_latency(ms)
0 5 511.917
1 10 519.4
2 11 515.53
3 9 518.63
4 10 519.623
5 10 534.209
6 10 516.18
7 10 522.923
8 11 528.204
9 10 521.592
10 10 519.526
11 9 522.801
12 10 520.692
13 10 525.399
14 10 523.316
15 10 519.43
16 10 525.472
17 11 519.853
18 9 521.854
19 11 517.336
20 9 519.786
21 10 521.881
22 10 520.536
23 10 519.83
24 10 523.781
25 10 523.589
26 10 521.634
27 11 522.174
28 9 518.867
29 10 521.401
30 10 521.239
31 10 521.084
32 10 520.981
33 10 520.103
34 10 519.875
35 11 517.884
36 9 524.812
37 10 521.437
38 10 523.128
39 10 526.339
40 10 514.807
41 10 524.368
42 11 520.669
43 9 521.502
44 10 525.149
45 10 519.929
46 10 520.669
47 10 521.249
48 10 528.92
49 10 522.14
50 10 520.799
51 10 524.708
52 10 524.286
53 10 524.427
54 10 523.568
55 10 524.047
56 10 523.53
57 10 521.372
58 10 525.749
59 11 521.601
60 9 528.186
61 10 523.354
62 10 527.117
63 10 519.479
64 10 520.903
65 10 520.866
66 10 519.104
67 10 525.586
68 10 521.243
69 10 524.648
70 10 522.247
71 10 520.365
72 10 526.376
73 10 520.478
74 10 522.353
75 10 521.301
76 10 523.425
77 9 654.428
78 11 534.393
79 10 524.226
80 10 523.252
81 10 524.596
82 10 518.832
83 10 522.513
84 10 523.569
85 10 518.51
86 10 523.703
87 10 518.819
88 10 518.288
89 10 522.815
90 10 524.051
91 10 526.94
92 10 520.105
93 10 519.977
94 10 629.88
95 11 527.791
96 9 519.838
97 10 522.322
98 11 519.507
99 9 527.22
100 10 520.488
101 10 520.343
102 10 521.022
103 10 524.148
104 10 521.878
105 7 532.333
106 2 1100.7
107 10 1829.12
108 18 1252.45
109 13 610.552
110 10 523.738
111 10 521.728
112 10 523.35
113 10 526.221
114 10 524.905
115 10 524.635
116 10 526.352
117 10 525.554
118 10 526.616
119 10 519.791
120 11 523.239
121 9 518.837
122 10 526.012
123 10 521.457
124 10 522.151
125 10 522.494
126 10 522.73
127 10 519.98
128 10 524.819
129 10 524.411
130 10 525.259
131 10 522.604
132 10 526.928
133 10 525.908
134 10 521.284
135 10 521.069
136 10 524.112
137 10 520.993
138 11 521.441
139 9 527.834
140 10 523.031
141 10 520.893
142 10 521.66
143 10 532.132
144 10 522.461
145 10 528.57
146 10 519.452
147 10 522.002
148 10 526.172
149 7 600.814
