#second results avg_latency(ms)
0 5 515.983
1 10 519.626
2 10 519.88
3 10 522.735
4 10 520.375
5 10 521.6
6 10 520.944
7 10 517.189
8 10 518.964
9 10 518.124
10 10 524.618
11 11 522.102
12 10 521.811
13 10 517.926
14 9 524.204
15 10 521.35
16 10 523.008
17 10 520.311
18 11 524.897
19 9 520.041
20 11 518.156
21 9 524.636
22 11 516.588
23 9 522.448
24 10 521.043
25 10 519.531
26 10 519.818
27 10 521.013
28 10 520.189
29 10 520.408
30 10 525.017
31 10 518.056
32 10 522.284
33 10 522.496
34 11 523.971
35 9 521.769
36 10 519.229
37 10 521.837
38 10 522.229
39 10 517.23
40 10 521.868
41 10 518.898
42 10 524.238
43 10 518.544
44 10 523.519
45 10 517.852
46 10 523.35
47 10 521.718
48 10 524.89
49 10 522.965
50 10 517.996
51 10 521.854
52 10 517.937
53 10 523.844
54 11 519.61
55 9 522.227
56 10 521.253
57 10 524.47
58 10 521.825
59 11 521.848
60 9 517.595
61 10 520.025
62 10 519.346
63 10 527.655
64 10 523.188
65 10 528.03
66 10 520.341
67 10 523.694
68 10 522.476
69 10 526.664
70 10 526.276
71 10 525
72 11 521.934
73 9 519.255
74 10 525.74
75 10 519.145
76 11 525.001
77 9 526.606
78 10 523.472
79 10 527.271
80 10 524.406
81 10 522.066
82 10 523.026
83 11 525.192
84 9 521.924
85 10 522.492
86 10 523.269
87 10 522.617
88 10 525.699
89 10 521.148
90 10 517.672
91 10 521.349
92 10 523.082
93 10 525.668
94 11 524.308
95 9 526.849
96 10 529.291
97 11 521.74
98 9 526.824
99 10 522.03
100 10 523.593
101 10 524.421
102 10 524.737
103 10 526.829
104 10 526.793
105 10 526.773
106 11 526.354
107 9 524.251
108 11 522.437
109 9 521.725
110 10 520.569
111 10 525.321
112 10 520.529
113 10 523.97
114 10 521.377
115 10 520.161
116 11 532.503
117 9 522.675
118 10 530.233
119 10 521.169
120 10 527.176
121 10 525.332
122 10 525.39
123 10 522.15
124 10 525.907
125 10 524.024
126 10 528.359
127 6 658.072
