#second results avg_latency(ms)
0 0 0
1 4 1265.3
2 5 1749.46
3 9 2233.02
4 12 1909.11
5 24 1697.97
6 12 625.924
7 10 562.026
8 10 601.676
9 9 676.037
10 11 637.337
11 6 740.647
12 13 908.503
13 10 719.253
14 11 698.793
15 7 702.437
16 11 794.277
17 11 690.766
18 11 653.919
19 9 641.173
20 11 686.032
21 9 594.188
22 10 684.87
23 10 619.903
24 11 607.748
25 10 643.36
26 9 627.575
27 10 717.816
28 11 600.516
29 8 728.427
30 11 661.684
31 10 618.739
32 9 742.883
33 12 615.312
34 9 665.58
35 11 664.687
36 9 704.474
37 9 744.451
38 11 749.587
39 11 636.81
40 8 622.532
41 12 668.55
42 8 637.649
43 9 704.134
44 11 675.545
45 11 705.421
46 9 628.75
47 12 635.24
48 10 594.22
49 10 637.821
50 10 627.213
51 8 744.405
52 10 714.93
53 12 730.069
54 9 611.165
55 10 636.78
56 7 699.949
57 14 736.275
58 10 630.413
59 7 685.22
60 13 648.868
61 9 698.56
62 8 681.764
63 12 768.347
64 11 683.975
65 10 581.462
66 7 658.844
67 13 689.633
68 9 605.468
69 11 621.723
70 9 639.959
71 11 647.163
72 9 670.089
73 11 638.024
74 9 591.615
75 11 639.498
76 9 646.53
77 10 738.445
78 10 775.478
79 10 672.702
80 10 652.628
81 10 651.207
82 10 630.28
83 10 618.801
84 10 639.229
85 10 686.678
86 9 752.168
87 9 617.729
88 12 729.591
89 10 646.469
90 9 622.286
91 11 672.185
92 10 611.867
93 10 708.045
94 9 663.621
95 11 637.277
96 11 673.646
97 9 640.495
98 11 661.728
99 8 651.187
100 11 688.018
101 10 657.426
102 9 694.611
103 11 685.012
104 8 752.498
105 12 760.367
106 7 685.885
107 11 883.019
108 12 716.28
109 9 738.267
110 11 636.512
111 9 712.895
112 12 652.645
113 9 683.423
114 10 596.712
115 10 643.963
116 11 629.707
117 10 625.157
118 8 717.768
119 10 685.341
120 11 624.181
121 9 698.053
122 11 681.983
123 9 716.946
124 10 654.543
125 9 695.784
126 13 673.335
127 5 713.412
