#second results avg_latency(ms)
0 0 0
1 9 869.813
2 14 916.475
3 11 788.925
4 10 1037.77
5 10 664.197
6 11 646.612
7 9 630.991
8 10 617.795
9 10 632.884
10 11 641.063
11 8 615.16
12 10 630.757
13 12 620.374
14 11 591.226
15 9 589.155
16 10 612.161
17 10 597.427
18 10 609.593
19 11 570.044
20 8 587.531
21 11 608.531
22 9 647.215
23 10 622.884
24 11 614.766
25 11 604.246
26 9 594.947
27 9 691.91
28 10 669.189
29 12 608.256
30 9 633.02
31 10 635.949
32 10 689.478
33 9 606.74
34 10 644.321
35 10 646.755
36 11 583.691
37 9 640.388
38 11 640.343
39 9 584.18
40 11 628.946
41 10 626.811
42 10 596.98
43 9 675.521
44 10 639.716
45 10 645.657
46 10 641.434
47 9 650.755
48 13 636.595
49 10 594.839
50 9 599.788
51 9 618.115
52 10 584.8
53 10 698.057
54 11 629.889
55 9 679.038
56 10 693.178
57 10 673.023
58 11 638.132
59 9 675.082
60 11 668.19
61 9 679.43
62 10 666.746
63 12 696.144
64 9 654.771
65 11 653.135
66 8 591.949
67 10 654.655
68 10 611.032
69 11 632.877
70 10 638.897
71 10 615.592
72 10 631.621
73 9 668.468
74 11 609.58
75 9 607.531
76 11 617.892
77 10 641.659
78 8 674.399
79 11 661.618
80 10 642.901
81 9 637.702
82 11 643.477
83 11 642.053
84 10 627.448
85 10 599.082
86 11 638.662
87 7 603.765
88 11 695.05
89 9 622.072
90 11 666.775
91 10 661.025
92 9 630.957
93 10 654.057
94 11 638.986
95 11 619.94
96 9 620.725
97 10 644.108
98 10 608.434
99 9 649.958
100 11 700.656
101 9 656.967
102 11 707.499
103 11 656.838
104 9 609.272
105 9 782.398
106 10 800.314
107 8 779.735
108 12 794.021
109 10 747.896
110 11 746.676
111 11 652.469
112 8 809.148
113 11 783.512
114 11 727.606
115 9 710.186
116 11 668.703
117 9 668.99
118 11 581.119
119 10 621.801
120 11 620.603
121 9 624.441
122 9 619.281
123 10 594.858
124 10 663.69
125 11 652.295
126 10 632.833
127 6 673.431
