#second results avg_latency(ms)
0 6 498.352
1 10 519.099
2 10 517.491
3 10 518.121
4 10 515.114
5 10 521.196
6 10 521.472
7 10 520.332
8 10 524.522
9 11 516.895
10 9 524.541
11 10 518.913
12 10 524.532
13 10 525.424
14 10 527.053
15 10 517.704
16 10 523.757
17 10 520.034
18 10 521.791
19 10 518.378
20 10 516.823
21 10 518.242
22 11 517.79
23 9 520.891
24 10 517.884
25 10 522.748
26 10 526.573
27 10 522.447
28 10 522.486
29 10 523.765
30 10 517.342
31 10 523.529
32 10 516.606
33 10 522.021
34 10 519.815
35 10 522.174
36 10 519.866
37 10 519.916
38 10 522.817
39 10 525.244
40 10 518.319
41 10 524.093
42 10 521.93
43 10 518.945
44 10 527.03
45 10 518.537
46 10 517.811
47 10 514.481
48 10 529.246
49 11 517.739
50 9 519.862
51 11 518.522
52 9 524.759
53 10 519.193
54 10 519.693
55 10 524.442
56 10 520.877
57 10 520.225
58 10 520.58
59 10 524.892
60 10 520.801
61 10 521.278
62 10 515.868
63 10 521.504
64 11 520.659
65 9 522.877
66 10 519.998
67 10 516.509
68 10 524.414
69 10 521.349
70 10 522.771
71 10 520.186
72 10 518.545
73 10 519.812
74 10 514.529
75 10 525.417
76 10 516.763
77 10 520.624
78 10 521.112
79 10 522.805
80 10 517.588
81 11 518.228
82 9 523.245
83 10 522.923
84 10 518.831
85 10 522.858
86 10 520.341
87 10 523.637
88 11 521.184
89 9 518.616
90 10 524.265
91 10 522.354
92 10 520.122
93 10 515.831
94 10 523.114
95 11 525.388
96 9 517.939
97 10 525.743
98 10 527.591
99 10 520.847
100 11 517.626
101 9 520.448
102 10 524.117
103 10 521.712
104 10 518.531
105 10 521.964
106 10 526.978
107 10 520.992
108 11 518.514
109 9 525.034
110 10 521.427
111 10 521.09
112 10 521.946
113 10 520.078
114 10 522.854
115 10 521.389
116 10 516.855
117 10 523.362
118 10 522.999
119 11 521.114
120 9 522.787
121 10 517.283
122 10 530.059
123 10 519.956
124 10 522.807
125 10 526.359
126 10 518.321
127 10 520.48
128 10 522.254
129 10 525.242
130 10 524.199
131 11 520.111
132 9 516.502
133 10 522.495
134 10 520.98
135 10 515.892
136 10 518.115
137 10 520.757
138 11 518.729
139 9 525.348
140 10 521.086
141 10 516.553
142 10 522.309
143 10 523.521
144 10 523.431
145 10 518.017
146 10 522.548
147 10 521.892
148 10 519.873
149 6 612.937
