#second results avg_latency(ms)
0 0 0
1 8 899.257
2 13 1149.78
3 13 821.017
4 12 929.113
5 9 605.505
6 9 630.71
7 12 593.269
8 8 601.93
9 10 624.487
10 11 634.087
11 8 670.265
12 10 749.213
13 13 610.373
14 10 598.514
15 9 607.025
16 10 643.096
17 11 606.483
18 10 582.419
19 10 597.704
20 9 672.095
21 10 618.643
22 10 677.098
23 10 633.538
24 9 617.585
25 12 637.388
26 8 624.996
27 11 651.709
28 10 587.042
29 10 616.084
30 9 718.202
31 11 601.507
32 10 634.253
33 11 585.483
34 10 620.928
35 9 614.077
36 10 654.704
37 9 653.75
38 11 654.622
39 9 617.752
40 9 625.33
41 13 651.497
42 9 591.514
43 11 628.725
44 8 636.302
45 10 743.857
46 11 670.978
47 8 671.064
48 12 665.553
49 10 627.639
50 9 596.573
51 11 626.083
52 8 593.345
53 11 772.088
54 10 729.687
55 9 758.871
56 10 826.404
57 10 755.624
58 12 696.565
59 8 623.428
60 11 791.539
61 11 664.109
62 9 608.932
63 11 637.442
64 11 624.344
65 10 613.383
66 9 600.591
67 11 665.79
68 9 610.244
69 10 672.851
70 10 615.651
71 8 682.015
72 12 707.353
73 10 674.041
74 10 643.549
75 8 690.928
76 11 752.208
77 11 692.569
78 8 684.64
79 13 647.121
80 10 630.64
81 7 668.094
82 12 780.433
83 10 617.441
84 10 652.051
85 10 602.123
86 11 650.156
87 9 605.063
88 10 736.059
89 11 612.1
90 9 618.269
91 9 644.089
92 10 603.156
93 11 595.902
94 9 660.352
95 12 660.246
96 9 635.399
97 10 625.093
98 11 611.239
99 8 646.146
100 11 680.382
101 10 635.348
102 10 657.173
103 11 586.65
104 10 642.519
105 7 672.821
106 12 715.637
107 11 657.049
108 10 606.31
109 8 633.895
110 12 635.497
111 9 629.083
112 10 677.693
113 10 638.846
114 10 609.964
115 9 618.412
116 9 616.869
117 11 732.724
118 10 670.315
119 10 746.935
120 10 718.201
121 11 629.154
122 10 627.954
123 7 642.304
124 13 808.265
125 8 653.519
126 11 627.311
127 7 722.026
