#second results avg_latency(ms)
0 0 0
1 0 0
2 1 2379.97
3 2 3302.46
4 2 4170.39
5 2 4899.55
6 2 5863
7 2 6800.43
8 2 7470.59
9 2 8140.86
10 2 8938.53
11 1 9600.37
12 1 10442.9
13 2 11521.5
14 1 12679.9
15 1 13286.5
16 1 14090.4
17 2 15046.9
18 2 16076.3
19 2 16698.3
20 3 17333.3
21 2 18039.3
22 1 18965.7
23 1 19757.5
24 1 20817.2
25 1 21727.7
26 2 22703.9
27 3 23382
28 3 24085
29 1 24796.3
30 2 25662.1
31 1 26601
32 2 27513.9
33 1 28415.4
34 2 29206.3
35 1 29908.3
36 2 30746.1
37 1 31802
38 1 32680.3
39 1 33503.4
40 1 34494.2
41 1 35259.6
42 1 35936.4
43 3 36900.6
44 1 37713.4
45 2 38481
46 1 39450.3
47 2 40325.2
48 2 41091.8
49 2 41916.9
50 2 42859.4
51 1 43541.9
52 2 44344
53 1 45208.3
54 2 46132.5
55 1 47088.3
56 2 47874.9
57 1 48878
58 1 49551.1
59 1 50399.9
60 1 51427
61 1 52367.3
62 1 53243.5
63 2 54071.3
64 2 54783.4
65 2 55617.2
66 2 56382.1
67 2 57053.6
68 4 57799.2
69 1 58600.7
70 1 59294.1
71 2 60388.3
72 1 61244.2
73 3 62043.8
74 2 62945.9
75 2 63764.1
76 1 64775.9
77 1 65470.6
78 3 66167.7
79 2 66802.9
80 2 67553.2
81 2 68486.2
82 2 69253.5
83 2 69843.7
84 2 70929.8
85 1 71604.1
86 2 72538
87 1 73518.8
88 3 74188.9
89 1 74960.2
90 2 75891.2
91 1 76792
92 3 77463.5
93 1 78254.4
94 1 78943.5
95 2 80013.2
96 2 80820.9
97 2 81656
98 1 82680.3
99 1 83638.3
100 1 84272.4
101 2 85021.4
102 2 86097.6
103 1 87060.7
104 2 87779.1
105 2 88680.8
106 2 89414.5
107 2 90011.5
108 2 90685.4
109 2 91602.5
110 2 92506.8
111 2 93238.9
112 3 93954
113 2 94815.3
114 1 95506.5
115 2 96264.6
116 3 97189.2
117 2 97938.2
118 2 98889.9
119 1 99616.6
120 2 100331
121 1 101191
122 1 101957
123 2 102992
124 1 104135
125 2 104895
126 1 105776
127 2 106641
128 1 107408
129 1 108124
130 1 109160
131 1 110356
132 0 0
133 1 111472
134 2 112772
135 1 113572
136 2 114443
137 1 115316
138 1 116187
139 1 116933
140 1 117761
141 1 118902
142 1 119788
143 1 120647
144 2 121611
145 1 122455
146 1 123350
147 1 124507
148 0 0
149 1 125942
150 1 126988
151 1 127796
152 2 128570
153 1 129450
154 1 130145
155 2 131264
156 2 132007
157 2 133075
158 1 133987
159 1 134718
160 2 135483
161 1 136351
162 2 137272
163 2 138034
164 1 139070
165 1 140190
166 1 141129
167 1 141755
168 3 142437
169 1 143101
170 1 143737
171 2 144951
172 1 146212
173 1 147099
174 1 147959
175 1 148664
176 2 149477
177 2 150195
178 1 151068
179 1 151839
180 2 152622
181 1 153393
182 1 154255
183 2 155399
184 2 156366
185 1 157066
186 3 157778
187 1 158696
188 1 159422
189 2 160238
190 2 161146
191 1 162147
192 1 162817
193 1 163586
194 1 164409
195 1 165363
196 1 166392
197 3 167381
198 2 168312
199 1 169017
200 3 169674
201 1 170506
202 2 171365
203 1 172295
204 1 173158
205 0 0
206 1 174685
207 1 175856
208 1 176997
209 1 177712
210 2 178459
211 2 179440
212 1 180186
213 1 180702
214 2 181947
215 2 182888
216 2 183450
217 2 184484
218 2 185250
219 2 185918
220 1 186616
221 2 187632
222 1 188850
223 1 189641
224 1 190147
225 2 191122
226 1 192020
227 2 193022
228 1 194123
229 1 194762
230 2 195468
231 2 196244
232 3 197043
233 1 197857
234 2 198631
235 2 199490
236 2 200324
237 2 201227
238 1 202004
239 1 202707
240 1 203488
241 2 204486
242 1 205600
243 1 206696
244 0 0
245 1 208137
246 1 209314
247 2 210157
248 1 211013
249 1 212083
250 0 0
251 2 213540
252 1 214296
253 2 215247
254 1 216081
255 2 216800
256 2 217737
257 2 218791
258 1 219605
259 1 220510
260 1 221292
261 1 222158
262 1 222783
263 1 223475
264 2 224595
265 2 225410
266 2 226442
267 1 227485
268 1 228090
269 2 228777
270 2 229870
271 1 230802
272 1 231470
273 2 232458
274 1 233249
275 3 233961
276 2 234942
277 1 235752
278 3 236334
279 2 237233
280 1 238111
281 2 238847
282 1 239794
283 2 240695
284 1 241492
285 2 242184
286 2 243133
287 1 243954
288 2 244802
289 2 245749
290 1 246819
291 1 247797
292 0 0
293 1 249016
294 1 249919
295 2 250925
296 1 251749
297 1 252464
298 1 253292
299 2 254397
300 1 255316
301 1 256003
302 1 256918
303 1 257743
304 1 258627
305 1 259460
306 2 260636
307 1 261670
308 2 262464
309 1 263604
310 1 264272
311 2 265088
312 1 266083
313 1 266960
314 1 267922
315 1 268821
316 1 269806
317 1 270705
318 1 271701
319 1 272598
320 1 273270
321 2 274100
322 2 274681
323 2 275433
324 3 276369
325 1 276979
326 2 277842
327 1 278897
328 1 279723
329 2 280468
330 2 281533
331 1 282090
332 2 282773
333 2 283720
334 2 284691
335 1 285723
336 1 286450
337 3 287041
338 2 287729
339 2 288747
340 2 289594
341 2 290207
342 1 290894
343 2 291857
344 2 292856
345 3 293310
346 2 294102
347 1 295035
348 2 295997
349 1 296852
350 2 297680
351 1 298567
352 2 299490
353 2 300322
354 2 301186
355 1 301785
356 2 302593
357 2 303500
358 1 304089
359 2 305123
360 1 306101
361 2 306934
362 2 307850
363 1 308616
364 2 309452
365 1 310275
366 2 310991
367 2 311855
368 1 312781
369 1 313311
370 2 314399
371 1 315463
372 1 316174
373 2 317140
374 1 317935
375 2 318699
376 2 319675
377 1 320343
378 2 321142
379 2 322131
380 1 322877
381 2 323597
382 2 324432
383 3 325218
384 2 326036
385 2 326869
386 1 327710
387 2 328516
388 1 329375
389 1 329991
390 2 331119
391 1 332006
392 1 332697
393 2 333662
394 2 334403
395 1 335236
396 1 336264
397 1 337408
398 1 338344
399 2 339122
400 1 340024
401 1 340781
402 2 341681
403 1 342366
404 2 343160
405 2 344116
406 2 344806
407 1 345602
408 1 346372
409 1 347107
410 1 348249
411 1 349217
412 1 350030
413 1 350949
414 2 351885
415 2 352839
416 1 353571
417 2 354610
418 1 355459
419 2 356328
420 1 356978
421 2 357790
422 1 358576
423 2 359668
424 1 360856
425 1 361595
426 1 362304
427 2 363201
428 1 363847
429 2 364716
430 1 365585
431 1 366339
432 3 367265
433 2 367893
434 2 368778
435 3 369516
436 1 370430
437 1 371285
438 2 372291
439 1 373087
440 1 373951
441 1 375151
442 0 0
443 1 376348
444 1 377344
445 2 378499
446 1 379350
447 2 380061
448 3 380926
449 1 381835
450 1 382549
451 1 383381
452 1 384284
453 2 385267
454 1 386514
455 0 0
456 1 387801
457 1 389023
458 1 390016
459 1 390838
460 2 391767
