#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.10083 1 0.863499 1 1 0.6546 7 0 207.353
1 2.399 1.41667 8.6 2 1 0 5 0 95.8412
2 2.08508 2.07143 9.48024 3 2 0.210575 10 0 97.4554
3 0.693575 2.73333 22.9275 4 3 0.121761 18 0 98.4342
4 0.573668 2.45455 23.6701 3 5 0.16989 22 0 98.9353
5 0.803237 2 16.3657 2 8 0.158538 37 0 100.717
6 0.838245 1 10.7651 2 12 0.19617 55 0 103.711
7 1.28563 1.3 6.45631 2 18 0.216439 91 0 108.516
8 1.0246 1.2 3.05436 2 27 0.0936528 222 0 115.357
9 1.2507 1.6 1.82568 2 41 0.303361 255 0 126.224
10 1.11968 1.54545 0.961678 2 57 0.19479 313 40 140.611
11 0.940422 1.36364 0.535819 2 57 0.383502 79 31 137.322
12 0.771899 1 0.573544 2 35 0.656892 65 17 118.72
13 2.02961 1 0.609828 2 21 0.765256 30 8 109.841
14 1.3604 2.27273 1.2928 3 19 0.367206 80 4 110.311
15 0.92713 1.5 0.793524 4 28 0.248066 95 46 116.411
16 1.00689 1.76471 0.799235 4 25 0.309299 69 30 113.727
17 1.15264 1.875 1.50907 5 23 0.21922 87 34 115.266
18 1.12331 1.81818 1.05379 6 35 0.422133 87 45 124.713
19 1.07539 2 0.87257 8 43 0.253155 65 69 131.998
20 1.11793 1.8 0.644294 10 45 0.509101 58 37 134.157
21 1.09106 1.90909 0.8665 13 38 0.270157 64 47 133.351
22 0.942372 1.57143 0.856433 16 40 0.467588 82 60 133.502
23 0.953991 1.09091 0.686829 17 38 0.330628 55 21 131.523
24 1.24515 1.3 0.626566 19 30 0.502848 48 20 127.27
25 1.27955 1.63636 0.716422 27 26 0.507816 53 34 130.851
26 0.995738 1.45455 0.958699 33 24 0.320363 60 18 132.961
27 1.10187 1.33333 0.898624 34 25 0.15844 65 23 135.043
28 1.15901 1.14286 1.07025 34 23 0.261499 56 16 133.492
29 1.04989 1.72222 1.37554 36 23 0.24884 73 26 134.102
30 1.08224 1.63636 1.02548 31 28 0.237607 84 47 134.94
31 1.0882 1.63636 0.904833 31 28 0.368661 67 29 135.085
32 0.864797 1.90909 0.964037 31 27 0.162524 73 45 134.601
33 0.967958 2 0.805536 30 29 0.288349 58 45 135.278
34 1.26092 1.72727 0.877328 30 26 0.296448 60 35 134.329
35 1.23477 1.54545 1.54769 33 24 0.259461 75 23 135.093
36 1.33911 1.54545 1.24266 31 28 0.127229 81 37 135.96
37 1.15278 1.72727 1.07599 29 30 0.317989 74 29 135.852
38 0.926283 1.6 0.832234 29 30 0.212058 68 43 135.63
39 0.742982 1 0.701485 29 28 0.258376 50 10 133.436
40 0.652663 1.10526 0.662086 23 21 0.524826 63 33 122.495
