#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.46713 1 0.495113 1 1 0.504887 10 0 204.262
1 1.15711 1.81818 21.8533 2 1 0.190617 6 0 95.7788
2 0.553459 1.4 12.9675 2 2 0.255484 13 0 96.1615
3 1.13972 1 9.31202 2 3 0.118651 23 0 97.3326
4 0.956879 1.63158 7.55479 2 5 0.049968 49 0 98.5706
5 0.570395 1 4.57705 2 8 0.291408 68 0 100.118
6 0.799467 1 2.71269 2 12 0.192323 112 0 103.28
7 0.828535 1 1.85549 2 18 0.178901 137 0 107.777
8 1.12083 1 0.882516 2 27 0.0960136 198 4 114.165
9 0.873886 1.18182 0.623099 3 30 0.501474 78 32 115.045
10 0.92677 1.63636 0.561142 3 20 0.513006 65 33 109.231
11 0.952904 1.72727 0.807939 3 13 0.428976 74 8 104.974
12 0.888141 1.18182 0.985204 3 12 0.0889536 65 10 104.646
13 0.619623 1 0.917847 3 13 0.208339 76 0 104.719
14 0.536546 1.09091 0.529523 2 13 0.49694 67 12 103.553
15 0.900511 1.25 0.622197 1 7 0.328243 55 0 99.5258
16 1.41944 1 0.743082 1 5 0.290295 45 0 97.9677
17 0.692891 1 2.10983 2 5 0.32871 35 0 98.4249
18 0.921849 1 1.65319 2 8 0.268275 59 0 100.492
19 0.846043 1.09091 0.948303 2 12 0.22355 105 0 103.444
20 0.936627 1 0.708548 2 13 0.208409 62 4 103.789
21 1.22846 1.45455 0.717613 2 10 0.407808 69 6 102.056
22 1.00196 1.90909 2.6517 3 10 0.0354977 64 0 103.103
23 0.747784 1 2.08246 3 15 0.0795795 97 0 106.745
24 0.665057 1 0.999943 3 23 0.292213 131 0 112.121
25 0.626641 1.1 0.490987 2 26 0.467057 63 20 111.793
26 1.07379 1 0.390976 2 13 0.636854 45 5 103.349
27 0.631114 1.05 1.59385 2 8 0.197476 60 1 100.788
28 1.21392 1 0.854535 2 12 0.24507 87 0 103.518
29 0.650308 1.18182 0.551222 3 13 0.453658 53 14 104.303
30 0.581344 1.2 0.810002 2 8 0.189781 60 0 101.268
31 0.520494 1 0.991908 2 7 0.355063 69 2 99.7151
32 2.45632 1.1 0.421202 1 8 0.51029 33 1 99.2184
33 1.3503 1.3 1.37644 2 6 0.528547 37 0 99.3246
34 0.678403 1.38889 2.96447 3 9 0.211819 59 0 102.182
35 0.670527 1.11111 1.23077 2 14 0.0192981 160 0 105.329
36 1.02397 1 0.519287 2 19 0.478435 76 8 107.348
37 0.74578 1.83333 0.886873 2 12 0.228197 92 13 103.755
38 0.625717 1 0.963776 2 12 0.198093 76 7 103.646
39 0.626252 1 0.551368 2 13 0.447902 55 7 103.745
40 0.448201 1 0.771176 2 8 0.35318 56 0 100.585
41 1.06191 1.21429 0.759378 1 7 0.358759 78 0 99.4083
42 2.47076 1 0.208414 1 6 0.708763 11 0 98.2168
43 1.56094 1.36364 1.89837 2 5 0.412872 33 0 98.6471
44 0.87007 1.81818 3.4773 3 8 0.194039 49 0 101.49
45 0.866325 2.08333 1.85514 3 12 0.0959864 136 0 104.426
46 0.818003 1.4 1.67928 3 18 0.110819 151 0 108.768
47 0.968013 1 0.850478 3 27 0.291932 136 34 114.525
48 1.02193 1.72727 0.604936 3 26 0.386932 56 44 113.575
49 1.04783 1.8 0.652019 3 20 0.408387 60 30 110.255
50 0.98446 1.54545 0.835192 4 16 0.225248 70 14 108.215
51 0.934313 1.80952 1.14113 4 15 0.181382 93 17 107.222
52 0.823362 1.81818 1.22901 4 19 0.219363 113 10 109.973
53 1.06702 1.81818 0.836331 4 27 0.319192 84 61 114.849
54 1.08496 1.81818 0.759618 5 27 0.421308 66 38 115.645
55 1.2518 1.9 0.828764 6 25 0.211001 75 29 115.385
56 1.22448 1.75 0.786517 9 27 0.281671 69 36 118.077
57 1.15151 1.8 0.857475 13 27 0.379642 82 53 120.469
58 1.06405 1.81818 0.88554 17 29 0.342649 73 48 124.965
59 1.29538 1.72727 0.651827 20 31 0.392298 73 41 128.31
60 1.12375 1.5 0.695315 28 29 0.341786 57 23 132.425
61 1.10458 1.75 0.619517 30 25 0.450354 66 38 130.624
62 0.97854 1.8 0.820141 34 20 0.267262 63 28 129.869
63 0.895222 1.90476 1.66622 37 19 0.0990885 96 19 131.463
64 0.86063 1.7 0.981194 33 26 0.234468 97 49 133.868
65 0.760311 1 0.609733 30 29 0.364042 55 25 132.754
66 0.874213 1.09091 0.461837 25 19 0.540453 46 14 122.083
67 1.00806 1.6 0.766103 24 10 0.344528 68 8 114.947
68 1.01105 1.8 1.43789 27 9 0.149319 60 0 116.211
69 0.745266 1.17391 1.3978 29 14 0.0714521 112 6 121.783
70 0.708877 1 0.678263 23 21 0.35346 90 11 122.767
71 1.07755 1.2 0.462192 18 15 0.633552 46 14 114.667
72 0.839411 1.6 1.20312 22 9 0.400495 48 0 113.524
73 0.897704 1.14286 1.46685 20 12 0.064991 89 5 114.184
74 0.478572 1 0.657829 20 18 0.360523 77 26 118.064
75 1.01292 1.5 0.481793 10 13 0.543569 65 10 108.29
76 0.833159 1.66667 1.46907 11 7 0.441678 47 0 105.177
77 0.970824 1.45455 1.43189 10 11 0.197759 80 0 107.282
78 1.06973 1.7 0.981177 10 17 0.150821 126 2 112.012
79 0.927648 1.52381 1.02933 12 20 0.181191 124 19 114.587
80 0.937351 1 0.665709 13 23 0.429679 53 28 116.104
81 1.01683 1.45455 0.512321 14 17 0.535312 57 23 113.603
82 0.975542 1 0.966248 16 10 0.316801 45 2 111.857
83 1.01677 1 0.894955 18 11 0.103361 62 0 112.466
84 0.975278 1.6 1.43664 21 12 0.242164 86 7 114.488
85 0.548315 1 0.849591 22 18 0.361684 94 18 119.463
86 0.740087 1.1 0.492451 12 17 0.499445 60 16 111.954
87 0.65077 1 0.671377 10 9 0.471714 47 2 106.342
88 0.694029 1.33333 0.763988 7 6 0.197627 58 4 102.24
89 0.566777 1.15 2.02795 5 5 0.125543 55 0 100.298
90 0.713311 1.09091 1.29309 3 8 0.310357 81 0 101.082
91 1.10726 1.09091 0.823843 2 12 0.267279 88 5 103.376
92 1.13339 1.5 0.793538 3 12 0.316356 62 11 104.179
93 0.862537 1.27273 0.921252 4 12 0.143037 73 0 104.916
94 0.786813 1 1.13903 4 12 0.205915 71 6 104.456
95 0.688521 1 0.617175 3 16 0.450283 66 15 106.235
96 0.884316 1.1 0.516495 2 11 0.534119 51 2 102.612
97 0.775014 1.27273 1.56148 2 6 0.227502 38 0 99.4789
98 0.720195 1 1.03522 2 9 0.155169 79 0 101.51
99 0.835354 1 0.890505 2 11 0.229579 76 4 102.56
100 0.804945 1 0.932759 2 11 0.30246 66 1 102.571
101 0.847961 1 0.681344 2 12 0.347283 58 5 103.422
102 0.738476 1 0.796844 2 9 0.141334 52 0 101.764
103 0.688165 1 1.41837 2 8 0.272013 57 1 100.855
104 0.95037 1 0.872679 2 12 0.383924 73 6 103.466
105 0.885764 1 0.783256 2 12 0.239878 59 1 103.557
106 1.38881 1 0.673844 2 10 0.361675 47 0 102.506
107 0.936121 1.63636 0.942163 3 10 0.142823 81 6 103.218
108 0.621542 1 1.49361 3 11 0.103309 69 0 103.88
109 1.19435 1.2 0.646487 2 17 0.426366 81 15 106.049
110 1.29002 1.6 0.625464 3 15 0.440149 66 18 106.159
111 1.01902 1.58333 0.94758 4 13 0.205353 78 8 105.732
112 0.949198 1.4 0.77642 5 15 0.218895 67 12 107.377
113 1.05465 1.71429 1.29118 5 13 0.201942 87 18 106.344
114 1.02573 1.27273 0.875475 6 19 0.301731 90 37 110.74
115 0.856207 1.4 0.682952 7 20 0.305705 59 29 111.416
116 0.962357 1.58333 0.666544 6 15 0.392755 78 17 108.004
117 0.792032 1.1 0.77548 7 12 0.250008 54 1 106.651
118 1.06 1.2 0.607494 6 10 0.366948 60 0 104.542
119 1.08073 1.59091 2.51122 7 8 0.133104 68 1 104.076
120 1.10048 1.9 2.50301 8 12 0.383014 58 0 107.119
121 0.86607 1.27273 1.81904 9 18 0.262608 99 0 111.816
122 0.842138 1.1 0.879843 9 27 0.224444 155 4 118.981
123 0.848316 1.05 0.828962 8 26 0.295845 83 18 116.708
124 1.02546 1 0.446395 7 24 0.675617 47 11 113.815
125 1.30031 1.45455 0.917721 8 14 0.402617 57 10 109.438
126 1.14939 1.7 0.864236 12 18 0.313986 67 28 114.18
127 1.14934 1.8 0.895947 16 19 0.0981463 75 22 117.48
128 1.15062 1.7619 1.21229 21 22 0.242574 85 40 123.072
129 1.14443 1.63636 0.754564 26 30 0.321577 83 57 132.209
130 1.11224 1.8 0.75959 29 27 0.339169 58 35 131.866
131 0.943207 1.81818 0.726124 32 24 0.337084 79 25 131.613
132 0.764688 1.11111 0.999154 35 20 0.283533 70 20 130.658
133 1.09777 1.63636 0.50421 29 23 0.655028 53 32 127.749
134 1.02973 1.45455 1.06574 36 15 0.3823 63 5 127.873
135 1.02084 1.2 0.870111 42 17 0.146781 75 16 132.559
136 0.892341 1.58333 0.778811 42 15 0.286013 72 22 131.169
137 1.09862 1 0.748518 41 13 0.230972 50 2 129.795
138 0.925025 1.52381 1.90077 46 11 0.106311 77 7 130.874
139 1.1205 1.41667 1.20282 43 16 0.339763 98 5 132.276
140 1.1028 1.9 1.17765 42 17 0.172866 104 9 133.014
141 1.06837 1.81818 1.17188 41 18 0.252775 74 23 133.061
142 1.1802 1.45455 0.934377 40 19 0.133309 83 32 133.224
143 0.865969 1.81818 0.919419 40 18 0.178762 76 25 132.376
144 1.01495 2 0.891083 38 18 0.16491 97 16 131.663
145 1.06383 1.5 1.03607 41 18 0.290082 104 26 132.901
146 1.04989 1.8 1.14746 41 18 0.0812451 80 25 133.01
147 0.99413 2 0.955694 40 19 0.405621 73 15 132.933
148 0.99202 1.83333 1.25224 40 19 0.187989 74 27 133.355
149 0.921895 1.9 1.0017 37 22 0.169492 84 39 133.818
150 1.1657 1.90909 0.86413 36 23 0.15345 78 44 133.917
151 1.21378 1.7619 1.25353 36 20 0.207629 103 25 132.072
152 1.02658 1.90909 0.927307 36 23 0.260729 89 50 133.452
153 1.25996 1.63636 0.877741 36 22 0.129682 72 35 132.973
154 1.11923 1.9 0.751391 37 20 0.286673 73 25 131.652
155 0.953846 1.81818 0.801632 39 16 0.284172 79 22 129.967
156 1.29229 1.81818 0.902412 42 14 0.138425 76 25 130.845
157 1.02021 1.66667 2.20334 45 13 0.119434 70 7 132.566
158 1.24518 1.9 2.00305 42 17 0.227413 84 0 132.97
159 1.22002 1.83333 1.50512 39 20 0.153365 134 0 133.684
160 1.26565 1.6 1.34728 36 23 0.175769 105 3 134.192
161 1.2098 1.63636 0.91043 33 26 0.112387 111 33 134.527
162 1.14339 1.95 1.18896 33 24 0.123857 117 33 133.439
163 1.19233 1.90909 0.9619 33 26 0.24245 79 53 134.098
164 1.19789 1.72727 0.795488 33 25 0.296789 63 44 133.01
165 1.34456 2 0.99873 34 21 0.350966 61 26 131.457
166 0.117102 -nan 0.852001 38 21 0.162036 63 24 110.305
167 0 -nan 0.60808 0 20 0.539654 1 0 104.969
