#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 1 9077.2
10 0 0
11 0 0
12 1 12418.7
13 0 0
14 1 13682.9
15 0 0
16 1 15929
17 1 16324.6
18 1 17467.7
19 3 18103
20 1 18448.7
21 2 19630.1
22 1 20079.9
23 3 20687.8
24 2 21122.8
25 4 21679.4
26 2 22010.8
27 1 23023.9
28 9 22400.7
29 1 22966.9
30 10 23032.4
31 6 22015.1
32 3 21940.7
33 22 20880.7
34 11 18078.8
35 9 17310.2
36 1 17187.7
37 13 16638
38 12 15203.3
39 28 12586.5
40 1 10545.6
41 27 8859.24
42 0 0
43 2 7718.79
44 3 8450.41
45 1 9124.19
46 5 9271.01
47 0 0
48 0 0
49 0 0
50 0 0
51 1 14074.7
52 0 0
53 3 15135.4
54 7 15289.4
55 0 0
56 0 0
57 0 0
58 1 18560.2
59 2 19302.3
60 6 19465.9
61 15 18255.4
62 60 12159.5
63 4 6402.07
64 2 6505.2
65 12 6213.34
66 6 5575.66
67 2 5808.41
68 10 5586.29
69 7 4993.49
70 2 4902.46
71 4 5532.79
72 3 5818.63
73 7 5796.18
74 2 5980.14
75 11 5632.05
76 6 4777.91
77 3 4756.18
78 7 4946.69
79 4 5027.52
80 6 4905.24
81 4 4666.5
82 6 4884.59
83 4 4883.22
84 7 4887.29
85 3 4668.85
86 7 4794.47
87 4 4532.11
88 7 4449.86
89 3 4610.18
90 5 5012.94
91 7 4450.01
92 2 4460
93 5 4621.83
94 9 4627.14
95 3 4360.13
96 3 4733.5
97 7 4500.91
98 4 4758.37
99 5 4393.92
100 8 4551.91
101 3 4485.85
102 3 5031.49
103 7 4439.4
104 2 4554.91
105 2 5202.6
106 8 5161.75
107 4 5179.84
108 7 5183.01
109 2 5338.1
110 9 5303.95
111 2 5088.04
112 2 5762.49
113 7 5655.07
114 1 5937.23
115 2 6668.35
116 12 6029.65
117 5 5560.94
118 4 5538.8
119 7 5286.6
120 4 5447.97
121 9 5118.82
122 6 4590.59
123 3 4790.75
124 3 5213.71
125 9 4637.38
126 6 4567.72
127 1 4854.44
128 3 5398.43
129 9 5269.32
130 2 5377.43
131 9 5141.82
132 3 4755.42
133 9 4650.01
134 7 4117.86
135 1 4428.94
136 3 4694.4
137 7 4596.32
138 2 4728.9
139 8 4726.02
140 2 4825.97
141 2 5191.76
142 8 5101.22
143 3 5168.57
144 6 5539.1
145 5 5094.62
146 6 5400.55
147 3 5077.14
148 10 4850.11
149 2 4942.75
150 7 4740.6
151 3 4895.24
152 6 5066.83
153 3 5199.53
154 5 5494.36
155 6 5099.14
156 4 5269.07
157 8 4828.86
158 3 5038.79
159 5 4847.23
160 9 4749.14
161 2 4828.9
162 10 4680.13
163 0 0
164 3 4942.45
165 8 4974.19
166 3 4786.33
167 9 4961.34
168 4 4627.74
169 4 4628.61
170 2 5212.33
171 10 4623.38
172 6 4336.78
173 3 4199.83
174 3 4524.91
175 7 4791.1
176 2 5069.62
177 7 5028.44
178 4 4627.92
179 5 5065.84
180 6 4681.29
181 2 5180.85
182 7 4820.29
183 3 4976.02
184 8 4688.7
185 3 4725.71
186 7 4806.78
187 2 4898.33
188 9 5186.62
189 2 5029.19
190 9 4845.12
191 1 5038.61
192 3 5268.71
193 8 4985.25
194 8 4863.29
195 4 4535.08
196 3 4730.65
197 5 4738.43
198 3 4956.33
199 7 4783.65
200 7 4923.7
201 4 4491.86
202 7 4593.9
203 5 4377.82
204 3 4360.85
205 8 4370.13
206 1 4384.98
207 6 4982.19
208 2 4859.41
209 2 5209.82
210 9 5224.23
211 2 5627.99
212 4 6038.61
213 6 5780.92
214 4 5737.68
215 4 6045.29
216 3 6134.8
217 7 6262.23
218 7 6072.09
219 6 5353.89
220 9 4788.17
221 3 4771.89
222 7 5236.79
223 2 4992.29
224 8 5062.72
225 4 4899.43
226 5 5107.06
227 4 4992.18
228 4 5162.85
229 6 5131.56
230 3 5361
231 9 4898.68
232 8 4523.98
233 2 4508.67
234 6 4580.41
235 4 4769.61
236 4 4908.75
237 7 4532.62
238 3 4914.35
239 7 4850.4
240 2 4893.42
241 7 4904.56
242 2 4683.07
243 6 5129.09
244 7 4892.98
245 3 4972.5
246 6 4637.34
247 4 4963.26
248 6 4884.09
249 3 4936.37
250 9 5067.39
251 2 4512.71
252 8 4987.5
253 3 4866.03
254 0 0
255 9 5567.39
256 2 5191.18
257 8 5367.78
258 2 5465.67
259 4 5954.28
260 8 5455.97
261 6 5134.19
262 3 5270.8
263 10 4925.21
264 8 4325.16
265 2 4583.85
266 2 4643.83
267 8 4948.41
268 2 4984.67
269 5 5242.69
270 6 4877.21
271 1 5591.02
272 7 5387.87
273 8 5117.72
274 3 5078.19
275 5 5014.09
276 5 4913.99
277 3 5379.14
278 7 4923.2
279 3 5137.53
280 7 4961.49
281 8 4924.16
282 3 4643.04
283 2 5467.55
284 7 5535.4
285 2 5657.49
286 6 5771.85
287 2 6134.78
288 6 5909.8
289 7 5831.34
290 3 5420.54
291 7 5744.39
292 3 5530.08
293 9 5616.09
294 2 5086.85
295 8 5265.76
296 4 5292.15
297 6 5027.17
298 3 5434.52
299 8 5348.78
300 3 5152.56
301 8 5340.75
302 3 4799.03
303 6 4929.25
304 2 4894.03
305 4 5627.36
306 6 5576.31
307 3 5983.9
308 9 5690.27
309 2 5500.96
310 9 5389.96
311 3 5322.93
312 7 4949.08
313 2 5178.03
314 7 5727.72
315 2 5423.19
316 2 6060.47
317 12 5643.26
318 7 4900.04
319 3 4652.04
320 9 4698.54
321 2 4401.77
322 6 4582.65
323 1 4603.48
324 6 5367.26
325 5 4893.06
326 1 5033.63
327 2 5987.77
328 10 5785.32
329 7 5385.95
330 4 5081
331 11 4775.42
