#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.92431 1 1.74203 1 1 0.535459 5 0 121.536
1 1.65634 1.2 3.05446 2 2 0.396977 10 0 96.5251
2 0.820919 1.6 8.86442 3 3 0.0418031 20 0 97.9358
3 0.972873 1.57895 11.0951 3 5 0.20731 24 0 99.1911
4 0.914534 1.6 8.43666 3 8 0.348057 35 0 101.065
5 0.638269 1 4.18994 3 12 0.196132 80 0 104.473
6 0.944365 1.25 2.19911 2 18 0.0784705 154 0 108.781
7 0.928296 1 1.51338 2 27 0.121234 172 0 115.457
8 1.53082 1 0.660603 2 41 0.303643 113 22 125.169
9 1.46776 1 0.596248 3 39 0.610179 71 25 123.044
10 1.01525 1.54545 0.619786 5 34 0.46035 60 30 121.161
11 0.915188 1.72727 0.725608 6 26 0.393111 58 37 116.425
12 0.883912 1.54545 0.789161 6 21 0.346884 63 19 113.335
13 0.651624 1 1.00066 6 18 0.194323 88 9 110.824
14 0.562808 1.1 0.585052 4 21 0.445457 52 12 110.041
15 0.596611 1.375 0.482722 2 13 0.5053 49 7 104.467
16 0.791074 1 1.57328 2 7 0.184947 58 1 100.268
17 0.688463 1 1.25364 2 11 0.296287 57 0 102.814
18 1.22194 1 0.686742 2 16 0.288042 65 9 106.448
19 0.986945 1 0.635482 3 15 0.486849 45 10 106.172
20 1.0148 1.14286 1.44701 3 12 0.106674 69 1 105.282
21 0.966079 1.90909 1.35312 3 18 0.311262 73 15 108.635
22 1.23811 1.81818 1.09265 3 27 0.346673 82 43 115.338
23 0.81768 1.45455 0.780041 4 36 0.276383 78 42 124.097
24 0.780355 1 0.646751 4 31 0.363955 45 7 119.185
25 0.706927 1.10526 0.587587 3 21 0.571545 70 28 110.249
26 1.48887 1.4 0.958745 2 14 0.665792 31 6 104.632
27 0.761586 1 0.866192 3 18 0.331666 68 12 109.411
28 1.01749 1.22222 0.850776 3 17 0.13112 73 2 108.051
29 0.718969 1 0.825013 3 17 0.378003 59 25 108.237
30 0.703797 1.1 0.830107 2 15 0.123464 57 8 106.101
