#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 1 3123.52
4 1 3932.87
5 1 4892.51
6 1 5940.72
7 1 7248.34
8 1 7433.69
9 2 8804.82
10 1 8704.29
11 1 9952.81
12 4 10165.6
13 0 0
14 3 11655.8
15 2 11657.7
16 8 11979.8
17 8 11216.4
18 7 10958.8
19 2 11162.3
20 10 11220.4
21 21 8890.68
22 20 5835.66
23 4 4359.38
24 10 4013.84
25 2 3846.67
26 8 3807.09
27 4 3675.07
28 7 3404.83
29 1 3568.92
30 2 4273.43
31 9 4331.14
32 4 3952.7
33 6 4014.21
34 3 4019.37
35 13 3298.45
36 4 2443.17
37 2 3284.07
38 10 2754.7
39 6 2148.34
40 0 0
41 5 3190.75
42 4 3186.63
43 2 3873.61
44 3 4209.56
45 3 4586.83
46 4 4836.41
47 8 4999.5
48 5 4421.01
49 6 4285.33
50 5 4254.21
51 8 3657.95
52 8 3099.37
53 1 3720.2
54 4 3795.65
55 3 4011.56
56 3 4486.94
57 2 5279.75
58 2 5578.18
59 3 6198.14
60 2 6919.78
61 7 6693.52
62 5 6746.74
63 22 4816.95
64 10 2945.14
65 1 3104.79
66 7 2915.11
67 2 2628.02
68 1 3741.78
69 6 3842.7
70 2 4076.12
71 7 4195.66
72 12 3457.24
73 1 2881.59
74 1 3705.15
75 4 4585.89
76 12 3562.08
77 4 3200.26
78 7 2855.33
79 4 2725.35
80 7 3071.65
81 2 2517.93
82 0 0
83 2 4834.27
84 3 5047.19
85 2 5609.9
86 1 6314.45
87 4 6805.72
88 2 7284
89 16 6153.56
90 14 4575.91
91 7 3223.86
92 5 2940.17
93 2 3386.92
94 1 4373.45
95 3 4962.26
96 14 3904.03
97 2 3131.66
98 9 3472.44
99 4 2967.15
100 6 2628.06
101 2 3292.15
102 8 3117.2
103 7 2452.8
104 2 2791.47
105 7 2676.01
106 0 0
107 0 0
108 2 5219.15
109 3 5417.77
110 1 5957.19
111 1 6596.64
112 7 6996.32
113 2 6991.88
114 11 7064.07
115 1 6947.7
116 2 7147.42
117 7 7128.01
118 2 7278.7
119 17 6770.54
120 3 5521.26
121 16 4755.82
122 2 3833.91
123 3 4342.94
124 8 4107.74
125 2 4413.07
126 7 4594.38
127 1 4568.02
128 10 4631.97
129 2 4457.61
130 2 4806.89
131 8 5003.26
132 3 5056.11
133 8 4561.79
134 5 4244.61
135 3 4723.03
136 2 4888.08
137 3 5504
138 8 5670.63
139 2 5329.43
140 8 5607.27
141 4 5091.79
142 9 4875.24
143 3 4892.18
144 6 4787.44
145 4 5008.69
146 4 5289.31
147 7 4835.11
148 6 4556.21
149 2 5194.13
150 2 5784.08
151 10 5060.64
152 7 4556.89
153 3 4467.71
154 8 4567.92
155 3 4540.55
156 8 4596.01
157 2 4569.52
158 2 5131.77
159 6 5287.7
160 1 5333.78
161 3 5921.92
162 9 5645.37
163 10 5120.63
164 2 4518.11
165 12 4489.07
166 6 3304.93
167 9 2947.78
168 1 3136.45
169 3 3456.65
170 1 3784.73
171 6 4819.38
172 1 4619.65
173 3 5368.64
174 0 0
175 11 5690.95
176 12 4733.03
177 15 3108
178 2 2707.75
179 2 3009.47
180 6 3026.57
181 1 3349.1
182 1 4126.26
183 2 4878.06
184 7 5120.22
185 12 4033.54
186 3 3572.17
187 8 3605.96
188 6 2626.84
189 7 3076.94
190 2 2927.68
191 2 3452.99
192 1 4125.52
193 4 4666.15
194 2 5159.98
195 1 6163.91
196 9 5891
197 3 5729.86
198 10 5270.93
199 5 4916.44
200 9 4260.68
201 4 4131.78
202 10 3601.92
203 6 2966.86
204 1 3414.76
205 1 3962.41
206 10 4071.8
207 3 3717.01
208 7 4022.66
209 5 3788.57
210 4 3687.33
211 4 3698.67
212 6 3727.16
213 2 3801.67
214 3 4605.09
215 20 3560.35
216 0 0
217 4 3082.07
218 6 2928.79
219 2 3377.74
220 8 3032.96
221 7 2891.17
222 3 2825.38
223 2 3281.46
224 3 3526.02
225 5 3949.47
226 6 3791.16
227 4 3835.87
228 9 3587.13
229 3 3238.13
230 7 3371.13
231 2 2911.04
232 2 4193.58
233 1 4544.68
234 9 4618.55
235 10 3963.02
236 2 3759.72
237 8 3418.42
238 4 3475.61
239 6 3253.68
240 10 2807.82
241 0 0
242 5 3226.5
243 5 3039.95
244 2 3585.82
245 3 4104.17
246 3 4406.26
247 7 4179.84
248 9 3767.24
249 8 3294
250 2 3405.32
251 5 3332.25
252 4 3311.91
253 4 3800.3
254 8 3366.82
255 5 3371.79
256 4 3222.77
257 8 3095.59
258 1 3209.65
259 4 3592.05
260 8 3531.72
261 4 3185.6
262 5 3304.76
263 3 3396.76
264 5 3740
265 7 3491
266 4 3289.48
267 6 3523.23
268 3 3512.71
269 4 4059.54
270 3 4423.4
271 5 4406.56
272 6 4384.96
273 11 3804.83
274 3 3035.51
275 7 3351.1
276 2 3149.53
277 2 3793.2
278 8 4014.06
279 1 3769.58
280 2 4638.17
281 10 4611.08
282 3 4305.81
283 7 4059.1
284 3 4276.43
285 7 4423.51
286 4 4196.33
287 4 4252.92
288 6 4309.27
289 8 3723.43
290 4 4072.64
291 6 3408.12
292 4 3839.73
293 4 3832.69
294 7 3641.43
295 4 3696.37
296 11 3217.4
297 1 2727.47
298 3 3771.48
299 4 4080.05
300 1 4461.33
301 1 4980.29
302 4 5804.08
303 2 5828.97
304 1 6347.01
305 1 7925.92
306 10 7513.52
307 0 0
308 7 8055.26
309 27 5204.03
310 4 3096.49
311 8 3099.33
312 1 3507.54
313 4 3923.47
314 6 3537.93
315 2 4143.43
316 3 4375.54
317 1 5392.94
318 8 4924.66
319 7 4878.65
320 1 4674.61
321 4 5296.32
322 6 5026.93
323 3 5177.05
324 11 4814.84
325 4 4366.63
326 3 4820.23
327 9 4504.26
328 1 4145.79
329 5 5101.7
330 6 4626.21
331 4 4892.25
332 14 3955.65
333 4 3318.81
334 5 3096.38
335 2 3613.4
336 3 4281.29
337 7 4640.14
338 2 4303.36
339 9 4397.42
340 4 4111.07
341 6 3651.05
342 2 4222.47
343 3 4457.8
344 10 4362.26
345 6 3504.03
346 2 3948.89
347 2 4346.48
348 5 4831.17
349 6 4559.57
350 3 4899.94
351 8 4589.65
352 6 4350.4
353 3 4603.37
354 3 4927.94
355 7 4958.38
356 3 4566.7
357 8 5001.3
358 3 4509.6
359 9 4692.78
360 2 4417.34
361 2 5208.54
362 10 4924.25
363 3 4219.37
364 4 4707.67
365 3 4950.78
366 8 4706.47
367 10 4054.32
368 2 4189.24
369 1 4412.42
370 7 5010.01
371 2 5090.7
372 2 5428.39
373 8 5257.67
374 2 5554.32
375 10 5605.14
376 1 4948.76
377 2 5754.77
378 10 5446.45
379 10 4597.15
380 2 5002.04
381 6 4621.95
382 3 4584.56
383 7 4895.71
384 4 4723.17
385 8 4332.93
