#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 1 8315.63
9 0 0
10 0 0
11 1 11366.1
12 0 0
13 0 0
14 1 14788
15 0 0
16 0 0
17 1 17145.5
18 1 18421.7
19 3 18405
20 2 19305.6
21 6 19225.2
22 5 19129.8
23 1 19346.4
24 0 0
25 7 20813.5
26 8 20511.7
27 5 19812.1
28 2 20339.1
29 3 20967.4
30 3 21123.5
31 0 0
32 21 20869.4
33 0 0
34 10 19487.9
35 44 15695.6
36 10 11296.9
37 5 10739.5
38 7 9881.4
39 21 8367.22
40 10 6277.76
41 2 6292.17
42 8 6065.18
43 9 5639.09
44 2 5369.84
45 1 6310.61
46 9 6231.66
47 2 6352.99
48 8 6495.73
49 3 5832.87
50 8 5947.36
51 3 5670.26
52 3 6261.86
53 7 5926.34
54 1 5963.85
55 8 6086.74
56 1 6106.34
57 3 7092.11
58 9 6979.81
59 1 6867.06
60 9 6870.57
61 1 6968.5
62 1 7663.6
63 9 7604.59
64 2 7579.71
65 0 0
66 12 8367.31
67 18 6633.93
68 10 4683.13
69 2 4147.87
70 2 4945.44
71 9 4586.83
72 1 4599.01
73 1 5116.24
74 2 6237.03
75 2 7067.55
76 7 6718.92
77 1 7145.18
78 13 6616.54
79 4 5960.26
80 3 6462.09
81 7 6365.96
82 2 6169.4
83 3 7180.56
84 1 7938.56
85 17 6760.55
86 2 5585.68
87 0 0
88 11 6121.52
89 1 6514.89
90 9 6164.34
91 1 6091.72
92 10 6186.45
93 8 5178.22
94 2 5238.71
95 1 5971.68
96 8 6003.23
97 1 6499.65
98 2 6995.86
99 10 7083.28
100 9 6270.93
101 7 5606.18
102 3 5156.16
103 3 5917.32
104 8 5417.39
105 1 5889.56
106 3 6222.91
107 8 6162.45
108 1 6393.36
109 8 6907.57
110 2 6684.08
111 11 6224.54
112 4 5910.75
113 4 5687
114 5 6065.13
115 5 5966.16
116 0 0
117 1 6806.36
118 3 7758.3
119 12 7131.15
120 7 6407.53
121 3 6634.81
122 7 6540.61
123 1 7154.14
124 11 6559.6
125 3 6105.8
126 4 6512.65
127 3 6797.13
128 0 0
129 0 0
130 19 7412.47
131 2 6622.74
132 2 6912.5
133 14 6134.32
134 3 5577.16
135 11 5449.53
136 1 5169.91
137 5 5801.13
138 6 5236.44
139 1 5305.03
140 4 5895.74
141 1 6338.03
142 6 6688.45
143 0 0
144 19 6486.89
145 1 5904.6
146 2 6126.54
147 8 6213.62
148 1 6048.27
149 11 5768.8
150 3 5530.84
151 6 5737.61
152 9 5666.79
153 2 5442.45
154 4 5861.76
155 6 5396.17
156 10 4981.9
157 2 4838.88
158 2 5507.73
159 8 5200.88
160 2 5400.71
161 0 0
162 10 6386.58
163 7 5694.86
164 2 5636.23
165 2 6190.15
166 7 6191.66
167 1 6092.28
168 11 6250.72
169 1 5934.08
170 4 6729.56
171 8 6006.63
172 3 6292.28
173 1 6871.42
174 15 6142.41
175 2 5800.9
176 9 5680.42
177 9 4401.62
178 1 4616.05
179 2 5392.03
180 2 6150.69
181 9 5953.79
182 6 5528.16
183 3 5435.01
184 2 6076.5
185 9 6093.56
186 1 5629.22
187 4 6489.41
188 5 6390.91
189 4 6610.36
190 7 6275.91
191 1 7129.15
192 3 7431.28
193 2 7559.56
194 3 8134.63
195 9 8110.5
196 6 7667.23
197 2 7889.33
198 5 8311.54
