#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.31547 1 0.000229332 1 1 0.999924 2 0 122.906
1 3.97879 1.18182 4.5 2 1 0 4 0 95.9054
2 3.10501 1.45455 8.82772 3 2 0.360322 6 0 97.3884
3 2.68769 2.1 9.2372 4 3 0.174333 10 0 98.7448
4 1.87142 2.90909 12.9858 5 5 0.36045 16 0 100.292
5 0.646083 3.36364 24.5526 6 8 0.163983 28 0 103.277
6 0.85867 2.81818 13.8977 4 12 0.121897 57 0 104.914
7 0.970198 1.90909 8.33609 4 18 0.209696 92 0 108.789
8 0.867386 1.90909 5.84173 4 27 0.156208 140 0 115.435
9 0.90633 1.36364 2.27442 4 41 0.103581 342 0 127.341
10 0.881628 1.68182 1.79511 4 55 0.085705 354 0 139.491
11 1.03424 1.81818 0.960859 3 56 0.0473014 304 90 139.388
12 1.00798 1.9 0.498236 3 56 0.532896 63 41 133.968
13 1.02307 1.90909 0.529083 3 32 0.575339 56 49 117.517
14 1.08588 1.58333 0.734968 3 21 0.335062 76 24 110.45
15 1.0395 1.90909 0.732558 4 19 0.321392 75 31 109.934
16 1.04265 1.65 0.865102 5 17 0.317009 88 28 108.864
17 1.09785 1.72727 1.37292 6 17 0.238007 61 25 109.465
18 1.05198 1.66667 0.779696 7 26 0.387565 89 59 115.536
19 1.12098 1.63636 0.696893 8 24 0.372457 67 26 114.983
20 1.07067 1.63636 0.754088 10 21 0.379516 60 33 114.782
21 1.11255 1.63636 0.785264 12 19 0.293167 67 23 114.101
22 1.11299 1.63636 0.871826 15 18 0.184462 70 21 115.326
23 1.11031 1.5 0.896942 19 19 0.19193 64 25 119.198
24 1.06644 1.61905 1.24889 24 21 0.203998 105 15 124.416
25 0.968652 1.4 0.720279 28 29 0.379961 76 42 132.248
26 0.902197 1.09091 0.629839 30 24 0.45768 53 13 129.448
27 1.00557 1.18182 0.54661 30 16 0.521507 47 18 124.406
28 1.19904 1.54545 1.10226 34 11 0.206965 62 6 122.724
29 1.14408 1.8 1.25314 44 14 0.153373 77 4 132.069
30 1.27397 1.71429 1.85986 43 16 0.106567 102 1 132.998
31 1.30034 1.72727 1.68468 41 18 0.175822 106 0 133.07
32 1.18129 1.54545 1.48907 39 20 0.177419 106 0 133.527
33 1.10938 1.8 0.97035 36 23 0.0937583 131 24 133.975
34 1.23218 1.8 0.7725 36 22 0.198326 68 28 132.413
35 1.03071 1.59091 1.33051 37 18 0.29062 83 23 129.806
36 1.02132 1.88889 0.818258 35 24 0.261877 93 51 133.021
37 1.14811 1.63636 0.775951 35 22 0.309093 60 32 131.779
38 1.07796 1.45455 0.962966 37 18 0.271816 65 15 130.137
39 1.10213 1.7 0.886425 40 19 0.114159 72 17 133.011
40 1.14294 1.7619 1.42056 40 17 0.249401 93 17 131.021
41 1.10423 1.63636 1.03181 38 21 0.265878 95 33 133.139
42 0.927156 1.81818 1.02152 38 21 0.267981 73 35 132.976
43 0.959809 1.91667 0.909235 37 22 0.232701 79 57 133.054
44 0.945131 1.90909 0.83074 37 22 0.200967 73 37 133.017
45 1.20816 1.8 0.81021 37 20 0.287498 63 31 132.154
46 1.13195 1.81818 0.876708 39 17 0.19226 84 16 130.794
47 1.05801 1.90476 1.54329 42 16 0.0926411 106 21 132.48
48 1.21644 2 1.47501 39 20 0.104963 110 9 133.606
49 1.10594 1.8 0.896108 36 23 0.219634 96 54 133.575
50 1.04055 1.75 0.87298 36 22 0.173155 71 34 132.865
51 1.05975 1.9 0.764137 37 21 0.290108 70 28 132.392
52 1.0223 1.90909 0.862149 38 18 0.175379 92 17 130.618
53 1.10715 1.72727 1.43974 41 17 0.233758 92 16 132.265
54 1.14913 1.81818 1.02243 38 21 0.32748 109 24 132.81
55 0.926838 1.90909 1.10804 38 20 0.342419 72 27 132.493
56 1.02828 1.81818 1.0241 37 22 0.200256 97 31 133.392
57 0.946858 1.9 0.851468 37 22 0.150983 74 44 133.122
58 1.04975 1.90909 0.774472 37 21 0.250965 79 30 132.249
59 0.930123 1.81818 0.751123 38 18 0.327851 69 30 130.499
60 0.908221 1.95238 1.62595 40 15 0.0657351 103 21 130.021
61 1.24983 1.9 0.858252 37 22 0.196789 122 50 133.546
62 1.20601 1.8 0.671871 37 19 0.377153 68 27 130.998
63 1.06281 1.81818 0.849917 40 15 0.261784 70 27 130.075
64 1.09524 1.85 1.94643 44 14 0.110749 76 13 132.33
65 1.15965 1.90909 1.3176 41 18 0.135428 116 24 133.035
66 1.08811 1.9 0.983579 38 21 0.197007 117 23 133.234
67 1.02531 1.72727 0.876718 38 20 0.155813 76 31 132.699
68 1.09411 1.72727 0.847919 39 19 0.222249 83 12 132.173
69 0.971673 1.6 0.816499 40 17 0.197144 75 12 131.277
70 0.96305 1.27273 1.27544 42 16 0.306183 74 11 131.579
71 0.973683 1.72727 0.934774 39 20 0.327482 87 33 132.709
72 0.984327 1.90909 0.934361 39 20 0.220473 80 39 132.698
73 1.02391 1.75 0.842286 39 20 0.24784 75 38 132.613
74 0.908181 1.91667 1.05196 39 18 0.324113 78 17 131.795
75 0.880909 1.73333 1.22223 39 20 0.321664 81 20 132.569
76 0.674062 -nan 0.950031 34 25 0.356475 93 33 124.409
77 0 -nan 0.700823 0 27 0.406623 13 23 109.658
