#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.62213 1 1.24275 1 1 0.652031 8 0 132.894
1 1.94024 1.36364 5.27721 2 2 0.304353 12 0 96.356
2 1.08028 2.27778 10.6001 3 3 0.156763 23 0 97.9066
3 0.67141 1.30769 11.6571 3 5 0.200476 26 0 98.7274
4 1.04854 1.3 6.66963 2 8 0.0751057 57 0 100.567
5 0.860982 1 4.24781 2 12 0.258941 75 0 103.018
6 0.660725 1 2.63536 2 18 0.186093 120 0 107.385
7 0.920164 1 1.53026 2 27 0.142844 176 0 114.013
8 0.886201 1 0.733658 2 41 0.276866 192 20 124.041
9 0.990294 1 0.419508 2 32 0.750076 46 10 115.803
10 1.04171 1 0.502301 2 18 0.627146 47 8 107.471
11 0.942097 1 0.744603 2 11 0.254255 52 3 103.397
12 0.796265 1.1 0.717115 2 9 0.282925 53 2 101.386
13 1.32379 1.28571 0.786809 2 7 0.258352 54 1 100.057
14 1.37411 1.09091 2.37949 3 8 0.0695024 59 0 101.378
15 0.858952 1 1.56044 4 12 0.280584 69 0 104.462
16 1.00417 1.4 1.01816 4 18 0.192014 105 9 109.355
17 1.04775 1.81818 0.823135 5 21 0.16588 81 35 111.894
18 1.11618 1.80952 1.28457 6 20 0.232804 93 33 112.399
19 1.09592 1.7 0.801913 7 29 0.353644 76 60 118.669
20 0.959001 1.54545 0.776646 9 28 0.286655 66 30 119.23
21 0.923663 2 0.746319 10 25 0.303033 64 48 117.381
22 0.790114 1.81818 0.636988 10 21 0.425993 63 39 114.343
23 0.922447 1.09091 0.648976 9 14 0.349404 48 12 109.604
24 1.03011 1.2381 1.39947 9 10 0.345509 64 3 106.29
25 1.09517 1.72727 1.26539 10 15 0.255479 75 27 110.798
26 0.889047 1.5 0.767597 12 21 0.34811 80 44 115.494
27 0.979753 1.33333 0.957051 12 18 0.153696 77 21 114.117
28 1.13547 1.36364 0.665807 13 20 0.402422 57 22 114.778
29 1.04349 1.1 0.696563 17 17 0.37358 49 9 115.814
30 1.07612 1 0.763662 21 14 0.252956 44 8 116.35
31 1.11632 1.72727 0.935899 26 13 0.105417 76 17 119.111
32 1.03697 1.63636 1.50455 33 15 0.147489 83 27 125.011
33 0.908509 1.9 0.828923 36 23 0.388444 108 39 132.758
34 1.06141 1.90909 0.878746 36 21 0.17689 81 37 131.557
35 1.03546 1.81818 0.793022 38 20 0.256905 72 29 132.256
36 1.00308 1.90909 0.933688 39 17 0.172011 78 26 130.3
37 1.09716 1.85 1.34806 41 18 0.149097 95 27 132.953
38 0.769151 1.27273 0.878704 37 22 0.258156 94 33 132.987
39 0.616528 1 0.547007 31 21 0.375377 50 13 127.41
40 0.621533 1 0.423248 20 12 0.595514 47 3 113.428
41 0.968252 1.09091 0.998308 13 6 0.320578 47 0 105.694
42 0.662397 1.1 2.35457 15 7 0.0669522 50 0 107.254
43 1.0177 1 1.56025 11 11 0.322234 69 0 107.643
44 0.956939 1.1 0.973781 12 17 0.323615 96 1 113.267
45 0.876113 1.7 0.715871 13 19 0.304685 72 30 114.535
46 0.930638 1.54545 0.674007 12 15 0.392003 68 17 112.593
47 0.940771 1.33333 1.83484 13 11 0.163555 67 3 109.519
48 0.984239 1.2 0.999797 13 17 0.34971 101 7 113.48
49 1.04225 1.72727 0.77621 15 19 0.330531 82 26 115.931
50 0.94871 1.66667 0.897321 18 17 0.287983 73 26 116.705
51 0.949944 1.90909 0.909626 19 17 0.201932 84 21 117.961
52 0.954902 1.7 0.788479 20 18 0.207346 70 25 118.999
53 0.897031 1.91667 0.873965 22 16 0.199231 89 23 118.901
54 1.01392 1.38095 1.58357 22 15 0.123676 76 8 118.388
55 0.865365 1 0.673745 24 23 0.400592 81 33 125.369
56 1.20975 1.5 0.752824 22 16 0.431273 61 13 119.117
57 1.03428 1.90909 0.950377 30 15 0.268614 83 13 123.928
58 0.796567 1.09091 0.850173 35 17 0.138093 70 5 128.085
59 1.25999 1 0.610271 30 16 0.378474 41 9 124.055
60 1.00442 1.86364 2.03056 43 14 0.140913 89 10 131.556
61 1.10327 1.9 2.38689 41 18 0.269749 71 0 132.885
62 0.907327 1.81818 1.73317 37 22 0.148768 122 0 133.599
63 1.01387 1.90909 1.08381 31 28 0.194845 159 13 134.4
64 1.00031 1.81818 0.791556 30 29 0.18174 89 52 134.245
65 1.04732 1.7 0.678691 30 26 0.398753 61 24 130.473
66 1.15339 1.6087 1.01243 33 22 0.458504 81 40 130.22
67 0.873916 1.2 0.930558 36 23 0.253548 82 26 133.123
68 0.726376 1 0.598307 35 24 0.286099 46 15 132.268
69 0.896067 1 0.462323 27 16 0.630844 37 8 120.398
70 0.633333 1 1.80775 27 8 0.279904 48 1 115.375
71 1.1335 1.2 1.11108 18 12 0.119136 93 4 113.205
72 0.951318 1.54545 0.909626 23 15 0.219811 80 15 118.222
73 0.852148 2 0.906789 25 16 0.14762 74 28 120.271
74 0.963066 1.6 0.849978 24 16 0.146928 76 11 119.774
75 1.04435 1.72727 1.7523 26 15 0.149427 83 14 120.581
76 1.04333 1.81818 1.01598 28 23 0.322338 105 38 127.7
77 1.06181 1.83333 0.968336 32 27 0.252539 88 50 133.858
78 0.9926 1.81818 0.793534 32 26 0.371838 71 32 132.965
79 0.931279 1.9 0.9092 33 24 0.240234 64 42 133.026
80 0.96619 1.90909 0.853028 34 25 0.127833 75 37 133.415
81 1.06059 1.54545 0.72173 34 23 0.344562 61 25 131.9
82 1.11937 1.7619 1.35595 36 19 0.187262 91 30 131.307
83 1.15968 1.36364 1.03357 35 24 0.224328 73 41 133.51
84 1.07218 1.8 0.902671 35 23 0.19601 66 41 132.912
85 1.10818 1.83333 0.828061 36 22 0.303418 79 34 132.637
86 1.06681 1.8 0.804437 37 19 0.24096 73 19 131.199
87 1.11194 1.8125 1.28162 40 17 0.176472 78 27 131.618
88 1.14743 1.6875 1.1656 38 21 0.284788 90 24 133.278
