#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.91913 1 7.3208e-05 1 1 0.999927 1 0 125.144
1 4.31101 1.1 7.74659 2 1 0.184569 3 0 95.9612
2 3.81414 1.35 12.7437 3 2 0.159124 5 0 97.5313
3 3.72645 1.9 11.8186 4 3 0.400893 4 0 98.4927
4 2.72542 2.54545 9.4 5 5 0.6 5 0 100.233
5 2.36864 2.9 7.0523 6 8 0.584102 25 0 103.636
6 0.586396 3.6 25.2141 8 12 0.174567 29 0 108.106
7 0.763916 3.09091 20.3565 5 18 0.193747 49 0 111.075
8 0.842173 1.75 12.1164 4 27 0.170596 90 0 117.397
9 1.03461 1.2 6.34396 4 41 0.387703 136 0 127.946
10 1.2733 1.72727 2.73573 4 55 0.180377 340 0 140.695
11 1.66801 1.63636 2.84496 3 56 0.0620963 265 0 142.58
12 1.34049 1.81818 1.97128 3 56 0.0785061 297 0 142.67
13 1.11866 1.92857 1.33637 3 56 0.066305 299 18 142.302
14 1.28929 1.94118 0.976334 2 57 0.184938 153 82 141.81
15 1.04475 2 0.823386 2 57 0.265605 84 81 138.841
16 1.00464 2 0.6019 2 55 0.514923 60 55 135.006
17 0.979224 2 0.640652 2 41 0.499635 64 50 126.964
18 1.00351 2 0.848927 2 31 0.398552 70 41 119.518
19 0.9781 2 0.855891 2 30 0.27025 69 44 117.7
20 1.0848 2 0.849679 2 29 0.2447 71 43 116.915
21 1.07319 2 0.890485 2 29 0.216925 64 45 116.853
22 1.14895 2 0.806919 2 32 0.362214 67 46 118.685
23 0.913912 2.63636 1.49643 3 32 0.314583 108 53 120.1
24 0.569937 2.90909 0.854415 3 48 0.321106 108 131 132.71
25 0.966578 2.27273 0.773618 2 45 0.369895 79 60 130.052
26 1.23099 1.72727 0.758795 2 40 0.390603 57 39 125.704
27 1.00431 1.7619 0.598451 3 40 0.54404 51 39 123.707
28 1.10379 2.45455 1.09196 3 30 0.401848 90 67 117.852
29 1.03484 1.90909 0.88392 4 37 0.3941 74 78 124.559
30 1.08284 2 0.863171 5 39 0.330743 58 60 127.332
31 1.0897 1.9 0.727809 6 40 0.36317 63 41 127.932
32 1.17258 1.75 0.804454 7 36 0.295464 69 42 126.596
33 1.10328 1.9 0.79922 9 36 0.398733 61 32 127.075
34 1.05585 1.85714 1.09136 11 35 0.325645 93 66 127.647
35 1.12033 1.81818 0.761628 13 43 0.381631 73 56 133.929
36 1.1479 1.63636 0.702044 16 40 0.412297 65 30 134.59
37 1.31378 1.7 0.715885 19 36 0.450634 52 34 134.273
38 1.13755 1.45455 0.789479 23 33 0.404906 58 24 133.574
39 1.22131 1.5 0.874691 26 30 0.32619 67 25 135.157
40 1.19042 1.71429 1.13556 29 29 0.149764 96 47 135.1
41 1.14431 1.77778 0.919824 29 30 0.222977 62 45 135.918
42 1.13223 1.63636 1.08906 29 28 0.299047 64 13 134.827
43 1.21763 1.7 0.849242 30 29 0.236514 66 39 135.943
44 1.04203 1.63636 0.887387 30 25 0.223962 62 30 134.311
45 1.07054 1.85714 1.60445 33 26 0.192673 90 26 135.739
46 1.21284 1.63636 1.27792 29 30 0.301793 79 39 136.47
47 0.913676 2.2 1.02817 26 33 0.132094 89 62 137.15
48 1.1833 2 0.849841 25 34 0.285258 60 45 136.557
49 1.21695 1.90909 0.883066 25 30 0.269346 76 30 134.721
50 1.31618 1.72727 1.43928 29 30 0.317235 84 31 136.257
51 1.14834 1.9 1.11186 26 33 0.12337 96 56 137.011
52 1.12132 1.81818 1.04735 26 33 0.387169 60 29 136.156
53 1.09905 1.72727 0.850169 26 33 0.225871 64 58 135.727
54 1.20044 1.9 0.790555 26 30 0.348334 65 34 133.043
55 1.25054 1.90909 0.882319 29 27 0.271882 69 33 134.452
56 1.01746 1.7619 1.58737 32 26 0.199803 88 30 135.432
57 1.0775 2 1.07171 27 32 0.115484 99 55 136.638
58 1.37351 1.72727 0.813697 27 32 0.317009 65 40 135.921
59 1.37286 1.8 0.866524 27 28 0.253065 66 29 133.551
60 1.30517 1.63636 0.853721 31 27 0.244446 65 27 135.173
61 1.15679 1.66667 1.2235 32 24 0.268352 90 35 133.873
62 1.2105 1.81818 1.0475 32 27 0.208534 86 37 135.046
63 1.08044 1.9 1.04488 32 26 0.233186 64 37 134.874
64 0.984968 1.90909 1.09848 32 27 0.293905 76 23 135.52
65 1.11299 1.90909 0.907316 31 28 0.159493 71 57 135.836
66 1.10855 1.90909 0.941827 31 27 0.280495 69 35 135.305
67 1.05358 1.80952 1.43404 32 26 0.258396 89 32 135.282
68 1.13054 1.72727 1.26136 28 31 0.280659 79 39 135.954
69 1.01239 1.09091 0.863467 25 34 0.199016 66 43 135.709
70 1.16291 1.6 0.76315 25 32 0.338088 54 25 134.111
71 1.06852 1.45455 0.658689 27 28 0.510059 54 30 132.294
72 0.911927 1.81818 0.927448 31 23 0.302751 61 35 134.363
73 1.04944 2 0.943097 32 24 0.237117 77 32 133.088
74 1.1981 1.81818 0.925993 34 25 0.19437 78 27 135.567
75 1.39189 1.41176 1.35109 34 23 0.213398 74 11 133.924
76 0.822928 1.46154 1.54189 33 26 0.207077 74 11 126.653
77 0 -nan 0.992558 0 33 0.383286 42 15 116.335
78 0 -nan 0.510121 0 37 0.65097 6 0 115.454
