#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 1 3296
4 1 4906.87
5 0 0
6 0 0
7 2 7134.54
8 0 0
9 1 8944.21
10 2 9464.91
11 0 0
12 1 11404.7
13 1 12031.9
14 1 13108.3
15 2 13600.6
16 0 0
17 0 0
18 5 15641.4
19 1 15982.2
20 1 17076.4
21 1 18322.7
22 7 17687
23 2 17896.8
24 18 17380.8
25 3 16150.7
26 12 15790.8
27 22 13542.9
28 9 10988.2
29 2 11079.4
30 37 7862.64
31 10 4451.4
32 1 4313.74
33 1 5276.67
34 12 4527.45
35 1 4331.11
36 1 5019.88
37 3 5597.53
38 8 5809.76
39 3 5802.16
40 10 5662.67
41 8 4211.7
42 2 4537.44
43 1 5053.45
44 3 6091.93
45 5 5724.89
46 2 6263.17
47 2 6920.41
48 10 6902.59
49 8 6102.46
50 1 6235.28
51 1 7077.71
52 1 7196.82
53 0 0
54 15 8004.84
55 11 6605.29
56 3 5875.54
57 12 5910.77
58 2 5636.73
59 8 5208.6
60 9 4579.52
61 3 4205.06
62 7 4247.57
63 2 4481
64 2 4923.93
65 7 5121.02
66 1 5548.39
67 0 0
68 11 6095.08
69 2 6237.55
70 2 6578.79
71 12 5792.17
72 1 5385.13
73 13 5491.96
74 2 4842.37
75 1 5455.58
76 10 5746.82
77 3 5038.19
78 3 5672.4
79 5 5501.46
80 10 5506.84
81 2 4947.2
82 4 5456.98
83 6 5332.77
84 3 5418.17
85 4 5810.71
86 6 5432.34
87 4 5920.07
88 5 5681.71
89 1 6102.52
90 10 6425.67
91 3 5922.66
92 7 5946.94
93 2 6188.75
94 5 6263.13
95 5 6033.04
96 9 5979.29
97 1 5526.5
98 12 5738.67
99 11 4399.23
100 8 3529.04
101 1 3465.7
102 8 3292.28
103 5 3244.59
104 4 3257.9
105 2 3682.41
106 3 4536.7
107 6 4472.14
108 1 4461.06
109 12 4330.14
110 2 4038.32
111 5 4233.04
112 2 4433.23
113 3 4966.14
114 7 4774.95
115 1 5107.15
116 2 5801.89
117 7 6275.89
118 6 5799.86
119 0 0
120 2 6992.17
121 16 5792.75
122 6 5136.71
123 7 4531.26
124 2 4528.97
125 5 4795.74
126 2 5480.93
127 1 6126.03
128 6 6876.89
129 7 5925.3
130 5 6075.36
131 3 6180.2
132 0 0
133 18 5832.75
134 1 5017.46
135 1 5762.07
136 2 6530.21
137 9 6803.92
138 14 5083.42
139 1 4660.8
140 1 5269.74
141 5 5647.47
142 2 6139.55
143 12 5771.57
144 3 5036.97
145 3 5384.61
146 3 6043.88
147 2 6498.42
148 12 6242.14
149 12 4624.68
150 2 4312.79
151 1 4912.62
152 2 5564.08
153 2 6387.58
154 0 0
155 2 7956.91
156 2 8347.11
157 6 8678.6
158 0 0
159 17 8275.85
160 10 7024.31
161 8 6254.59
162 5 5479.55
163 1 6057.05
164 1 6847.17
165 13 6516.63
166 6 5501.33
167 1 6024.65
168 2 6845.48
169 0 0
170 11 6909.27
171 1 7074.45
172 10 6980.46
173 20 5035.18
174 2 3664.56
175 6 4182.09
176 2 4249.74
177 1 4496.76
178 16 4118.55
179 1 3601.25
180 1 4328.87
181 1 4960.58
182 2 5553.14
183 8 5966.73
184 3 5839.44
185 1 6688.98
186 9 5948.91
187 0 0
188 4 6770.46
189 11 6244.51
190 8 5370.58
191 2 5277.64
192 2 6196.29
193 5 6512.59
194 0 0
195 2 7722.83
196 15 7489.42
197 3 5991.25
198 1 7024.69
199 0 0
200 1 8694.59
201 1 9290.97
202 1 10743.1
203 22 8681.38
204 9 7118.01
205 9 6226.11
206 3 6045.23
207 1 6933.2
208 7 6437.25
209 4 6734.18
210 6 6343.12
211 3 6492.25
212 8 6744.83
213 2 6795.17
214 9 6730.64
215 2 6571.08
216 0 0
217 13 6490.69
218 6 5911.71
219 2 6387.23
220 1 6970.49
221 9 6598.23
222 1 6876.53
223 11 6841.55
224 5 5955
225 6 5691.81
226 1 6400.64
227 2 6946.61
228 6 7029.2
229 2 7572.59
230 13 6982.95
231 2 6306.87
232 5 6724.9
233 3 6908.09
234 16 5998.58
235 2 5411.04
236 1 5791.49
237 8 5883.69
238 2 6000.1
239 1 6845.03
240 1 7107.72
241 19 6790.23
242 1 5390.22
243 2 6060.35
244 2 6611.96
245 3 7055.66
246 5 7513.51
247 2 7885.14
248 19 6414.17
249 7 4938.37
250 2 5050.71
251 0 0
252 11 5929.19
253 4 5643.62
254 6 5721
255 1 5530.66
256 2 6350.45
257 9 6527.04
258 5 5665.43
259 3 5910.28
260 1 6795.15
261 7 7035.11
262 6 6700.21
263 9 5984.19
264 0 0
265 2 6810.41
266 8 7309.78
267 1 6944.66
268 2 8230.48
269 19 6836.44
270 1 5240.7
271 2 6620.12
272 0 0
273 2 7863.05
274 7 7602.99
275 1 7987.9
276 9 7904.1
277 2 8274.68
278 7 8684.04
279 2 8230.47
280 2 9436.92
281 10 8785.18
282 1 9145.02
283 2 9188.59
284 18 8490.55
285 1 7421.17
286 11 7616.54
287 1 7581.08
288 17 6603.89
289 1 5250.74
290 3 6235.14
291 8 6312.67
292 2 6161.71
293 1 6698.63
294 8 6615.85
295 3 6473.96
296 11 6076.29
297 12 4935.75
298 5 4146.28
299 1 4737.15
300 2 5379.41
301 3 5963.92
302 15 4866.66
303 3 4374.08
304 6 4736.8
305 1 4308.09
306 2 5403.29
307 9 5517.83
308 3 4973.74
309 3 5586.73
310 8 5381.09
311 2 5357.94
312 10 5212.81
313 8 4506.14
314 9 3623.56
315 5 3380.28
316 3 3223.72
317 2 4036.03
318 2 4424.06
319 8 4418.75
320 3 4704.06
321 5 4687.99
322 3 4788.88
323 7 5077.99
324 2 4861.75
325 5 5493.16
326 8 5071.35
327 3 5266.06
328 5 5130.15
329 2 5177.17
330 3 5969.13
331 5 6022.71
332 3 5985.63
333 8 6219.55
334 1 6483.03
335 2 7076.23
336 10 6735.28
337 3 6647.32
338 6 6643.77
339 1 6974.24
340 20 6240.45
341 2 4627.06
342 6 4894.43
343 1 5066.2
344 3 5978.02
345 8 5579.85
346 1 5648.13
347 6 5826.13
348 6 5724.19
349 1 5626.66
350 8 6248.65
351 1 6122.69
352 2 6829.08
353 10 6486.09
354 2 6556.41
355 9 6425.17
356 9 5710.24
357 2 5679.98
358 3 6201.74
359 6 6150.8
360 1 6564.26
361 2 7535.94
362 10 6658.63
363 1 7078.82
364 7 6642.79
365 2 7443.8
366 6 7633.4
367 4 7728.32
368 2 7801.51
369 11 7380.07
370 8 6688.16
371 2 6739.58
372 9 6604.63
373 2 6397.94
374 8 6185.5
375 2 6741.97
376 0 0
377 9 7373.81
378 2 6920.76
379 9 6835.57
380 0 0
381 5 7686.59
382 15 6762.35
383 2 5935.5
384 3 6719.92
385 8 6442.33
386 1 6490.11
387 8 6444.89
388 6 6209.92
389 5 5891.52
