#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.45285 1 0.324229 1 1 0.837886 4 0 126.621
1 2.93477 1.09091 0.310667 2 1 0.534 2 0 95.5723
2 2.46318 1.5 0 3 1 1 1 0 96.1617
3 0.970003 2.54545 99.6924 5 1 0.0414193 2 0 97.6541
4 0.371281 2.77778 80.0028 5 2 0.275005 5 0 98.0471
5 0.818001 2.68182 55.6326 3 3 0.146197 12 0 97.851
6 0.932023 1.81818 39.4641 3 5 0.215121 19 0 98.7878
7 1.12475 2 27.4685 3 8 0.351322 27 0 100.844
8 1.04141 1.90909 16.6013 3 12 0.320799 47 0 103.844
9 1.0685 2.18182 10.7293 3 18 0.242983 84 0 107.958
10 1.10465 2 5.32144 3 27 0.197214 181 0 114.686
11 0.997416 2 3.64825 3 41 0.103858 286 0 126.364
12 0.965806 2.27273 2.57987 3 56 0.0568364 363 0 139.45
13 1.44896 2 2.03008 2 57 0.103692 274 0 139.73
14 1.18074 2 1.59362 2 57 0.0521402 283 0 139.724
15 3.33797 1.54545 0.854508 1 58 0.136277 176 82 138.627
16 4.57519 1 0.870266 1 57 0.593382 16 6 132.151
17 4.02739 1.09524 0.386721 2 57 0.821384 40 15 132.226
18 3.85156 1.36364 0 2 43 0.932609 0 0 122.713
19 3.93972 1.3 0 3 32 1 0 0 114.152
20 1.12826 1.81818 0.906501 5 24 0.555512 97 24 112.79
21 0.721637 2.63636 1.81595 6 28 0.171984 126 0 118.219
22 0.993445 2.8 1.03022 5 42 0.151383 194 79 128.848
23 0.344161 3.81818 1.96584 6 50 0.0985466 222 59 135.663
24 1.07205 2.18182 0.833023 2 57 0.255882 153 177 137.026
25 1.17963 2 0.567267 2 56 0.533183 47 42 133.698
26 0.89104 3 0.689108 3 44 0.402277 115 137 126.482
27 0.632028 3 0.762904 3 32 0.355649 88 90 118.765
28 0.752591 3 0.815257 3 27 0.334811 91 62 114.72
29 0.997213 2.1 1.12958 3 24 0.184999 114 40 113.323
30 0.868332 2 0.84778 4 31 0.369583 74 73 117.11
31 0.928748 1.9 0.774689 4 29 0.285788 66 47 116.4
32 1.13039 1.81818 0.819925 4 25 0.262095 67 37 113.932
33 1.10236 1.8 0.749086 5 25 0.287753 64 30 113.964
34 1.12201 1.72727 0.761765 6 23 0.320913 68 27 113.318
35 1.03036 1.71429 1.11126 8 21 0.257034 90 41 113.278
36 1.09978 1.81818 0.839782 10 26 0.237852 79 63 118.276
37 1.22833 1.72727 0.727811 12 26 0.293876 67 29 119.007
38 1.19043 1.9 0.695227 17 25 0.318375 68 33 121.581
39 1.09228 1.72727 0.697556 23 23 0.403534 62 33 124.436
40 1.14764 1.95 1.158 29 20 0.315858 99 35 126.694
41 1.22013 1.81818 0.929313 34 25 0.33462 88 50 133.293
42 1.17367 1.90909 1.09502 34 23 0.21165 77 24 132.728
43 1.21873 1.81818 0.936736 35 24 0.173917 72 49 133.731
44 1.16369 1.81818 0.978119 35 22 0.295182 64 30 132.47
45 1.0962 1.9 1.58944 37 22 0.181441 88 21 133.732
46 1.21778 1.90909 1.27122 33 26 0.17507 102 37 133.841
47 1.32775 1.9 0.825706 30 29 0.252885 75 68 133.943
48 1.22871 1.81818 0.854886 30 25 0.175883 65 40 131.019
49 1.29295 1.7 0.733057 34 23 0.311854 62 28 132.519
50 1.05384 1.66667 0.829696 36 19 0.285212 66 30 130.017
51 0.979119 1.7619 1.63796 40 17 0.083355 91 17 131.913
52 1.04481 1.9 0.965076 36 23 0.219237 109 45 133.433
53 1.14334 1.90909 0.839283 36 22 0.187136 69 49 132.416
54 1.01612 1.8 0.837684 37 19 0.306229 68 25 130.644
55 0.973652 1.90909 0.887617 40 18 0.199642 80 26 132.427
56 0.940515 1.90476 1.77882 41 17 0.106403 86 22 132.543
57 1.02099 2 1.14664 36 23 0.178774 116 36 133.535
58 1.10863 2 0.980338 35 24 0.204108 86 48 133.579
59 1.09305 1.9 0.837083 35 23 0.255386 71 39 132.691
60 1.13461 1.90909 0.895844 36 21 0.203562 73 32 131.528
