#second results avg_latency(ms)
0 0 0
1 0 0
2 1 2996.83
3 0 0
4 0 0
5 2 5224.85
6 1 6798.85
7 1 7095.68
8 1 7598.77
9 1 9190.09
10 3 9529.01
11 1 9627.08
12 1 11227.6
13 3 11412.9
14 4 11950.6
15 2 12169.9
16 14 11448.4
17 1 11283.4
18 6 11170.6
19 2 11719.1
20 2 12426.6
21 34 9367.03
22 16 5617.62
23 3 4541.86
24 1 5386.66
25 2 5721.14
26 11 5316.61
27 8 4918.33
28 3 4465.11
29 7 4640.31
30 1 4655.65
31 2 5370.33
32 10 5325.39
33 5 4632.92
34 5 4673.87
35 12 4086.97
36 6 3225.02
37 2 3391.96
38 12 3309.76
39 4 2452.89
40 1 3245.41
41 6 3496.4
42 4 3481.73
43 2 3529.88
44 3 4370.91
45 5 4578.08
46 10 3953.32
47 4 3456.12
48 4 3451.23
49 1 4211.5
50 3 4846.43
51 10 4543.77
52 7 3957.43
53 2 3845.15
54 6 4114.16
55 1 4451.7
56 3 4897.53
57 0 0
58 3 6310.11
59 8 6528.55
60 2 6510.75
61 1 6722.77
62 27 5034.37
63 3 3237.49
64 3 3719.51
65 7 3399.07
66 6 3111.68
67 1 3841.95
68 1 4537.69
69 1 4831.64
70 9 5353.33
71 9 4361.39
72 9 3387.58
73 2 3451.44
74 1 4507.59
75 1 4986.68
76 1 5787.32
77 16 4698.77
78 9 3698.15
79 4 3296.83
80 8 3023.74
81 3 2614.16
82 1 3886.76
83 1 4288.57
84 2 4919.33
85 1 5423.93
86 1 6526.85
87 3 7290.41
88 3 7762.8
89 17 6453.67
90 15 4561.73
91 6 3299.22
92 1 3966.04
93 2 4556.51
94 1 5060.86
95 2 5742.96
96 15 5442.98
97 4 3717.89
98 3 4374.51
99 12 3689.04
100 3 3397.93
101 7 3564.61
102 8 3159.17
103 4 2912.18
104 5 2732.62
105 0 0
106 2 4286.15
107 5 4426.63
108 2 4572.32
109 1 5148.95
110 1 5756.02
111 3 6913.49
112 9 6448.97
113 11 5713.01
114 1 5659.6
115 6 5565.02
116 2 5603.77
117 3 6436.34
118 14 5423.52
119 2 5074.89
120 3 5678.92
121 13 4974.19
122 3 4560.27
123 1 5112.58
124 2 5679.31
125 2 6259.17
126 7 6164.62
127 1 6117.94
128 1 6960.79
129 16 6459.96
130 3 5307.21
131 1 5919.81
132 11 6407.22
133 1 5788.75
134 1 6504.89
135 13 6095.19
136 1 6246.85
137 0 0
138 6 7103.89
139 1 8010.99
140 0 0
141 1 8940.91
142 12 8678.45
143 8 7845.48
144 11 6959.07
145 1 7160.85
146 8 7160.17
147 2 7326.76
148 4 7342.27
149 6 7267.89
150 8 7125.03
151 1 7260.87
152 2 8023.63
153 0 0
154 20 7496.39
155 2 6411.67
156 0 0
157 10 6842.9
158 9 6187.77
159 0 0
160 2 7284.31
161 8 7733.12
162 7 7021.04
163 3 6472.84
164 3 7197.5
165 9 7293.26
166 2 6952.35
167 24 5608.21
168 4 3277.87
169 1 4232.18
170 1 4818.77
171 2 5621.4
172 1 6326
173 9 6502.83
174 8 5400.73
175 2 5497.7
176 11 5092.46
177 9 4250.89
178 8 3325.81
179 2 3550.82
180 2 3989.77
181 6 4083.2
182 1 4344.03
183 1 5508.38
184 1 6461.7
185 1 7167.85
186 20 5577.91
187 1 4794.98
188 2 5630.3
189 16 4413.13
190 2 3746.61
191 2 4321.09
192 4 5062.3
193 4 4688.93
194 2 5184.68
195 9 5695.19
196 1 5128.03
197 6 5638.45
198 5 5536.92
199 2 5780.88
200 9 5896.68
201 2 5711.48
202 9 5687.67
203 10 4419.93
204 4 4275.01
205 2 4612.54
206 4 5492.52
207 9 4892.51
208 2 4548.7
209 4 5081.9
210 9 4771.26
211 3 4753.66
212 7 4518.96
213 1 4752.48
214 2 5496.66
215 6 5654.44
216 18 4488.43
217 2 3352.21
218 3 3767.22
219 7 3931.14
220 4 3547.35
221 6 3489.6
222 8 3252.14
223 1 3383.67
224 2 3987.62
225 7 4158.71
226 7 3693.88
227 2 4050.73
228 7 4135.11
229 2 4038.19
230 7 4364.78
231 4 4135.77
232 2 4401.28
233 2 5231.09
234 4 5477
235 11 5303.83
236 8 3952.63
237 8 3719.11
238 2 3281.76
239 2 4230.48
240 9 3981.71
241 3 4145.4
242 7 3392.16
243 2 3650
244 7 3912.07
245 1 4107.61
246 10 4239.3
247 3 4112.38
248 8 3664.58
249 2 3864.38
250 7 3727.78
251 2 3848.37
252 2 4349.58
253 7 4479.07
254 4 4565.02
255 7 4158.56
256 3 4184.81
257 9 4191.43
258 6 3625.39
259 3 3781.78
260 8 3788.66
261 3 3696.3
262 6 3604.72
263 2 4021.78
264 1 4919.81
265 11 4545.8
266 4 3895.54
267 5 3871.35
268 2 4090.47
269 6 4543.75
270 1 4888.48
271 8 5210.87
272 3 4819.93
273 13 4152.48
274 1 3357.18
275 7 3699.64
276 2 3918.82
277 4 4688.69
278 1 5228.49
279 3 5548.6
280 7 5254.46
281 2 5604.23
282 9 5840.32
283 3 5620.17
284 8 5127.89
285 2 5421.81
286 9 5460.54
287 2 5561.01
288 3 5616.85
289 7 5416.97
290 10 4951.85
291 5 4373.26
292 5 4454.54
293 3 4719.8
294 1 5667.79
295 10 5184.93
296 1 4799.76
297 15 4155.32
298 2 3951.6
299 2 4485.51
300 1 4815.39
301 2 5661.76
302 1 6840.75
303 6 6483.44
304 1 6826.94
305 9 6652.47
306 2 6985.52
307 19 6065.23
308 3 4709.96
309 8 4364.29
310 4 4178.64
311 6 4444.61
312 7 4221.08
313 2 4296.49
314 2 4844.61
315 7 4461.72
316 1 4907.32
317 2 5871.26
318 0 0
319 10 6538.65
320 1 5965.02
321 9 6275.72
322 1 6187.68
323 2 7148.99
324 7 7169.42
325 2 7283.34
326 11 7044.51
327 2 6664.41
328 1 7502.58
329 9 7338.75
330 6 6775.98
331 2 6850.45
332 11 6821.71
333 2 6641.29
334 18 5155.05
335 3 4269.95
336 2 4807.13
337 4 5524.62
338 2 5486.08
339 10 5702.81
340 10 4720.42
341 2 4491.32
342 1 4949.14
343 4 5777.74
344 2 5536.27
345 14 5027.48
346 2 4376.26
347 4 5216.76
348 4 5036.84
349 3 5522.49
350 7 5296.72
351 3 5683.77
352 9 5370.14
353 0 0
354 2 6190.59
355 1 6823.22
356 8 6971.34
357 2 7310.42
358 9 6871.71
359 0 0
360 2 7612.17
361 10 7688.26
362 8 6994.84
363 2 6799.45
364 2 7479.47
365 10 7163.37
366 9 6468.9
367 11 5158.28
368 3 5064.7
369 2 5517.38
370 4 5913.46
371 3 6259.63
372 7 6212.81
373 3 6457.56
374 0 0
375 9 7083.68
376 2 6939.96
377 8 6996
378 2 6979.46
379 2 7416.65
380 10 7214.34
381 8 6405.05
382 1 6198.75
383 9 6509.87
384 1 6344.82
385 2 7140.32
